Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,65.684451,[25 53] ; [92 10],[50.7 27.3] ; [66.3 35.7],1
d2,1,0.0,58.643751,[10 67] ; [72 30],[35.27374302 41.72625698] ; [46.72625698 55.27374302],1
d4,1,0.0,49.376849,[43 35] ; [99  2],[61.87709497 16.12290503] ; [80.12290503 20.87709497],1
d5,1,0.0,40.520032,[46 32] ; [98  3],[62.74860335 15.25139665] ; [81.25139665 19.74860335],1
a4,1,1e-06,24.209716,[18 60] ; [61 41],[34.23333333 43.76666667] ; [44.76666667 57.23333333],1
a3,1,1e-05,19.572315,[38 40] ; [81 20],[51.8547486 26.1452514] ; [67.1452514 33.8547486],1
a2,1,3.7e-05,17.012189,[ 4 74] ; [30 72],[14.73333333 63.26666667] ; [19.26666667 82.73333333],1
p10,1,0.000185,13.978857,[50 27] ; [90 12],[60.22346369 16.77653631] ; [79.77653631 22.22346369],1
r1,1,0.000274,13.237864,[46 32] ; [85 17],[56.76666667 21.23333333] ; [74.23333333 27.76666667],1
s8,1,0.000529,12.010848,[23 54] ; [57 45],[34.41340782 42.58659218] ; [45.58659218 56.41340782],1
r2,1,0.000836,11.158539,[65 12] ; [99  2],[70.94382022  6.05617978] ; [93.05617978  7.94382022],1
a5,1,0.000901,11.02065,[44 34] ; [81 21],[54.16666667 23.83333333] ; [70.83333333 31.16666667],1
s7,1,0.00843,6.939676,[31 43] ; [58 35],[39.43712575 34.56287425] ; [49.56287425 43.43712575],0
n4,1,0.009535,6.71979,[54 24] ; [87 15],[61.1 16.9] ; [79.9 22.1],0
p9,1,0.013759,6.068818,[58 19] ; [91 11],[64.09497207 12.90502793] ; [84.90502793 17.09497207],0
s5,1,0.016364,5.763376,[20 54] ; [44 54],[27.53488372 46.46511628] ; [36.46511628 61.53488372],0
s2,1,0.021941,5.250485,[34 44] ; [62 40],[41.6 36.4] ; [54.4 47.6],0
s3,1,0.030485,4.681738,[39 38] ; [68 34],[46.02793296 30.97206704] ; [60.97206704 41.02793296],0
