Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.744514,[26 57] ; [49 20],[40.95394737 42.04605263] ; [34.04605263 34.95394737],1
v1,1,5.8e-05,16.169368,[22 58] ; [41 27],[34.05405405 45.94594595] ; [28.94594595 39.05405405],1
p7,1,0.000308,13.020086,[30 52] ; [45 23],[41. 41.] ; [34. 34.],1
p9,1,0.00105,10.737559,[54 26] ; [62  7],[62.28187919 17.71812081] ; [53.71812081 15.28187919],0
s7,1,0.001722,9.824026,[22 58] ; [34 30],[31.11111111 48.88888889] ; [24.88888889 39.11111111],0
s8,1,0.003447,8.554492,[18 66] ; [30 39],[26.35294118 57.64705882] ; [21.64705882 47.35294118],0
p2,1,0.005626,7.666299,[51 31] ; [57 12],[58.64900662 23.35099338] ; [49.35099338 19.64900662],0
p6,1,0.005971,7.559164,[20 61] ; [31 36],[27.91216216 53.08783784] ; [23.08783784 43.91216216],0
s6,1,0.0064,7.434181,[35 46] ; [44 23],[43.23648649 37.76351351] ; [35.76351351 31.23648649],0
p5,1,0.008097,7.011869,[ 3 80] ; [11 57],[ 7.69536424 75.30463576] ; [ 6.30463576 61.69536424],0
r3,1,0.009276,6.768891,[65 19] ; [64  5],[70.82352941 13.17647059] ; [58.17647059 10.82352941],0
p10,1,0.01172,6.352713,[52 30] ; [55 12],[58.88590604 23.11409396] ; [48.11409396 18.88590604],0
p8,1,0.013798,6.063816,[24 57] ; [34 35],[31.32 49.68] ; [26.68 42.32],0
p1,1,0.016957,5.700781,[ 3 80] ; [10 59],[ 7.09868421 75.90131579] ; [ 5.90131579 63.09868421],0
n6,1,0.022587,5.199992,[60 24] ; [59  9],[65.76315789 18.23684211] ; [53.23684211 14.76315789],0
p11,1,0.03054,4.678628,[55 29] ; [56 13],[60.94117647 23.05882353] ; [50.05882353 18.94117647],0
s3,1,0.033848,4.50236,[31 51] ; [38 31],[37.47019868 44.52980132] ; [31.52980132 37.47019868],0
r4,1,0.043774,4.06526,[45 39] ; [48 21],[51.05882353 32.94117647] ; [41.94117647 27.05882353],0
s5,1,0.059462,3.552338,[17 63] ; [22 40],[21.97183099 58.02816901] ; [17.02816901 44.97183099],0
s2,1,0.061627,3.493056,[30 54] ; [35 34],[35.68627451 48.31372549] ; [29.31372549 39.68627451],0
n4,1,0.075855,3.15154,[52 32] ; [52 17],[57.09803922 26.90196078] ; [46.90196078 22.09803922],0
s1,1,0.114013,2.497702,[ 1 82] ; [ 4 65],[ 2.73026316 80.26973684] ; [ 2.26973684 66.73026316],0
v4,1,0.141116,2.16575,[66 17] ; [61  8],[69.34868421 13.65131579] ; [57.65131579 11.34868421],0
u2,1,0.178531,1.809809,[18 11] ; [ 9 12],[15.66 13.34] ; [11.34  9.66],0
n5,1,0.187408,1.73788,[52 32] ; [49 19],[55.81578947 28.18421053] ; [45.18421053 22.81578947],0
d2,1,0.192854,1.695681,[43 40] ; [28 40],[39.02649007 43.97350993] ; [31.97350993 36.02649007],0
a8,1,0.198179,1.655744,[10 70] ; [ 4 61],[ 7.72413793 72.27586207] ; [ 6.27586207 58.72413793],0
a5,1,0.236519,1.40122,[52 32] ; [49 20],[55.45098039 28.54901961] ; [45.54901961 23.45098039],0
v2,1,0.314252,1.012721,[35 46] ; [35 33],[38.05369128 42.94630872] ; [31.94630872 36.05369128],0
v3,1,0.334078,0.933024,[23 58] ; [24 43],[25.72297297 55.27702703] ; [21.27702703 45.72297297],0
r2,1,0.366857,0.814281,[64 15] ; [58  9],[66.01369863 12.98630137] ; [55.98630137 11.01369863],0
n2,1,0.381136,0.767033,[23 11] ; [15  4],[24.37735849  9.62264151] ; [13.62264151  5.37735849],0
u1,1,0.393566,0.727897,[ 8 76] ; [ 4 65],[ 6.58823529 77.41176471] ; [ 5.41176471 63.58823529],0
a7,1,0.516056,0.421768,[53 31] ; [47 22],[54.90196078 29.09803922] ; [45.09803922 23.90196078],0
b4,1,0.537076,0.380987,[54 30] ; [41 28],[52.15686275 31.84313725] ; [42.84313725 26.15686275],0
d1,1,0.562648,0.335141,[46 38] ; [41 28],[47.76470588 36.23529412] ; [39.23529412 29.76470588],0
b2,1,0.581414,0.303954,[20 27] ; [17 29],[18.69892473 28.30107527] ; [18.30107527 27.69892473],0
b3,1,0.581414,0.303954,[20 27] ; [17 29],[18.69892473 28.30107527] ; [18.30107527 27.69892473],0
a3,1,0.591565,0.287907,[55 29] ; [48 21],[56.54901961 27.45098039] ; [46.45098039 22.54901961],0
d3,1,0.631972,0.229395,[56 27] ; [44 25],[54.60526316 28.39473684] ; [45.39473684 23.60526316],0
d4,1,0.654839,0.199853,[67 17] ; [57 12],[68.07843137 15.92156863] ; [55.92156863 13.07843137],0
b1,1,0.685301,0.164219,[35 49] ; [31 38],[36.23529412 47.76470588] ; [29.76470588 39.23529412],0
u3,1,0.721408,0.127148,[13 16] ; [10 10],[13.6122449 15.3877551] ; [ 9.3877551 10.6122449],0
n1,1,0.744664,0.10607,[12 20] ; [ 8 11],[12.54901961 19.45098039] ; [ 7.45098039 11.54901961],0
a6,1,0.777671,0.079724,[53 31] ; [42 27],[52.15686275 31.84313725] ; [42.84313725 26.15686275],0
b5,1,0.777671,0.079724,[53 31] ; [42 27],[52.15686275 31.84313725] ; [42.84313725 26.15686275],0
p12,1,0.80554,0.060607,[ 3 81] ; [ 3 66],[ 3.29411765 80.70588235] ; [ 2.70588235 66.29411765],0
a4,1,0.894418,0.017613,[34 49] ; [29 40],[34.40131579 48.59868421] ; [28.59868421 40.40131579],0
n3,1,0.910272,0.0127,[22 12] ; [12  7],[21.81132075 12.18867925] ; [12.18867925  6.81132075],0
a1,1,0.936256,0.006396,[ 7 77] ; [ 6 63],[ 7.1372549 76.8627451] ; [ 5.8627451 63.1372549],0
a2,1,0.971029,0.001319,[12 72] ; [10 59],[12.07843137 71.92156863] ; [ 9.92156863 59.07843137],0
s4,1,0.993676,6.3e-05,[17 67] ; [14 55],[17.01960784 66.98039216] ; [13.98039216 55.01960784],0
