Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,81.796798,[ 44 204] ; [154 120],[ 94.06896552 153.93103448] ; [103.93103448 170.06896552],1
p12,1,0.17203,1.865167,[  9 246] ; [ 17 263],[ 12.39252336 242.60747664] ; [ 13.60747664 266.39252336],0
n1,1,0.18129,1.787016,[32 46] ; [17 40],[28.31111111 49.68888889] ; [20.68888889 36.31111111],0
s2,1,0.209026,1.57816,[106 148] ; [132 148],[113.20599251 140.79400749] ; [124.79400749 155.20599251],0
b5,1,0.214853,1.538421,[162  95] ; [163 119],[154.96289425 102.03710575] ; [170.03710575 111.96289425],0
a6,1,0.218872,1.511753,[168  88] ; [199  83],[174.63197026  81.36802974] ; [192.36802974  89.63197026],0
a4,1,0.245398,1.349314,[ 99 156] ; [123 158],[105.61567164 149.38432836] ; [116.38432836 164.61567164],0
a8,1,0.248749,1.330314,[ 26 214] ; [ 36 216],[ 30.24390244 209.75609756] ; [ 31.75609756 220.24390244],0
n3,1,0.252889,1.307273,[50 27] ; [43 15],[53.04444444 23.95555556] ; [39.95555556 18.04444444],0
b3,1,0.26394,1.247974,[ 43 106] ; [ 59 111],[ 47.64263323 101.35736677] ; [ 54.35736677 115.64263323],0
b2,1,0.26394,1.247974,[ 43 106] ; [ 59 111],[ 47.64263323 101.35736677] ; [ 54.35736677 115.64263323],0
u3,1,0.286497,1.13601,[56 38] ; [38 36],[52.5952381 41.4047619] ; [41.4047619 32.5952381],0
n4,1,0.348134,0.880247,[179  77] ; [206  74],[183.88059701  72.11940299] ; [201.11940299  78.88059701],0
p1,1,0.50269,0.449254,[ 17 237] ; [ 15 267],[ 15.1641791 238.8358209] ; [ 16.8358209 265.1641791],0
s3,1,0.552349,0.353127,[131 123] ; [150 127],[134.41431262 119.58568738] ; [146.58568738 130.41431262],0
u4,1,0.561331,0.337405,[  3 254] ; [  5 277],[  3.81447124 253.18552876] ; [  4.18552876 277.81447124],0
u2,1,0.722711,0.12591,[47 47] ; [34 38],[45.86746988 48.13253012] ; [35.13253012 36.86746988],0
n5,1,0.811795,0.056697,[179  77] ; [197  81],[180.25468165  75.74531835] ; [195.74531835  82.25468165],0
a1,1,0.824025,0.049449,[ 11 246] ; [ 11 271],[ 10.48979592 246.51020408] ; [ 11.51020408 270.48979592],0
b4,1,0.83564,0.043045,[149 108] ; [161 121],[147.81076067 109.18923933] ; [162.18923933 119.81076067],0
p5,1,0.877838,0.023627,[ 16 236] ; [ 17 265],[ 15.57303371 236.42696629] ; [ 17.42696629 264.57303371],0
