Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,73.12666,[118  68] ; [ 2 66],[87.87401575 98.12598425] ; [32.12598425 35.87401575],1
d4,1,0.0,61.356033,[161  25] ; [25 42],[136.743083  49.256917] ; [49.256917 17.743083],1
a5,1,0.0,44.652483,[148  38] ; [24 44],[125.95275591  60.04724409] ; [46.04724409 21.95275591],1
a3,1,0.0,34.412089,[147  39] ; [27 40],[127.92094862  58.07905138] ; [46.07905138 20.92094862],1
a4,1,0.0,29.81002,[102  83] ; [11 56],[ 82.95634921 102.04365079] ; [30.04365079 36.95634921],1
d3,1,3e-06,22.130619,[97 89] ; [13 55],[ 80.5511811 105.4488189] ; [29.4488189 38.5511811],1
d2,1,1.6e-05,18.600424,[105  79] ; [18 50],[89.80952381 94.19047619] ; [33.19047619 34.80952381],1
p10,1,8e-05,15.554539,[143  38] ; [36 31],[130.64112903  50.35887097] ; [48.35887097 18.64112903],1
v2,1,0.000331,12.885876,[99 83] ; [17 44],[86.88065844 95.11934156] ; [29.11934156 31.88065844],1
s7,1,0.000338,12.847442,[101  77] ; [20 45],[88.63374486 89.36625514] ; [32.36625514 32.63374486],1
s2,1,0.000537,11.98171,[98 87] ; [19 48],[85.89285714 99.10714286] ; [31.10714286 35.89285714],1
p4,1,0.001516,10.05864,[101  81] ; [22 45],[89.90361446 92.09638554] ; [33.09638554 33.90361446],0
s6,1,0.002,9.549563,[120  57] ; [31 36],[109.53688525  67.46311475] ; [41.46311475 25.53688525],0
n6,1,0.002638,9.042568,[153  30] ; [45 23],[144.35856574  38.64143426] ; [53.64143426 14.35856574],0
s8,1,0.002753,8.964033,[93 91] ; [20 48],[ 82.50793651 101.49206349] ; [30.49206349 37.50793651],0
s5,1,0.004911,7.912088,[ 75 100] ; [15 50],[ 65.625 109.375] ; [24.375 40.625],0
p9,1,0.006634,7.369568,[149  33] ; [44 23],[141.06827309  40.93172691] ; [51.93172691 15.06827309],0
v3,1,0.008071,7.017618,[ 74 104] ; [15 50],[ 65.19341564 112.80658436] ; [23.80658436 41.19341564],0
p7,1,0.009671,6.694427,[116  64] ; [31 36],[107.12550607  72.87449393] ; [39.87449393 27.12550607],0
r3,1,0.01209,6.297642,[172  13] ; [56 12],[166.71936759  18.28063241] ; [61.28063241  6.71936759],0
p2,1,0.014462,5.980798,[139  41] ; [42 26],[131.37096774  48.62903226] ; [49.62903226 18.37096774],0
p6,1,0.014892,5.929153,[ 69 108] ; [15 52],[ 60.93442623 116.06557377] ; [23.06557377 43.93442623],0
v1,1,0.019219,5.481463,[100  80] ; [26 41],[91.82186235 88.17813765] ; [34.17813765 32.82186235],0
p1,1,0.037364,4.333751,[ 10 174] ; [ 9 59],[ 13.87301587 170.12698413] ; [ 5.12698413 62.87301587],0
r1,1,0.037562,4.324741,[142  44] ; [43 25],[135.47244094  50.52755906] ; [49.52755906 18.47244094],0
n4,1,0.038833,4.26818,[145  39] ; [45 23],[138.73015873  45.26984127] ; [51.26984127 16.73015873],0
p3,1,0.04139,4.159965,[91 92] ; [24 44],[83.84462151 99.15537849] ; [31.15537849 36.84462151],0
a2,1,0.050021,3.840742,[ 20 166] ; [ 2 66],[ 16.11023622 169.88976378] ; [ 5.88976378 62.11023622],0
p11,1,0.06001,3.537119,[147  39] ; [46 22],[141.33070866  44.66929134] ; [51.66929134 16.33070866],0
n5,1,0.092448,2.831216,[142  41] ; [45 22],[136.884  46.116] ; [50.116 16.884],0
r4,1,0.128414,2.31157,[162  24] ; [54 14],[158.17322835  27.82677165] ; [57.82677165 10.17322835],0
v4,1,0.157061,2.002301,[173  12] ; [59  8],[170.31746032  14.68253968] ; [61.68253968  5.31746032],0
u1,1,0.182879,1.774071,[ 14 172] ; [ 2 66],[ 11.71653543 174.28346457] ; [ 4.28346457 63.71653543],0
s4,1,0.20992,1.571975,[ 37 147] ; [ 9 59],[ 33.58730159 150.41269841] ; [12.41269841 55.58730159],0
n1,1,0.213633,1.546634,[28 29] ; [ 7 14],[25.57692308 31.42307692] ; [ 9.42307692 11.57692308],0
p8,1,0.250196,1.322208,[83 96] ; [26 42],[ 78.99190283 100.00809717] ; [30.00809717 37.99190283],0
p5,1,0.350973,0.869937,[ 21 161] ; [ 5 62],[ 19.00401606 162.99598394] ; [ 6.99598394 60.00401606],0
n2,1,0.413754,0.667988,[44 14] ; [14  7],[42.58227848 15.41772152] ; [15.41772152  5.58227848],0
a6,1,0.451136,0.567797,[ 75 111] ; [31 37],[ 77.62204724 108.37795276] ; [28.37795276 39.62204724],0
p12,1,0.480282,0.498223,[  9 170] ; [ 5 63],[ 10.14574899 168.85425101] ; [ 3.85425101 64.14574899],0
u3,1,0.508822,0.436488,[20 19] ; [18 23],[18.525 20.475] ; [19.475 21.525],0
b1,1,0.558772,0.341834,[87 99] ; [29 39],[ 84.94488189 101.05511811] ; [31.05511811 36.94488189],0
s3,1,0.666469,0.18576,[106  78] ; [36 30],[104.512  79.488] ; [37.488 28.512],0
a1,1,0.754614,0.097695,[ 13 173] ; [ 4 64],[ 12.4488189 173.5511811] ; [ 4.5511811 63.4488189],0
b2,1,0.757476,0.095356,[54 63] ; [20 26],[53.11656442 63.88343558] ; [20.88343558 25.11656442],0
b3,1,0.757476,0.095356,[54 63] ; [20 26],[53.11656442 63.88343558] ; [20.88343558 25.11656442],0
s1,1,0.792097,0.069479,[  7 177] ; [ 3 63],[  7.36 176.64] ; [ 2.64 63.36],0
b5,1,0.807434,0.059408,[88 98] ; [31 37],[87.14173228 98.85826772] ; [31.85826772 36.14173228],0
b4,1,0.822624,0.050253,[101  85] ; [38 30],[101.78740157  84.21259843] ; [37.21259843 30.78740157],0
n3,1,0.885374,0.020782,[40 17] ; [13  6],[39.75 17.25] ; [13.25  5.75],0
u2,1,0.900122,0.015752,[18 20] ; [20 21],[18.27848101 19.72151899] ; [19.72151899 21.27848101],0
a8,1,0.942807,0.005147,[ 19 160] ; [ 7 57],[ 19.15226337 159.84773663] ; [ 6.84773663 57.15226337],0
