Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,78.625951,[296  78] ; [56 89],[253.65703276 120.34296724] ; [98.34296724 46.65703276],1
d3,1,0.0,41.33851,[299  75] ; [75 70],[269.5105973 104.4894027] ; [104.4894027  40.5105973],1
a2,1,0.0,30.756998,[123 252] ; [ 13 132],[ 98.07692308 276.92307692] ; [ 37.92307692 107.07692308],1
b5,1,1e-06,23.814211,[241 134] ; [59 86],[216.34615385 158.65384615] ; [83.65384615 61.34615385],1
u1,1,7e-06,20.159168,[ 91 284] ; [ 10 135],[ 72.83653846 302.16346154] ; [ 28.16346154 116.83653846],1
r2,1,0.0007,11.48908,[356  13] ; [126  16],[348.05870841  20.94129159] ; [133.94129159   8.05870841],1
v4,1,0.0017,9.848076,[364   6] ; [133  10],[358.46003899  11.53996101] ; [138.53996101   4.46003899],0
r4,1,0.002156,9.411442,[352  23] ; [124  21],[343.26923077  31.73076923] ; [132.73076923  12.26923077],0
r3,1,0.003241,8.666843,[363   8] ; [134  11],[357.33914729  13.66085271] ; [139.66085271   5.33914729],0
d1,1,0.004792,7.956254,[237 138] ; [72 73],[222.83653846 152.16346154] ; [86.16346154 58.83653846],0
r1,1,0.007788,7.081475,[317  53] ; [110  35],[306.77669903  63.22330097] ; [120.22330097  24.77669903],0
p4,1,0.01152,6.383221,[279  96] ; [91 53],[267.34104046 107.65895954] ; [102.65895954  41.34104046],0
u3,1,0.023036,5.165807,[53 36] ; [17 27],[46.84210526 42.15789474] ; [23.15789474 20.84210526],0
p9,1,0.033937,4.497882,[335  37] ; [120  24],[328.02325581  43.97674419] ; [126.97674419  17.02325581],0
a5,1,0.034601,4.464767,[292  83] ; [100  45],[282.69230769  92.30769231] ; [109.30769231  35.69230769],0
s5,1,0.051578,3.789389,[131 233] ; [64 77],[140.55445545 223.44554455] ; [54.44554455 86.55445545],0
b1,1,0.056005,3.651909,[139 236] ; [67 78],[148.55769231 226.44230769] ; [57.44230769 87.55769231],0
d5,1,0.065822,3.384249,[315  60] ; [111  33],[307.80346821  67.19653179] ; [118.19653179  25.80346821],0
s4,1,0.076368,3.140562,[ 57 311] ; [ 32 113],[ 63.84405458 304.15594542] ; [ 25.15594542 119.84405458],0
n3,1,0.088202,2.906893,[53 10] ; [28 12],[49.54368932 13.45631068] ; [31.45631068  8.54368932],0
d4,1,0.093845,2.807142,[317  58] ; [112  31],[310.56949807  64.43050193] ; [118.43050193  24.56949807],0
a8,1,0.101657,2.679352,[ 59 273] ; [ 16 121],[ 53.09168443 278.90831557] ; [ 21.90831557 115.09168443],0
v2,1,0.114331,2.49331,[219 141] ; [76 67],[211.1332008 148.8667992] ; [83.8667992 59.1332008],0
s6,1,0.121125,2.402707,[263 102] ; [91 49],[255.86138614 109.13861386] ; [98.13861386 41.86138614],0
p10,1,0.128504,2.310488,[327  46] ; [118  25],[321.67635659  51.32364341] ; [123.32364341  19.67635659],0
s3,1,0.142817,2.147344,[208 160] ; [91 52],[215.32681018 152.67318982] ; [83.67318982 59.32681018],0
a3,1,0.160718,1.967457,[284  89] ; [101  43],[277.76595745  95.23404255] ; [107.23404255  36.76595745],0
p12,1,0.167943,1.901206,[ 35 340] ; [  8 135],[ 31.12934363 343.87065637] ; [ 11.87065637 131.12934363],0
n6,1,0.174884,1.840569,[326  45] ; [120  24],[321.29320388  49.70679612] ; [124.70679612  19.29320388],0
a4,1,0.18185,1.782436,[175 199] ; [58 86],[168.22779923 205.77220077] ; [64.77220077 79.22779923],0
p8,1,0.212742,1.552671,[263 109] ; [93 50],[257.14951456 114.85048544] ; [98.85048544 44.14951456],0
b4,1,0.226147,1.464932,[216 159] ; [75 70],[209.85576923 165.14423077] ; [81.14423077 63.85576923],0
s7,1,0.236889,1.399015,[189 169] ; [81 57],[194.87903226 163.12096774] ; [75.12096774 62.87903226],0
b2,1,0.345946,0.88827,[ 86 148] ; [39 53],[ 89.72392638 144.27607362] ; [35.27607362 56.72392638],0
b3,1,0.345946,0.88827,[ 86 148] ; [39 53],[ 89.72392638 144.27607362] ; [35.27607362 56.72392638],0
n5,1,0.392107,0.732398,[284  88] ; [115  29],[287.65116279  84.34883721] ; [111.34883721  32.65116279],0
s8,1,0.397147,0.716949,[177 195] ; [75 70],[181.32301741 190.67698259] ; [70.67698259 74.32301741],0
p1,1,0.410921,0.676134,[ 37 336] ; [ 11 134],[ 34.56370656 338.43629344] ; [ 13.43629344 131.56370656],0
p11,1,0.445752,0.58143,[318  57] ; [119  26],[315.14423077  59.85576923] ; [121.85576923  23.14423077],0
