Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,36.54136,[34 99] ; [100  65],[59.80536913 73.19463087] ; [74.19463087 90.80536913],1
p3,1,2e-06,22.592275,[38 96] ; [93 74],[58.31893688 75.68106312] ; [72.68106312 94.31893688],1
p2,1,6.5e-05,15.953323,[93 41] ; [147  20],[106.84385382  27.15614618] ; [133.15614618  33.84385382],1
p10,1,8e-05,15.564701,[93 39] ; [148  19],[106.39464883  25.60535117] ; [134.60535117  32.39464883],1
v4,1,0.000775,11.301187,[119  15] ; [160   3],[125.87878788   8.12121212] ; [153.12121212   9.87878788],1
p11,1,0.001011,10.806401,[97 37] ; [146  21],[108.17940199  25.82059801] ; [134.82059801  32.17940199],0
n5,1,0.001291,10.355599,[81 52] ; [128  36],[93.59259259 39.40740741] ; [115.40740741  48.59259259],0
r4,1,0.007274,7.203988,[111  23] ; [155  12],[118.41860465  15.58139535] ; [147.58139535  19.41860465],0
s8,1,0.012518,6.235955,[42 91] ; [76 90],[52.48829431 80.51170569] ; [ 65.51170569 100.48829431],0
p4,1,0.017731,5.622533,[57 77] ; [94 73],[67.22259136 66.77740864] ; [83.77740864 83.22259136],0
p9,1,0.018744,5.52525,[100  31] ; [145  22],[107.70134228  23.29865772] ; [137.29865772  29.70134228],0
r3,1,0.026324,4.934602,[127   6] ; [165   1],[129.88628763   3.11371237] ; [162.11371237   3.88628763],0
a8,1,0.034892,4.450429,[ 11 107] ; [ 28 124],[ 17.04444444 100.95555556] ; [ 21.95555556 130.04444444],0
s7,1,0.049041,3.873966,[48 79] ; [80 82],[56.24913495 70.75086505] ; [71.75086505 90.24913495],0
p12,1,0.049153,3.870135,[ 12 121] ; [  6 161],[  7.98 125.02] ; [ 10.02 156.98],0
s5,1,0.050216,3.834237,[32 94] ; [ 60 106],[39.69863014 86.30136986] ; [ 52.30136986 113.69863014],0
b4,1,0.051653,3.786986,[84 50] ; [86 81],[75.68106312 58.31893688] ; [94.31893688 72.68106312],0
n4,1,0.076706,3.133343,[92 42] ; [129  37],[98.71333333 35.28666667] ; [122.28666667  43.71333333],0
v3,1,0.090059,2.87332,[63 68] ; [94 68],[70.19453925 60.80546075] ; [86.80546075 75.19453925],0
r2,1,0.093964,2.805123,[122  11] ; [156   6],[125.33559322   7.66440678] ; [152.66440678   9.33559322],0
u2,1,0.099033,2.721053,[22 18] ; [13 23],[18.42105263 21.57894737] ; [16.57894737 19.42105263],0
r1,1,0.143235,2.142855,[108  25] ; [145  21],[112.53846154  20.46153846] ; [140.46153846  25.53846154],0
a6,1,0.154361,2.02862,[86 48] ; [120  47],[91.7076412 42.2923588] ; [114.2923588  52.7076412],0
n6,1,0.156566,2.007086,[106  28] ; [140  24],[110.61744966  23.38255034] ; [135.38255034  28.61744966],0
v1,1,0.179876,1.798645,[68 62] ; [98 65],[73.65187713 56.34812287] ; [92.34812287 70.65187713],0
a2,1,0.193038,1.694279,[ 26 108] ; [ 43 124],[ 30.71760797 103.28239203] ; [ 38.28239203 128.71760797],0
a3,1,0.202895,1.621414,[94 40] ; [128  39],[98.83056478 35.16943522] ; [123.16943522  43.83056478],0
n2,1,0.204261,1.611646,[28  8] ; [26  3],[29.90769231  6.09230769] ; [24.09230769  4.90769231],0
a5,1,0.237379,1.396092,[99 35] ; [133  34],[103.28239203  30.71760797] ; [128.71760797  38.28239203],0
b5,1,0.242381,1.366695,[82 52] ; [91 76],[77.0166113 56.9833887] ; [95.9833887 71.0166113],0
d3,1,0.265786,1.238369,[90 44] ; [122  45],[94.37873754 39.62126246] ; [117.62126246  49.37873754],0
s3,1,0.273788,1.19767,[64 68] ; [90 74],[68.67567568 63.32432432] ; [85.32432432 78.67567568],0
n3,1,0.283481,1.150327,[26 10] ; [25  5],[27.81818182  8.18181818] ; [23.18181818  6.81818182],0
a7,1,0.288403,1.127063,[102  31] ; [119  48],[97.97666667 35.02333333] ; [123.02333333  43.97666667],0
a4,1,0.290602,1.116832,[54 80] ; [77 89],[58.51333333 75.48666667] ; [72.48666667 93.51333333],0
u3,1,0.312919,1.018314,[23 17] ; [18 21],[20.75949367 19.24050633] ; [20.24050633 18.75949367],0
d5,1,0.325647,0.96613,[110  24] ; [144  23],[113.07641196  20.92358804] ; [140.92358804  26.07641196],0
b2,1,0.356677,0.849559,[28 49] ; [32 75],[25.10869565 51.89130435] ; [34.89130435 72.10869565],0
b3,1,0.356677,0.849559,[28 49] ; [32 75],[25.10869565 51.89130435] ; [34.89130435 72.10869565],0
p5,1,0.37537,0.785811,[  7 127] ; [ 13 154],[  8.90365449 125.09634551] ; [ 11.09634551 155.90365449],0
s1,1,0.426523,0.632274,[  1 132] ; [  3 162],[  1.7852349 131.2147651] ; [  2.2147651 162.7852349],0
b1,1,0.448083,0.575496,[41 93] ; [ 58 109],[44.0730897 89.9269103] ; [ 54.9269103 112.0730897],0
a1,1,0.489046,0.478625,[  7 127] ; [  6 161],[  5.78737542 128.21262458] ; [  7.21262458 159.78737542],0
d1,1,0.51872,0.416438,[81 53] ; [107  60],[83.69435216 50.30564784] ; [104.30564784  62.69435216],0
s2,1,0.529886,0.39461,[58 74] ; [79 87],[60.68456376 71.31543624] ; [76.31543624 89.68456376],0
