Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,49.678209,[292  40] ; [20 24],[275.4893617  56.5106383] ; [36.5106383  7.4893617],1
p5,1,0.226735,1.461224,[ 54 275] ; [ 4 39],[ 51.29569892 277.70430108] ; [ 6.70430108 36.29569892],0
a5,1,0.230554,1.437438,[268  65] ; [32 12],[264.9867374  68.0132626] ; [35.0132626  8.9867374],0
v2,1,0.236045,1.404058,[199 121] ; [21 19],[195.55555556 124.44444444] ; [24.44444444 15.55555556],0
s5,1,0.236122,1.403599,[147 170] ; [15 26],[143.44692737 173.55307263] ; [18.55307263 22.44692737],0
s4,1,0.323794,0.973559,[ 62 269] ; [11 33],[ 64.43466667 266.56533333] ; [ 8.56533333 35.43466667],0
d1,1,0.34378,0.896285,[228 105] ; [27 17],[225.23872679 107.76127321] ; [29.76127321 14.23872679],0
p2,1,0.355268,0.854552,[282  50] ; [35  9],[279.90425532  52.09574468] ; [37.09574468  6.90425532],0
p3,1,0.362987,0.827531,[198 135] ; [23 21],[195.20689655 137.79310345] ; [25.79310345 18.20689655],0
r1,1,0.395703,0.721346,[293  38] ; [37  7],[291.28  39.72] ; [38.72  5.28],0
a8,1,0.414609,0.665546,[ 55 249] ; [ 5 34],[ 53.17784257 250.82215743] ; [ 6.82215743 32.17784257],0
s6,1,0.453038,0.56304,[282  47] ; [35  8],[280.35752688  48.64247312] ; [36.64247312  6.35752688],0
p11,1,0.482046,0.494231,[272  61] ; [34 10],[270.28647215  62.71352785] ; [35.71352785  8.28647215],0
n3,1,0.513081,0.427778,[44 19] ; [11  3],[45. 18.] ; [10.  4.],0
d4,1,0.51442,0.425066,[284  48] ; [36  8],[282.55319149  49.44680851] ; [37.44680851  6.55319149],0
v1,1,0.559604,0.340391,[202 120] ; [25 18],[200.25753425 121.74246575] ; [26.74246575 16.25753425],0
a6,1,0.606198,0.265749,[221 111] ; [31 13],[222.5106383 109.4893617] ; [29.4893617 14.5106383],0
a7,1,0.659847,0.19371,[237  95] ; [30 14],[235.75531915  96.24468085] ; [31.24468085 12.75531915],0
n1,1,0.689466,0.159664,[28 36] ; [6 6],[28.63157895 35.36842105] ; [5.36842105 6.63157895],0
s1,1,0.721142,0.127401,[ 12 317] ; [ 2 40],[ 12.41509434 316.58490566] ; [ 1.58490566 40.41509434],0
a1,1,0.810958,0.057212,[ 18 315] ; [ 2 42],[ 17.66578249 315.33421751] ; [ 2.33421751 41.66578249],0
p1,1,0.818475,0.052673,[ 34 298] ; [ 5 39],[ 34.43617021 297.56382979] ; [ 4.56382979 39.43617021],0
b4,1,0.826916,0.047811,[191 142] ; [26 18],[191.67374005 141.32625995] ; [25.32625995 18.67374005],0
b5,1,0.83831,0.041638,[199 134] ; [27 17],[199.62334218 133.37665782] ; [26.37665782 17.62334218],0
d5,1,0.925752,0.008685,[285  47] ; [38  6],[285.20212766  46.79787234] ; [37.79787234  6.20212766],0
b2,1,0.941021,0.005474,[100 125] ; [14 18],[ 99.80544747 125.19455253] ; [14.19455253 17.80544747],0
b3,1,0.941021,0.005474,[100 125] ; [14 18],[ 99.80544747 125.19455253] ; [14.19455253 17.80544747],0
d3,1,0.987338,0.000252,[235  98] ; [31 13],[234.95490716  98.04509284] ; [31.04509284 12.95490716],0
