Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.322551,[30 51] ; [29  5],[41.55652174 39.44347826] ; [17.44347826 16.55652174],1
p10,1,0.233805,1.417562,[46 35] ; [24 11],[48.87931034 32.12068966] ; [21.12068966 13.87931034],0
b3,1,0.298643,1.080245,[11 32] ; [ 7 11],[12.68852459 30.31147541] ; [ 5.31147541 12.68852459],0
b2,1,0.298643,1.080245,[11 32] ; [ 7 11],[12.68852459 30.31147541] ; [ 5.31147541 12.68852459],0
v2,1,0.302807,1.06179,[18 60] ; [11 23],[20.19642857 57.80357143] ; [ 8.80357143 25.19642857],0
u3,1,0.306007,1.047831,[17 33] ; [ 9 10],[18.84057971 31.15942029] ; [ 7.15942029 11.84057971],0
p1,1,0.325828,0.965408,[ 7 77] ; [ 5 30],[ 8.47058824 75.52941176] ; [ 3.52941176 31.47058824],0
b4,1,0.328929,0.953111,[49 35] ; [17 18],[46.58823529 37.41176471] ; [19.41176471 15.58823529],0
s4,1,0.339322,0.912991,[17 66] ; [10 25],[18.99152542 64.00847458] ; [ 8.00847458 26.99152542],0
a6,1,0.352104,0.865858,[45 39] ; [22 13],[47.29411765 36.70588235] ; [19.70588235 15.29411765],0
s6,1,0.374346,0.789189,[36 46] ; [18 16],[38.17241379 43.82758621] ; [15.82758621 18.17241379],0
p11,1,0.413264,0.669391,[56 28] ; [26  9],[57.88235294 26.11764706] ; [24.11764706 10.88235294],0
a8,1,0.484107,0.489598,[ 8 71] ; [ 5 29],[ 9.08849558 69.91150442] ; [ 3.91150442 30.08849558],0
v3,1,0.485152,0.48726,[18 62] ; [10 25],[19.47826087 60.52173913] ; [ 8.52173913 26.47826087],0
r1,1,0.486853,0.483473,[47 37] ; [22 13],[48.70588235 35.29411765] ; [20.29411765 14.70588235],0
p9,1,0.500069,0.45479,[52 28] ; [25 10],[53.56521739 26.43478261] ; [23.43478261 11.56521739],0
u2,1,0.520714,0.412479,[22 28] ; [10  9],[23.1884058 26.8115942] ; [ 8.8115942 10.1884058],0
a4,1,0.534681,0.385488,[16 68] ; [ 5 30],[14.82352941 69.17647059] ; [ 6.17647059 28.82352941],0
a3,1,0.548745,0.35957,[33 50] ; [16 19],[34.46610169 48.53389831] ; [14.53389831 20.46610169],0
b5,1,0.553347,0.351356,[43 41] ; [20 15],[44.47058824 39.52941176] ; [18.52941176 16.47058824],0
n3,1,0.612597,0.25641,[21 11] ; [6 2],[21.6 10.4] ; [5.4 2.6],0
n5,1,0.628024,0.23475,[50 32] ; [23 12],[51.16239316 30.83760684] ; [21.83760684 13.16239316],0
a2,1,0.636998,0.22269,[ 4 80] ; [ 1 34],[ 3.52941176 80.47058824] ; [ 1.47058824 33.52941176],0
n2,1,0.78112,0.077206,[23 11] ; [5 3],[22.66666667 11.33333333] ; [5.33333333 2.66666667],0
a1,1,0.82872,0.046804,[ 4 80] ; [ 2 33],[ 4.23529412 79.76470588] ; [ 1.76470588 33.23529412],0
u1,1,0.843837,0.038804,[ 3 81] ; [ 1 34],[ 2.82352941 81.17647059] ; [ 1.17647059 33.82352941],0
s1,1,0.851057,0.035258,[ 4 78] ; [ 2 33],[ 4.20512821 77.79487179] ; [ 1.79487179 33.20512821],0
d2,1,0.861624,0.030383,[18 66] ; [ 7 28],[17.64705882 66.35294118] ; [ 7.35294118 27.64705882],0
d4,1,0.909781,0.01284,[37 46] ; [16 19],[37.27966102 45.72033898] ; [15.72033898 19.27966102],0
n4,1,0.922445,0.009478,[49 34] ; [21 14],[49.23728814 33.76271186] ; [20.76271186 14.23728814],0
n1,1,0.952263,0.003584,[12 21] ; [3 5],[12.07317073 20.92682927] ; [2.92682927 5.07317073],0
d3,1,0.980441,0.000601,[31 53] ; [13 22],[31.05882353 52.94117647] ; [12.94117647 22.05882353],0
b1,1,1.0,0.0,[36 48] ; [15 20],[36. 48.] ; [15. 20.],0
