Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,62.715888,[ 30 112] ; [254 173],[70.87521968 71.12478032] ; [213.12478032 213.87521968],1
a4,1,0.0,56.628669,[ 25 116] ; [231 196],[63.54929577 77.45070423] ; [192.45070423 234.54929577],1
d1,1,0.0,48.488002,[55 87] ; [305 123],[89.68421053 52.31578947] ; [270.31578947 157.68421053],1
a3,1,0.0,46.444015,[69 71] ; [338  89],[100.49382716  39.50617284] ; [306.50617284 120.49382716],1
u1,1,0.0,42.536331,[  5 137] ; [130 298],[ 33.63157895 108.36842105] ; [101.36842105 326.63157895],1
a6,1,0.0,38.673963,[81 61] ; [353  74],[108.30931459  33.69068541] ; [325.69068541 101.30931459],1
r1,1,4e-06,21.244804,[98 43] ; [368  57],[116.08833922  24.91166078] ; [349.91166078  75.08833922],1
d3,1,1.9e-05,18.259831,[92 50] ; [351  77],[110.36140351  31.63859649] ; [332.63859649  95.36140351],1
p9,1,3.9e-05,16.91095,[104  33] ; [378  43],[118.34050179  18.65949821] ; [363.65949821  57.34050179],1
p4,1,8.8e-05,15.376235,[70 71] ; [289 136],[89.43286219 51.56713781] ; [269.56713781 155.43286219],1
n4,1,0.000104,15.058164,[97 44] ; [358  69],[112.94894366  28.05105634] ; [342.05105634  84.94894366],1
p10,1,0.000198,13.854225,[102  35] ; [371  52],[115.71607143  21.28392857] ; [357.28392857  65.71607143],1
d5,1,0.000488,12.15921,[104  38] ; [368  60],[117.58596491  24.41403509] ; [354.41403509  73.58596491],1
n5,1,0.001109,10.635945,[96 45] ; [346  80],[109.91534392  31.08465608] ; [332.08465608  93.91534392],0
v1,1,0.001252,10.411642,[60 78] ; [247 170],[76.33513514 61.66486486] ; [230.66486486 186.33513514],0
s7,1,0.001423,10.175605,[50 84] ; [216 190],[66.00740741 67.99259259] ; [199.99259259 206.00740741],0
