Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,182.777067,[ 92 240] ; [243  55],[176.53968254 155.46031746] ; [158.46031746 139.53968254],1
s2,1,0.0,103.670078,[120 227] ; [229  79],[184.89007634 162.10992366] ; [164.10992366 143.89007634],1
s3,1,0.0,79.916372,[143 201] ; [234  73],[199.21351767 144.78648233] ; [177.78648233 129.21351767],1
s6,1,0.0,63.641464,[193 149] ; [263  46],[239.55760369 102.44239631] ; [216.44239631  92.55760369],1
s5,1,0.0,33.738501,[ 85 256] ; [139 157],[119.91208791 221.08791209] ; [104.08791209 191.91208791],1
p6,1,2e-06,23.060688,[105 238] ; [151 157],[134.88172043 208.11827957] ; [121.11827957 186.88172043],1
d1,1,3e-06,22.132745,[179 171] ; [215  96],[208.62329803 141.37670197] ; [185.37670197 125.62329803],1
a3,1,2e-05,18.22045,[231 116] ; [252  58],[255.10045662  91.89954338] ; [227.89954338  82.10045662],1
p3,1,6.3e-05,16.007352,[154 192] ; [187 124],[179.58295282 166.41704718] ; [161.41704718 149.58295282],1
p4,1,7.4e-05,15.713379,[195 151] ; [221  89],[219.41463415 126.58536585] ; [196.58536585 113.41463415],1
v1,1,0.000205,13.783985,[176 167] ; [198 103],[199.19565217 143.80434783] ; [174.80434783 126.19565217],1
d2,1,0.000268,13.27835,[151 195] ; [180 131],[174.31659056 171.68340944] ; [156.68340944 154.31659056],1
a5,1,0.000376,12.650015,[242 107] ; [253  58],[261.75  87.25] ; [233.25  77.75],1
v3,1,0.000416,12.459555,[124 216] ; [150 148],[146.01880878 193.98119122] ; [127.98119122 170.01880878],1
r1,1,0.000448,12.321357,[268  81] ; [270  39],[285.35258359  63.64741641] ; [252.64741641  56.35258359],1
u4,1,0.000992,10.843263,[  3 347] ; [ 16 295],[ 10.06051437 339.93948563] ; [  8.93948563 302.06051437],1
p8,1,0.001295,10.349596,[170 172] ; [190 115],[190.29366306 151.70633694] ; [169.70633694 135.29366306],0
p12,1,0.001344,10.281494,[ 19 327] ; [ 39 270],[ 30.63816794 315.36183206] ; [ 27.36183206 281.63816794],0
p9,1,0.001463,10.125082,[284  57] ; [284  26],[297.52380952  43.47619048] ; [270.47619048  39.52380952],0
p5,1,0.001669,9.882003,[ 33 314] ; [ 55 252],[ 46.6911315 300.3088685] ; [ 41.3088685 265.6911315],0
d4,1,0.001952,9.593751,[266  81] ; [267  43],[281.50837139  65.49162861] ; [251.49162861  58.50837139],0
p10,1,0.002477,9.157571,[278  66] ; [276  33],[291.84686064  52.15313936] ; [262.15313936  46.84686064],0
r2,1,0.002501,9.139678,[326  22] ; [303   5],[333.67682927  14.32317073] ; [295.32317073  12.67682927],0
p7,1,0.002831,8.913242,[205 133] ; [217  85],[222.86875 115.13125] ; [199.13125 102.86875],0
d5,1,0.003477,8.53856,[271  78] ; [268  42],[285.4491654  63.5508346] ; [253.5508346  56.4491654],0
r4,1,0.006145,7.507316,[313  37] ; [296  15],[322.46596067  27.53403933] ; [286.53403933  24.46596067],0
u1,1,0.011752,6.347974,[ 55 295] ; [ 73 238],[ 67.77609682 282.22390318] ; [ 60.22390318 250.77609682],0
b3,1,0.013237,6.13718,[ 65 129] ; [ 97 116],[ 77.21867322 116.78132678] ; [ 84.78132678 128.21867322],0
b2,1,0.013237,6.13718,[ 65 129] ; [ 97 116],[ 77.21867322 116.78132678] ; [ 84.78132678 128.21867322],0
n6,1,0.015814,5.823456,[306  43] ; [290  21],[315.15757576  33.84242424] ; [280.84242424  30.15757576],0
v2,1,0.027944,4.831541,[176 159] ; [183 116],[189.69242902 145.30757098] ; [169.30757098 129.69242902],0
u3,1,0.060301,3.529083,[61 58] ; [39 20],[66.85393258 52.14606742] ; [33.14606742 25.85393258],0
n4,1,0.087753,2.915121,[301  49] ; [280  30],[308.10606061  41.89393939] ; [272.89393939  37.10606061],0
s4,1,0.150433,2.067857,[ 50 293] ; [ 58 251],[ 56.81595092 286.18404908] ; [ 51.18404908 257.81595092],0
n1,1,0.150996,2.062161,[29 49] ; [31 32],[33.19148936 44.80851064] ; [26.80851064 36.19148936],0
a2,1,0.153003,2.042051,[ 82 268] ; [ 88 223],[ 90.01512859 259.98487141] ; [ 79.98487141 231.01512859],0
r3,1,0.168002,1.900679,[324  23] ; [298  13],[328.01519757  18.98480243] ; [293.98480243  17.01519757],0
n3,1,0.174619,1.842833,[60 19] ; [42 22],[56.34965035 22.65034965] ; [45.65034965 18.34965035],0
b1,1,0.191151,1.708721,[130 220] ; [131 180],[138.19969743 211.80030257] ; [122.80030257 188.19969743],0
d3,1,0.265415,1.24029,[228 119] ; [217  94],[234.67325228 112.32674772] ; [210.32674772 100.67325228],0
n2,1,0.292845,1.106494,[66 14] ; [49 16],[63.44827586 16.55172414] ; [51.55172414 13.44827586],0
a7,1,0.300666,1.071239,[253  95] ; [214  96],[246.98480243 101.01519757] ; [220.01519757  89.98480243],0
u2,1,0.311642,1.023702,[62 55] ; [36 23],[65.14772727 51.85227273] ; [32.85227273 26.14772727],0
a4,1,0.347415,0.882876,[158 189] ; [153 158],[164.00759878 182.99240122] ; [146.99240122 164.00759878],0
a6,1,0.356946,0.848609,[244 104] ; [207 103],[238.52279635 109.47720365] ; [212.47720365  97.52279635],0
b4,1,0.361431,0.832914,[207 143] ; [173 138],[201.21028744 148.78971256] ; [178.78971256 132.21028744],0
