Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,30.103709,[21 58] ; [28  6],[34.25663717 44.74336283] ; [14.74336283 19.25663717],1
s2,1,0.001434,10.161285,[30 50] ; [25 11],[37.93103448 42.06896552] ; [17.06896552 18.93103448],0
p7,1,0.004635,8.016599,[41 38] ; [28  7],[47.81578947 31.18421053] ; [21.18421053 13.81578947],0
p2,1,0.004728,7.980589,[55 27] ; [33  3],[61.15254237 20.84745763] ; [26.84745763  9.15254237],0
p4,1,0.004959,7.894444,[33 47] ; [25 11],[40. 40.] ; [18. 18.],0
s3,1,0.015755,5.82997,[38 41] ; [26 10],[43.96521739 35.03478261] ; [20.03478261 15.96521739],0
p9,1,0.021847,5.257935,[59 22] ; [33  3],[63.69230769 17.30769231] ; [28.30769231  7.69230769],0
a2,1,0.027196,4.878328,[ 5 77] ; [ 7 29],[ 8.33898305 73.66101695] ; [ 3.66101695 32.33898305],0
p5,1,0.042569,4.112418,[ 7 74] ; [ 8 28],[10.38461538 70.61538462] ; [ 4.61538462 31.38461538],0
p11,1,0.043722,4.067247,[59 23] ; [32  4],[63.23728814 18.76271186] ; [27.76271186  8.23728814],0
s6,1,0.046011,3.981182,[42 38] ; [26 10],[46.89655172 33.10344828] ; [21.10344828 14.89655172],0
p10,1,0.050201,3.83472,[58 22] ; [32  4],[62.06896552 17.93103448] ; [27.93103448  8.06896552],0
n6,1,0.056715,3.630947,[63 19] ; [33  3],[66.71186441 15.28813559] ; [29.28813559  6.71186441],0
p6,1,0.065046,3.403798,[26 55] ; [18 18],[30.46153846 50.53846154] ; [13.53846154 22.46153846],0
b3,1,0.081004,3.044649,[11 28] ; [12 12],[14.23809524 24.76190476] ; [ 8.76190476 15.23809524],0
b2,1,0.081004,3.044649,[11 28] ; [12 12],[14.23809524 24.76190476] ; [ 8.76190476 15.23809524],0
s5,1,0.084097,2.983896,[18 62] ; [13 21],[21.75438596 58.24561404] ; [ 9.24561404 24.75438596],0
a8,1,0.087485,2.92006,[ 7 71] ; [ 7 27],[ 9.75 68.25] ; [ 4.25 29.75],0
d1,1,0.089513,2.883101,[ 4 78] ; [ 5 31],[ 6.25423729 75.74576271] ; [ 2.74576271 33.25423729],0
p8,1,0.101962,2.674589,[38 42] ; [23 13],[42.06896552 37.93103448] ; [18.93103448 17.06896552],0
v1,1,0.115662,2.475097,[33 47] ; [20 15],[36.86956522 43.13043478] ; [16.13043478 18.86956522],0
d2,1,0.13892,2.189887,[15 67] ; [11 25],[18.06779661 63.93220339] ; [ 7.93220339 28.06779661],0
u1,1,0.143317,2.141981,[ 2 80] ; [ 3 33],[ 3.47457627 78.52542373] ; [ 1.52542373 34.47457627],0
p1,1,0.145742,2.116261,[ 8 74] ; [ 7 29],[10.42372881 71.57627119] ; [ 4.57627119 31.42372881],0
p12,1,0.175057,1.839099,[ 5 75] ; [ 5 31],[ 6.89655172 73.10344828] ; [ 3.10344828 32.89655172],0
d3,1,0.202673,1.623004,[42 40] ; [23 13],[45.16949153 36.83050847] ; [19.83050847 16.16949153],0
r4,1,0.213187,1.549654,[68 14] ; [33  3],[70.18644068 11.81355932] ; [30.81355932  5.18644068],0
b5,1,0.3163,1.004184,[49 33] ; [25 11],[51.42372881 30.57627119] ; [22.57627119 13.42372881],0
n4,1,0.316748,1.002327,[55 26] ; [21 15],[52.61538462 28.38461538] ; [23.38461538 12.61538462],0
r1,1,0.322977,0.976853,[59 23] ; [29  7],[61.15254237 20.84745763] ; [26.84745763  9.15254237],0
s1,1,0.323094,0.97638,[ 6 74] ; [ 1 35],[ 4.82758621 75.17241379] ; [ 2.17241379 33.82758621],0
a6,1,0.352043,0.866079,[52 30] ; [26 10],[54.20338983 27.79661017] ; [23.79661017 12.20338983],0
a5,1,0.361735,0.83186,[45 37] ; [23 13],[47.25423729 34.74576271] ; [20.74576271 15.25423729],0
p3,1,0.420253,0.649608,[30 52] ; [16 20],[31.96610169 50.03389831] ; [14.03389831 21.96610169],0
r3,1,0.440367,0.595327,[73  8] ; [34  2],[74.07692308  6.92307692] ; [32.92307692  3.07692308],0
a3,1,0.459925,0.546077,[43 37] ; [22 14],[44.82758621 35.17241379] ; [20.17241379 15.82758621],0
