Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002586,9.078928,[56  5] ; [3 3],[53.71641791  7.28358209] ; [5.28358209 0.71641791],0
n3,1,0.044268,4.046306,[16  5] ; [1 3],[14.28  6.72] ; [2.72 1.28],0
s2,1,0.05061,3.821143,[44 17] ; [2 4],[41.88059701 19.11940299] ; [4.11940299 1.88059701],0
p7,1,0.061229,3.503779,[34 26] ; [1 5],[31.81818182 28.18181818] ; [3.18181818 2.81818182],0
s6,1,0.094977,2.787931,[54  6] ; [4 2],[52.72727273  7.27272727] ; [5.27272727 0.72727273],0
n6,1,0.100402,2.699153,[47 12] ; [3 3],[45.38461538 13.61538462] ; [4.61538462 1.38461538],0
a1,1,0.130277,2.289205,[ 2 59] ; [1 5],[ 2.73134328 58.26865672] ; [0.26865672 5.73134328],0
p12,1,0.134924,2.234921,[ 2 58] ; [1 5],[ 2.72727273 57.27272727] ; [0.27272727 5.72727273],0
p1,1,0.140336,2.174269,[ 7 53] ; [2 4],[ 8.18181818 51.81818182] ; [0.81818182 5.18181818],0
d1,1,0.216152,1.529738,[35 26] ; [5 1],[36.41791045 24.58208955] ; [3.58208955 2.41791045],0
d2,1,0.273112,1.201049,[37 24] ; [5 1],[38.23880597 22.76119403] ; [3.76119403 2.23880597],0
n1,1,0.273322,1.2,[ 9 11] ; [3 1],[10. 10.] ; [2. 2.],0
p3,1,0.273766,1.197778,[26 34] ; [4 2],[27.27272727 32.72727273] ; [2.72727273 3.27272727],0
n4,1,0.350595,0.871302,[38 21] ; [5 1],[39.03076923 19.96923077] ; [3.96923077 2.03076923],0
v4,1,0.368589,0.808417,[57  4] ; [5 1],[56.44776119  4.55223881] ; [5.55223881 0.44776119],0
s4,1,0.376762,0.781241,[21 40] ; [1 5],[20.02985075 40.97014925] ; [1.97014925 4.02985075],0
s7,1,0.3978,0.714968,[37 18] ; [3 3],[36.06557377 18.93442623] ; [3.93442623 2.06557377],0
a7,1,0.41668,0.659661,[41 20] ; [5 1],[41.88059701 19.11940299] ; [4.11940299 1.88059701],0
b5,1,0.447758,0.57632,[40 21] ; [3 3],[39.14925373 21.85074627] ; [3.85074627 2.14925373],0
b4,1,0.447758,0.57632,[40 21] ; [3 3],[39.14925373 21.85074627] ; [3.85074627 2.14925373],0
a4,1,0.458385,0.549834,[31 30] ; [4 2],[31.86567164 29.13432836] ; [3.13432836 2.86567164],0
p5,1,0.498404,0.458333,[ 5 55] ; [1 5],[ 5.45454545 54.54545455] ; [0.54545455 5.45454545],0
s3,1,0.500694,0.453466,[39 22] ; [3 3],[38.23880597 22.76119403] ; [3.76119403 2.23880597],0
p2,1,0.540667,0.374306,[43 17] ; [5 1],[43.63636364 16.36363636] ; [4.36363636 1.63636364],0
p10,1,0.564267,0.332369,[42 16] ; [5 1],[42.59375 15.40625] ; [4.40625 1.59375],0
a5,1,0.569247,0.323945,[47 14] ; [4 2],[46.43283582 14.56716418] ; [4.56716418 1.43283582],0
v3,1,0.577091,0.310962,[23 37] ; [3 3],[23.63636364 36.36363636] ; [2.36363636 3.63636364],0
r1,1,0.585769,0.297,[46 14] ; [4 2],[45.45454545 14.54545455] ; [4.54545455 1.45454545],0
a2,1,0.607507,0.263822,[16 45] ; [1 5],[15.47761194 45.52238806] ; [1.52238806 4.47761194],0
d3,1,0.607507,0.263822,[45 16] ; [5 1],[45.52238806 15.47761194] ; [4.47761194 1.52238806],0
a6,1,0.611629,0.25781,[37 24] ; [3 3],[36.41791045 24.58208955] ; [3.58208955 2.41791045],0
a3,1,0.649723,0.20625,[45 15] ; [5 1],[45.45454545 14.54545455] ; [4.54545455 1.45454545],0
u1,1,0.664027,0.188669,[15 46] ; [1 5],[14.56716418 46.43283582] ; [1.43283582 4.56716418],0
s8,1,0.669185,0.182557,[36 25] ; [3 3],[35.50746269 25.49253731] ; [3.49253731 2.50746269],0
p9,1,0.695672,0.153013,[45 14] ; [5 1],[45.38461538 13.61538462] ; [4.61538462 1.38461538],0
p4,1,0.719258,0.129205,[34 25] ; [3 3],[33.58461538 25.41538462] ; [3.41538462 2.58461538],0
n2,1,0.785028,0.074405,[17  4] ; [3 1],[16.8  4.2] ; [3.2 0.8],0
v2,1,0.787404,0.072729,[34 27] ; [3 3],[33.68656716 27.31343284] ; [3.31343284 2.68656716],0
p6,1,0.809764,0.057951,[23 37] ; [2 4],[22.72727273 37.27272727] ; [2.27272727 3.72727273],0
n5,1,0.809764,0.057951,[37 23] ; [4 2],[37.27272727 22.72727273] ; [3.72727273 2.27272727],0
v1,1,0.814581,0.055,[33 27] ; [3 3],[32.72727273 27.27272727] ; [3.27272727 2.72727273],0
p8,1,0.865484,0.028696,[18 42] ; [2 4],[18.18181818 41.81818182] ; [1.81818182 4.18181818],0
