Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,114.940611,[89 27] ; [ 10 112],[48.25210084 67.74789916] ; [50.74789916 71.25210084],1
s6,1,0.0,48.375503,[93 21] ; [46 78],[66.57983193 47.42016807] ; [72.42016807 51.57983193],1
s8,1,0.0,40.505924,[61 54] ; [ 18 107],[37.85416667 77.14583333] ; [41.14583333 83.85416667],1
s7,1,0.0,26.455368,[58 54] ; [24 98],[39.24786325 72.75213675] ; [42.75213675 79.24786325],1
s5,1,0.000944,10.934891,[34 74] ; [ 16 104],[23.68421053 84.31578947] ; [26.31578947 93.68421053],1
a3,1,0.004024,8.272953,[88 28] ; [73 52],[77.49377593 38.50622407] ; [83.50622407 41.49377593],0
p12,1,0.007019,7.268162,[16 99] ; [  5 119],[ 10.10460251 104.89539749] ; [ 10.89539749 113.10460251],0
p10,1,0.008074,7.016922,[99 17] ; [89 36],[90.48962656 25.51037344] ; [97.51037344 27.48962656],0
d2,1,0.008477,6.929874,[65 51] ; [48 75],[54.84518828 61.15481172] ; [58.15481172 64.84518828],0
d1,1,0.010429,6.560092,[72 44] ; [57 68],[62.09128631 53.90871369] ; [66.90871369 58.09128631],0
s4,1,0.012922,6.179822,[22 93] ; [ 10 113],[15.46218487 99.53781513] ; [ 16.53781513 106.46218487],0
r2,1,0.013146,6.149311,[112   4] ; [109  15],[106.81666667   9.18333333] ; [114.18333333   9.81666667],0
p3,1,0.024879,5.032274,[45 70] ; [32 93],[36.89583333 78.10416667] ; [40.10416667 84.89583333],0
n4,1,0.026537,4.920716,[95 21] ; [87 38],[87.60165975 28.39834025] ; [94.39834025 30.60165975],0
a2,1,0.033809,4.504338,[27 89] ; [ 16 109],[20.69709544 95.30290456] ; [ 22.30290456 102.69709544],0
u1,1,0.040221,4.208523,[23 93] ; [ 13 112],[17.32780083 98.67219917] ; [ 18.67219917 106.32780083],0
r4,1,0.076167,3.144847,[104  12] ; [102  23],[99.15352697 16.84647303] ; [106.84647303  18.15352697],0
v3,1,0.10544,2.621264,[39 69] ; [32 90],[33.33913043 74.66086957] ; [37.66086957 84.33913043],0
d5,1,0.105533,2.619873,[93 23] ; [89 36],[87.60165975 28.39834025] ; [94.39834025 30.60165975],0
r1,1,0.10938,2.563159,[88 27] ; [84 41],[82.41666667 32.58333333] ; [89.58333333 35.41666667],0
a5,1,0.130932,2.281424,[89 27] ; [85 40],[83.75103734 32.24896266] ; [90.24896266 34.75103734],0
p2,1,0.213087,1.550328,[89 27] ; [87 38],[84.71369295 31.28630705] ; [91.28630705 33.71369295],0
a8,1,0.22879,1.448365,[15 94] ; [ 10 105],[12.16517857 96.83482143] ; [ 12.83482143 102.16517857],0
r3,1,0.230867,1.435512,[113   3] ; [116   7],[111.14644351   4.85355649] ; [117.85355649   5.14644351],0
p9,1,0.24795,1.334816,[100  16] ; [100  24],[96.66666667 19.33333333] ; [103.33333333  20.66666667],0
v1,1,0.262652,1.254727,[54 54] ; [52 70],[49.77391304 58.22608696] ; [56.22608696 65.77391304],0
a1,1,0.293171,1.105002,[  2 114] ; [  5 120],[  3.36929461 112.63070539] ; [  3.63070539 121.36929461],0
u3,1,0.294475,1.09905,[20  8] ; [31 21],[17.85 10.15] ; [33.15 18.85],0
d4,1,0.313837,1.014461,[95 21] ; [95 29],[91.83333333 24.16666667] ; [98.16666667 25.83333333],0
n5,1,0.339026,0.91411,[86 30] ; [85 39],[82.65 33.35] ; [88.35 35.65],0
a6,1,0.344574,0.893339,[77 39] ; [90 35],[80.38174274 35.61825726] ; [86.61825726 38.38174274],0
s1,1,0.346131,0.887593,[  4 110] ; [  2 123],[  2.86192469 111.13807531] ; [  3.13807531 121.86192469],0
v2,1,0.353373,0.861306,[58 51] ; [56 63],[54.5 54.5] ; [59.5 59.5],0
u4,1,0.357504,0.846641,[  4 112] ; [  2 123],[  2.8879668 113.1120332] ; [  3.1120332 121.8879668],0
a7,1,0.365091,0.820305,[83 33] ; [82 42],[79.75 36.25] ; [85.25 38.75],0
u2,1,0.367627,0.811669,[18 10] ; [28 24],[16.1 11.9] ; [29.9 22.1],0
p1,1,0.404446,0.695067,[  7 109] ; [ 11 113],[  8.7 107.3] ; [  9.3 114.7],0
a4,1,0.439049,0.598768,[54 62] ; [52 73],[51.02074689 64.97925311] ; [54.97925311 70.02074689],0
p4,1,0.453118,0.562841,[51 65] ; [49 76],[48.13278008 67.86721992] ; [51.86721992 73.13278008],0
v4,1,0.459168,0.547921,[107   8] ; [113  12],[105.41666667   9.58333333] ; [114.58333333  10.41666667],0
n1,1,0.509214,0.435683,[12 14] ; [14 23],[10.73015873 15.26984127] ; [15.26984127 21.73015873],0
b5,1,0.519384,0.415117,[77 39] ; [78 47],[74.60580913 41.39419087] ; [80.39419087 44.60580913],0
p6,1,0.672962,0.178157,[18 98] ; [ 17 108],[16.84647303 99.15352697] ; [ 18.15352697 106.84647303],0
p8,1,0.676623,0.173952,[27 88] ; [32 92],[28.38912134 86.61087866] ; [30.61087866 93.38912134],0
b4,1,0.707521,0.140766,[76 40] ; [79 46],[74.60580913 41.39419087] ; [80.39419087 44.60580913],0
n3,1,0.722878,0.125752,[20  6] ; [27 10],[19.3968254  6.6031746] ; [27.6031746  9.3968254],0
n2,1,0.732678,0.116667,[20  7] ; [28  8],[20.57142857  6.42857143] ; [27.42857143  8.57142857],0
b1,1,0.749744,0.101746,[34 82] ; [39 86],[35.13692946 80.86307054] ; [37.86307054 87.13692946],0
