Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,60.097217,[28 40] ; [189  28],[51.7754386 16.2245614] ; [165.2245614  51.7754386],1
a5,1,1.3e-05,19.073176,[32 36] ; [164  54],[46.6013986 21.3986014] ; [149.3986014  68.6013986],1
s7,1,0.000153,14.331218,[13 52] ; [ 96 111],[26.04779412 38.95220588] ; [ 82.95220588 124.04779412],1
p4,1,0.001262,10.396672,[19 49] ; [109 108],[30.54035088 37.45964912] ; [ 97.45964912 119.54035088],0
d2,1,0.001749,9.795544,[23 45] ; [119  95],[34.24113475 33.75886525] ; [107.75886525 106.24113475],0
a4,1,0.001772,9.772246,[19 49] ; [107 109],[30.16901408 37.83098592] ; [ 95.83098592 120.16901408],0
s8,1,0.002044,9.509367,[14 54] ; [ 89 127],[24.66197183 43.33802817] ; [ 78.33802817 137.66197183],0
u1,1,0.003918,8.321408,[ 4 64] ; [ 46 172],[11.88811189 56.11188811] ; [ 38.11188811 179.88811189],0
n3,1,0.004496,8.071881,[16 18] ; [40 12],[22.13953488 11.86046512] ; [33.86046512 18.13953488],0
n1,1,0.006706,7.350008,[ 8 27] ; [27 25],[14.08045977 20.91954023] ; [20.91954023 31.08045977],0
p3,1,0.009401,6.745071,[13 55] ; [ 78 139],[21.7122807 46.2877193] ; [ 69.2877193 147.7122807],0
v3,1,0.010911,6.479735,[13 53] ; [ 76 132],[21.4379562 44.5620438] ; [ 67.5620438 140.4379562],0
p6,1,0.011619,6.368166,[ 4 64] ; [ 40 175],[10.57243816 57.42756184] ; [ 33.42756184 181.57243816],0
p11,1,0.016004,5.802418,[42 26] ; [167  51],[49.69230769 18.30769231] ; [159.30769231  58.69230769],0
p1,1,0.018388,5.558764,[ 1 67] ; [ 23 195],[ 5.70629371 62.29370629] ; [ 18.29370629 199.70629371],0
p12,1,0.022034,5.2431,[ 1 67] ; [ 22 195],[ 5.4877193 62.5122807] ; [ 17.5122807 199.4877193],0
p10,1,0.033949,4.497257,[41 25] ; [163  53],[47.74468085 18.25531915] ; [156.25531915  59.74468085],0
a3,1,0.062616,3.466697,[38 30] ; [148  69],[44.37894737 23.62105263] ; [141.62105263  75.37894737],0
s2,1,0.064969,3.405756,[23 44] ; [100 112],[29.53763441 37.46236559] ; [ 93.46236559 118.53763441],0
s3,1,0.067944,3.332012,[26 42] ; [108 104],[32.54285714 35.45714286] ; [101.45714286 110.54285714],0
a2,1,0.072436,3.22694,[ 9 59] ; [ 51 167],[14.26573427 53.73426573] ; [ 45.73426573 172.26573427],0
r1,1,0.07674,3.132622,[43 25] ; [162  56],[48.74125874 19.25874126] ; [156.25874126  61.74125874],0
p2,1,0.09386,2.806901,[41 27] ; [155  63],[46.6013986 21.3986014] ; [149.3986014  68.6013986],0
r4,1,0.094982,2.787844,[51 17] ; [183  35],[55.63636364 12.36363636] ; [178.36363636  39.63636364],0
v1,1,0.102744,2.66242,[23 44] ; [ 95 113],[28.74909091 38.25090909] ; [ 89.25090909 118.74909091],0
a8,1,0.12351,2.372232,[ 3 61] ; [ 22 174],[ 6.15384615 57.84615385] ; [ 18.84615385 177.15384615],0
u3,1,0.12473,2.356902,[20 10] ; [35 35],[16.5 13.5] ; [38.5 31.5],0
s6,1,0.135864,2.224193,[37 31] ; [138  76],[42.19858156 25.80141844] ; [132.80141844  81.19858156],0
d1,1,0.139285,2.185841,[33 35] ; [128  90],[38.27972028 29.72027972] ; [122.72027972  95.27972028],0
v2,1,0.154536,2.026892,[27 39] ; [106 102],[32.03649635 33.96350365] ; [100.96350365 107.03649635],0
