Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,83.482917,[308   8] ; [43 25],[288.84375  27.15625] ; [62.15625  5.84375],1
r2,1,1e-06,23.705923,[308   6] ; [56 10],[300.77894737  13.22105263] ; [63.22105263  2.77894737],1
u1,1,5e-05,16.435489,[ 93 223] ; [ 4 64],[ 79.82291667 236.17708333] ; [17.17708333 50.82291667],1
a2,1,0.000501,12.112253,[104 212] ; [ 8 60],[ 92.16666667 223.83333333] ; [19.83333333 48.16666667],1
v4,1,0.000564,11.889597,[307   8] ; [60  8],[301.84073107  13.15926893] ; [65.15926893  2.84073107],1
a5,1,0.00117,10.537794,[267  49] ; [46 22],[257.57291667  58.42708333] ; [55.42708333 12.57291667],0
r3,1,0.002468,9.164354,[304  10] ; [60  8],[299.20418848  14.79581152] ; [64.79581152  3.20418848],0
d2,1,0.002931,8.850217,[190 126] ; [27 40],[179.03916449 136.96083551] ; [37.96083551 29.03916449],0
n4,1,0.003364,8.598891,[269  46] ; [48 20],[260.71801567  54.28198433] ; [56.28198433 11.71801567],0
p10,1,0.004552,8.049402,[279  35] ; [50 16],[271.85789474  42.14210526] ; [57.14210526  8.85789474],0
d1,1,0.006827,7.3178,[241  75] ; [41 27],[232.0625  83.9375] ; [49.9375 18.0625],0
a4,1,0.007604,7.124497,[172 143] ; [25 43],[162.02349869 152.97650131] ; [34.97650131 33.02349869],0
p8,1,0.020888,5.336097,[216  97] ; [37 31],[207.84514436 105.15485564] ; [45.15485564 22.84514436],0
a6,1,0.022931,5.173722,[225  90] ; [39 29],[217.12793734  97.87206266] ; [46.87206266 21.12793734],0
p2,1,0.023684,5.117621,[284  30] ; [55 13],[278.65445026  35.34554974] ; [60.34554974  7.65445026],0
a7,1,0.027417,4.864377,[236  79] ; [42 26],[228.64229765  86.35770235] ; [49.35770235 18.64229765],0
d5,1,0.03391,4.499243,[291  25] ; [57 11],[286.375  29.625] ; [61.625  6.375],0
v2,1,0.037383,4.332872,[197 109] ; [34 33],[189.50670241 116.49329759] ; [41.49329759 25.50670241],0
p4,1,0.038549,4.280644,[262  54] ; [49 19],[255.92708333  60.07291667] ; [55.07291667 12.92708333],0
d3,1,0.041261,4.165261,[250  66] ; [46 22],[243.58333333  72.41666667] ; [52.41666667 15.58333333],0
a3,1,0.043481,4.076611,[252  62] ; [47 21],[245.77486911  68.22513089] ; [53.22513089 14.77486911],0
s8,1,0.046848,3.950846,[175 138] ; [29 39],[167.59055118 145.40944882] ; [36.40944882 31.59055118],0
n5,1,0.048796,3.882356,[251  64] ; [46 21],[244.90837696  70.09162304] ; [52.09162304 14.90837696],0
a8,1,0.057615,3.604739,[ 42 237] ; [ 4 61],[ 37.30813953 241.69186047] ; [ 8.69186047 56.30813953],0
u3,1,0.070076,3.28125,[46 18] ; [10 10],[42.66666667 21.33333333] ; [13.33333333  6.66666667],0
p12,1,0.135297,2.230649,[ 38 275] ; [ 4 64],[ 34.50393701 278.49606299] ; [ 7.49606299 60.50393701],0
a1,1,0.163274,1.943635,[ 18 298] ; [ 7 61],[ 20.57291667 295.42708333] ; [ 4.42708333 63.57291667],0
n6,1,0.173823,1.849661,[277  37] ; [55 12],[273.6167979  40.3832021] ; [58.3832021  8.6167979],0
p7,1,0.175336,1.836715,[243  69] ; [47 20],[238.73350923  73.26649077] ; [51.26649077 15.73350923],0
