Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,29.661082,[17 41] ; [77 28],[33.44785276 24.55214724] ; [60.55214724 44.44785276],1
a5,1,0.024112,5.086552,[23 35] ; [61 44],[29.88957055 28.11042945] ; [54.11042945 50.88957055],0
u3,1,0.043146,4.089685,[16 13] ; [16 34],[11.74683544 17.25316456] ; [20.25316456 29.74683544],0
d3,1,0.046791,3.952894,[34 23] ; [45 59],[27.9689441 29.0310559] ; [51.0310559 52.9689441],0
p10,1,0.049379,3.862426,[30 26] ; [72 32],[35.7 20.3] ; [66.3 37.7],0
n6,1,0.051548,3.790388,[35 23] ; [78 26],[40.45679012 17.54320988] ; [72.54320988 31.45679012],0
a6,1,0.062502,3.469705,[26 32] ; [63 42],[31.66871166 26.33128834] ; [57.33128834 47.66871166],0
p9,1,0.062717,3.464047,[35 21] ; [78 24],[40.05063291 15.94936709] ; [72.94936709 29.05063291],0
s2,1,0.096058,2.769804,[27 31] ; [35 70],[22.06134969 35.93865031] ; [39.93865031 65.06134969],0
r3,1,0.097337,2.748646,[49  9] ; [76 28],[44.75308642 13.24691358] ; [80.24691358 23.75308642],0
p11,1,0.13608,2.221735,[33 25] ; [72 33],[37.36196319 20.63803681] ; [67.63803681 37.36196319],0
s5,1,0.141459,2.162018,[16 39] ; [19 82],[12.33974359 42.66025641] ; [22.66025641 78.33974359],0
d4,1,0.171114,1.873153,[40 18] ; [61 44],[35.93865031 22.06134969] ; [65.06134969 39.93865031],0
u2,1,0.191835,1.703466,[16 13] ; [20 30],[13.21518987 15.78481013] ; [22.78481013 27.21518987],0
b4,1,0.228001,1.453286,[28 30] ; [61 44],[31.66871166 26.33128834] ; [57.33128834 47.66871166],0
p5,1,0.233824,1.417448,[ 3 55] ; [11 92],[ 5.04347826 52.95652174] ; [ 8.95652174 94.04347826],0
n1,1,0.244033,1.357143,[ 5 16] ; [14 22],[ 7. 14.] ; [12. 24.],0
v4,1,0.252062,1.311837,[49  9] ; [80 24],[46.18518519 11.81481481] ; [82.81481481 21.18518519],0
b1,1,0.276841,1.182535,[30 28] ; [45 60],[26.68711656 31.31288344] ; [48.31288344 56.68711656],0
a1,1,0.278447,1.174655,[ 6 52] ; [ 6 99],[ 4.26993865 53.73006135] ; [ 7.73006135 97.26993865],0
p7,1,0.307203,1.042663,[30 27] ; [46 58],[26.9068323 30.0931677] ; [49.0931677 54.9068323],0
v1,1,0.314592,1.011298,[14 42] ; [33 68],[16.76433121 39.23566879] ; [30.23566879 70.76433121],0
a7,1,0.315825,1.006159,[34 23] ; [54 51],[30.96296296 26.03703704] ; [57.03703704 47.96296296],0
s7,1,0.362825,0.828093,[14 42] ; [31 66],[16.47058824 39.52941176] ; [28.52941176 68.47058824],0
b5,1,0.416733,0.659511,[38 20] ; [62 43],[35.58282209 22.41717791] ; [64.41717791 40.58282209],0
n3,1,0.427241,0.630313,[12  9] ; [25 12],[13.39655172  7.60344828] ; [23.60344828 13.39655172],0
a8,1,0.463911,0.536441,[ 4 51] ; [11 90],[ 5.28846154 49.71153846] ; [ 9.71153846 91.28846154],0
s4,1,0.475374,0.509458,[11 47] ; [25 80],[12.80981595 45.19018405] ; [23.19018405 81.80981595],0
a4,1,0.509374,0.435353,[15 43] ; [32 72],[16.82716049 41.17283951] ; [30.17283951 73.82716049],0
s8,1,0.567269,0.327273,[15 43] ; [23 82],[13.52147239 44.47852761] ; [24.47852761 80.52147239],0
s1,1,0.567812,0.326358,[ 4 54] ; [  5 100],[ 3.20245399 54.79754601] ; [ 5.79754601 99.20245399],0
p4,1,0.579722,0.306684,[25 33] ; [50 55],[26.68711656 31.31288344] ; [48.31288344 56.68711656],0
n2,1,0.612093,0.257138,[14  7] ; [27 10],[14.84482759  6.15517241] ; [26.15517241 10.84482759],0
