Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,97.184679,[ 35 111] ; [228  85],[83.65577342 62.34422658] ; [179.34422658 133.65577342],1
p6,1,0.0,50.308013,[ 28 117] ; [170 141],[62.96052632 82.03947368] ; [135.03947368 175.96052632],1
p8,1,0.0,38.883396,[51 93] ; [207 104],[81.65274725 62.34725275] ; [176.34725275 134.65274725],1
p7,1,0.0,30.242855,[69 69] ; [237  74],[94.04899777 43.95100223] ; [211.95100223  99.04899777],1
p2,1,0.0,26.686005,[109  37] ; [287  24],[126.51203501  19.48796499] ; [269.48796499  41.51203501],1
v1,1,6e-06,20.565022,[62 81] ; [200 103],[84.0044843 58.9955157] ; [177.9955157 125.0044843],1
n5,1,7e-06,20.063228,[96 49] ; [264  48],[114.22319475  30.77680525] ; [245.77680525  66.22319475],1
n4,1,4e-05,16.883445,[105  41] ; [274  39],[120.55337691  25.44662309] ; [258.44662309  54.55337691],1
p5,1,4.1e-05,16.814864,[  6 139] ; [ 57 253],[ 20.07692308 124.92307692] ; [ 42.92307692 267.07692308],1
s6,1,0.000399,12.537305,[89 56] ; [236  69],[104.72222222  40.27777778] ; [220.27777778  84.72222222],1
s7,1,0.00112,10.618257,[64 80] ; [182 117],[79.96388262 64.03611738] ; [166.03611738 132.96388262],0
s5,1,0.002498,9.142007,[41 99] ; [132 165],[55.42334096 84.57665904] ; [117.57665904 179.42334096],0
s2,1,0.002721,8.986023,[71 76] ; [195 114],[85.75 61.25] ; [180.25 128.75],0
p11,1,0.005374,7.748973,[112  35] ; [271  42],[122.39347826  24.60652174] ; [260.60652174  52.39347826],0
s8,1,0.00556,7.687656,[65 82] ; [180 130],[78.80743982 68.19256018] ; [166.19256018 143.80743982],0
b5,1,0.01122,6.430116,[104  43] ; [183 130],[91.71521739 55.28478261] ; [195.28478261 117.71521739],0
u1,1,0.011546,6.379314,[ 29 118] ; [ 97 216],[ 40.26521739 106.73478261] ; [ 85.73478261 227.26521739],0
a5,1,0.01491,5.927108,[117  30] ; [276  37],[125.58913043  21.41086957] ; [267.41086957  45.58913043],0
n6,1,0.021987,5.246791,[121  25] ; [281  30],[128.42888403  17.57111597] ; [273.57111597  37.42888403],0
u3,1,0.023521,5.129583,[14 16] ; [38 15],[18.79518072 11.20481928] ; [33.20481928 19.79518072],0
p12,1,0.040088,4.214171,[  9 137] ; [ 39 274],[ 15.26797386 130.73202614] ; [ 32.73202614 280.26797386],0
r4,1,0.042207,4.126879,[132  15] ; [297  16],[137.09347826   9.90652174] ; [291.90652174  21.09347826],0
p10,1,0.057042,3.62137,[130  17] ; [293  20],[135.17608696  11.82391304] ; [287.82391304  25.17608696],0
b1,1,0.076496,3.137821,[ 43 104] ; [118 195],[51.45 95.55] ; [109.55 203.45],0
p1,1,0.099428,2.714699,[  9 138] ; [ 34 277],[ 13.80131004 133.19868996] ; [ 29.19868996 281.80131004],0
r1,1,0.122932,2.379559,[120  27] ; [270  40],[125.44857768  21.55142232] ; [264.55142232  45.44857768],0
s4,1,0.14251,2.150646,[ 20 125] ; [ 60 249],[ 25.55066079 119.44933921] ; [ 54.44933921 254.55066079],0
s3,1,0.177066,1.822078,[83 64] ; [193 113],[89.56291391 57.43708609] ; [186.43708609 119.56291391],0
a1,1,0.187381,1.73809,[  5 142] ; [ 20 293],[  7.98913043 139.01086957] ; [ 17.01086957 295.98913043],0
v3,1,0.198924,1.650259,[57 83] ; [139 155],[63.22580645 76.77419355] ; [132.77419355 161.22580645],0
v4,1,0.273359,1.199811,[141   6] ; [303   7],[142.81838074   4.18161926] ; [301.18161926   8.81838074],0
a2,1,0.32427,0.971647,[48 99] ; [117 196],[52.72826087 94.27173913] ; [112.27173913 200.72826087],0
d2,1,0.336465,0.923854,[100  46] ; [228  85],[104.33115468  41.66884532] ; [223.66884532  89.33115468],0
v2,1,0.353995,0.859086,[82 56] ; [194 109],[86.36734694 51.63265306] ; [189.63265306 113.36734694],0
a4,1,0.366531,0.815393,[83 64] ; [190 122],[87.43137255 59.56862745] ; [185.56862745 126.43137255],0
d3,1,0.375707,0.784703,[127  19] ; [281  32],[129.77777778  16.22222222] ; [278.22222222  34.77777778],0
s1,1,0.394498,0.725034,[  3 142] ; [ 11 299],[  4.46153846 140.53846154] ; [  9.53846154 300.46153846],0
a3,1,0.403457,0.697998,[117  29] ; [260  52],[120.1790393  25.8209607] ; [256.8209607  55.1790393],0
