Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.002482,9.154049,[ 1 58] ; [1 2],[ 1.90322581 57.09677419] ; [0.09677419 2.90322581],0
p2,1,0.012632,6.219955,[53  8] ; [1 2],[51.46875  9.53125] ; [2.53125 0.46875],0
p1,1,0.047144,3.940255,[ 3 58] ; [1 2],[ 3.8125 57.1875] ; [0.1875 2.8125],0
r1,1,0.070218,3.277915,[48 13] ; [1 2],[46.703125 14.296875] ; [2.296875 0.703125],0
d5,1,0.107191,2.595157,[46 15] ; [1 2],[44.796875 16.203125] ; [2.203125 0.796875],0
s4,1,0.144771,2.1265,[ 5 56] ; [1 2],[ 5.71875 55.28125] ; [0.28125 2.71875],0
a7,1,0.151016,2.061956,[44 17] ; [1 2],[42.890625 18.109375] ; [2.109375 0.890625],0
d3,1,0.175226,1.837655,[43 18] ; [1 2],[41.9375 19.0625] ; [2.0625 0.9375],0
p7,1,0.209482,1.575,[41 19] ; [1 2],[40. 20.] ; [2. 1.],0
d1,1,0.22774,1.454924,[41 20] ; [1 2],[40.03125 20.96875] ; [1.96875 1.03125],0
a6,1,0.346853,0.884936,[37 24] ; [1 2],[36.21875 24.78125] ; [1.78125 1.21875],0
p3,1,0.41246,0.671697,[35 26] ; [1 2],[34.3125 26.6875] ; [1.6875 1.3125],0
b2,1,0.433994,0.612111,[26 20] ; [1 2],[25.34693878 20.65306122] ; [1.65306122 1.34693878],0
b3,1,0.433994,0.612111,[26 20] ; [1 2],[25.34693878 20.65306122] ; [1.65306122 1.34693878],0
a4,1,0.446625,0.579203,[27 34] ; [2 1],[27.640625 33.359375] ; [1.359375 1.640625],0
d4,1,0.447696,0.576479,[51 10] ; [2 1],[50.515625 10.484375] ; [2.484375 0.515625],0
a3,1,0.507412,0.4394,[50 11] ; [2 1],[49.5625 11.4375] ; [2.4375 0.5625],0
a2,1,0.565846,0.329682,[12 49] ; [1 2],[12.390625 48.609375] ; [0.609375 2.390625],0
n1,1,0.611541,0.257937,[5 5] ; [2 1],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
a5,1,0.678543,0.171771,[47 14] ; [2 1],[46.703125 14.296875] ; [2.296875 0.703125],0
d2,1,0.709496,0.13878,[34 27] ; [2 1],[34.3125 26.6875] ; [1.6875 1.3125],0
v1,1,0.750427,0.101172,[35 26] ; [2 1],[35.265625 25.734375] ; [1.734375 1.265625],0
v3,1,0.78231,0.076347,[34 24] ; [2 1],[34.2295082 23.7704918] ; [1.7704918 1.2295082],0
p8,1,0.792243,0.069379,[36 25] ; [2 1],[36.21875 24.78125] ; [1.78125 1.21875],0
b4,1,0.792243,0.069379,[36 25] ; [2 1],[36.21875 24.78125] ; [1.78125 1.21875],0
p4,1,0.83497,0.043402,[37 24] ; [2 1],[37.171875 23.828125] ; [1.828125 1.171875],0
s7,1,0.868069,0.027593,[33 26] ; [1 1],[32.8852459 26.1147541] ; [1.1147541 0.8852459],0
b1,1,0.923291,0.009272,[22 39] ; [1 2],[21.921875 39.078125] ; [1.078125 1.921875],0
v2,1,0.951741,0.003663,[41 19] ; [2 1],[40.95238095 19.04761905] ; [2.04761905 0.95238095],0
