Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.00258,9.083249,[34 14] ; [2 8],[29.79310345 18.20689655] ; [6.20689655 3.79310345],0
s7,1,0.00889,6.844748,[34 10] ; [3 6],[30.71698113 13.28301887] ; [6.28301887 2.71698113],0
a3,1,0.03623,4.38625,[42  6] ; [6 4],[39.72413793  8.27586207] ; [8.27586207 1.72413793],0
d5,1,0.03623,4.38625,[42  6] ; [6 4],[39.72413793  8.27586207] ; [8.27586207 1.72413793],0
p8,1,0.062164,3.478691,[41  7] ; [6 4],[38.89655172  9.10344828] ; [8.10344828 1.89655172],0
p4,1,0.072249,3.231173,[46  2] ; [8 2],[44.68965517  3.31034483] ; [9.31034483 0.68965517],0
p11,1,0.072249,3.231173,[46  2] ; [8 2],[44.68965517  3.31034483] ; [9.31034483 0.68965517],0
s5,1,0.074414,3.18287,[35 10] ; [5 5],[32.72727273 12.27272727] ; [7.27272727 2.72727273],0
a5,1,0.081295,3.038814,[37 11] ; [5 5],[34.75862069 13.24137931] ; [7.24137931 2.75862069],0
n4,1,0.102307,2.669208,[43  5] ; [7 3],[41.37931034  6.62068966] ; [8.62068966 1.37931034],0
n6,1,0.158736,1.986226,[45  3] ; [8 2],[43.86206897  4.13793103] ; [9.13793103 0.86206897],0
p1,1,0.171388,1.870759,[15 33] ; [1 9],[13.24137931 34.75862069] ; [2.75862069 7.24137931],0
a7,1,0.197565,1.660281,[38 10] ; [6 4],[36.4137931 11.5862069] ; [7.5862069 2.4137931],0
p9,1,0.211975,1.557887,[47  1] ; [9 1],[46.34482759  1.65517241] ; [9.65517241 0.34482759],0
v4,1,0.219239,1.509342,[46  1] ; [9 1],[45.35087719  1.64912281] ; [9.64912281 0.35087719],0
b5,1,0.235614,1.406646,[19 29] ; [6 4],[20.68965517 27.31034483] ; [4.31034483 5.68965517],0
r1,1,0.240356,1.378507,[41  7] ; [7 3],[39.72413793  8.27586207] ; [8.27586207 1.72413793],0
u3,1,0.259796,1.269841,[5 1] ; [2 2],[4.2 1.8] ; [2.8 1.2],0
n5,1,0.270437,1.21453,[44  4] ; [8 2],[43.03448276  4.96551724] ; [8.96551724 1.03448276],0
b2,1,0.272114,1.206059,[22 15] ; [4 6],[20.46808511 16.53191489] ; [5.53191489 4.46808511],0
b3,1,0.272114,1.206059,[22 15] ; [4 6],[20.46808511 16.53191489] ; [5.53191489 4.46808511],0
p6,1,0.298223,1.082126,[31 15] ; [5 5],[29.57142857 16.42857143] ; [6.42857143 3.57142857],0
v3,1,0.334307,0.932143,[36 12] ; [6 4],[34.75862069 13.24137931] ; [7.24137931 2.75862069],0
s8,1,0.342151,0.902356,[31 16] ; [5 5],[29.68421053 17.31578947] ; [6.31578947 3.68421053],0
p12,1,0.344676,0.89296,[17 31] ; [2 8],[15.72413793 32.27586207] ; [3.27586207 6.72413793],0
d1,1,0.387244,0.74758,[31 17] ; [5 5],[29.79310345 18.20689655] ; [6.20689655 3.79310345],0
a8,1,0.397113,0.71705,[ 5 38] ; [2 7],[ 5.78846154 37.21153846] ; [1.21153846 7.78846154],0
p7,1,0.412761,0.670833,[42  5] ; [8 2],[41.22807018  5.77192982] ; [8.77192982 1.22807018],0
s6,1,0.444691,0.584149,[38  9] ; [7 3],[37.10526316  9.89473684] ; [7.89473684 2.10526316],0
r3,1,0.460062,0.545745,[45  2] ; [9 1],[44.52631579  2.47368421] ; [9.47368421 0.52631579],0
d4,1,0.531512,0.3915,[42  6] ; [8 2],[41.37931034  6.62068966] ; [8.62068966 1.37931034],0
b4,1,0.542895,0.3702,[29 19] ; [5 5],[28.13793103 19.86206897] ; [5.86206897 4.13793103],0
a4,1,0.56991,0.322832,[19 29] ; [3 7],[18.20689655 29.79310345] ; [3.79310345 6.20689655],0
b1,1,0.591729,0.287652,[15 33] ; [4 6],[15.72413793 32.27586207] ; [3.27586207 6.72413793],0
s3,1,0.666516,0.185705,[27 20] ; [5 5],[26.38596491 20.61403509] ; [5.61403509 4.38596491],0
p2,1,0.670301,0.18125,[45  3] ; [9 1],[44.68965517  3.31034483] ; [9.31034483 0.68965517],0
d3,1,0.686585,0.162807,[32 16] ; [6 4],[31.44827586 16.55172414] ; [6.55172414 3.44827586],0
n1,1,0.735317,0.114286,[4 5] ; [1 2],[3.75 5.25] ; [1.25 1.75],0
u2,1,0.746886,0.104167,[5 1] ; [3 1],[4.8 1.2] ; [3.2 0.8],0
s4,1,0.808788,0.058559,[ 6 41] ; [1 9],[ 5.77192982 41.22807018] ; [1.22807018 8.77192982],0
s2,1,0.854372,0.033688,[25 22] ; [5 5],[24.73684211 22.26315789] ; [5.26315789 4.73684211],0
r4,1,0.864359,0.029182,[44  4] ; [9 1],[43.86206897  4.13793103] ; [9.13793103 0.86206897],0
r2,1,0.879832,0.022856,[43  4] ; [9 1],[42.87719298  4.12280702] ; [9.12280702 0.87719298],0
d2,1,0.904533,0.014385,[25 23] ; [5 5],[24.82758621 23.17241379] ; [5.17241379 4.82758621],0
n3,1,1.0,0.0,[6 3] ; [2 1],[6. 3.] ; [2. 1.],0
