Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,76.31271,[141  35] ; [103 168],[96.07158837 79.92841163] ; [147.92841163 123.07158837],1
s8,1,0.0,35.480483,[118  58] ; [104 168],[87.21428571 88.78571429] ; [134.78571429 137.21428571],1
s3,1,0.0,32.929505,[128  46] ; [124 146],[98.75675676 75.24324324] ; [153.24324324 116.75675676],1
s6,1,0.0,31.683422,[152  24] ; [168 104],[125.71428571  50.28571429] ; [194.28571429  77.71428571],1
p5,1,0.0,29.920665,[ 44 132] ; [ 18 252],[ 24.46636771 151.53363229] ; [ 37.53363229 232.46636771],1
s7,1,2e-06,22.202017,[113  57] ; [112 147],[89.16083916 80.83916084] ; [135.83916084 123.16083916],1
s4,1,3.6e-05,17.095222,[ 40 135] ; [ 24 248],[ 25.05592841 149.94407159] ; [ 38.94407159 233.05592841],1
p6,1,0.000426,12.414272,[91 81] ; [ 95 170],[73.20823799 98.79176201] ; [112.79176201 152.20823799],1
d4,1,0.00047,12.230299,[162  14] ; [218  55],[148.9532294  27.0467706] ; [231.0467706  41.9532294],1
d1,1,0.003436,8.560224,[126  52] ; [156 117],[111.29933481  66.70066519] ; [170.70066519 102.29933481],0
d5,1,0.004133,8.224576,[158  18] ; [217  56],[146.99331849  29.00668151] ; [228.00668151  44.99331849],0
p10,1,0.004747,7.973489,[159  16] ; [218  51],[148.59234234  26.40765766] ; [228.40765766  40.59234234],0
a3,1,0.006256,7.474917,[145  32] ; [191  80],[132.75  44.25] ; [203.25  67.75],0
p7,1,0.007376,7.179155,[132  40] ; [170  93],[119.41149425  52.58850575] ; [182.58850575  80.41149425],0
p8,1,0.008458,6.93387,[114  60] ; [140 125],[100.67425968  73.32574032] ; [153.32574032 111.67425968],0
p12,1,0.008718,6.879681,[ 25 151] ; [ 18 251],[ 17.00674157 158.99325843] ; [ 25.99325843 243.00674157],0
p1,1,0.019547,5.45187,[ 25 152] ; [ 20 252],[ 17.73942094 159.26057906] ; [ 27.26057906 244.73942094],0
p9,1,0.024422,5.064416,[162  13] ; [231  39],[154.5505618  20.4494382] ; [238.4494382  31.5505618],0
p3,1,0.025001,5.023794,[109  66] ; [139 131],[97.52808989 77.47191011] ; [150.47191011 119.52808989],0
a5,1,0.026759,4.906307,[147  31] ; [201  72],[137.3481153  40.6518847] ; [210.6518847  62.3481153],0
p4,1,0.039573,4.236095,[124  50] ; [168 104],[113.91928251  60.08071749] ; [178.08071749  93.91928251],0
