Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.004891,7.919473,[7 3] ; [51  2],[9.20634921 0.79365079] ; [48.79365079  4.20634921],0
s2,1,0.011181,6.436395,[3 7] ; [38 15],[6.50793651 3.49206349] ; [34.49206349 18.50793651],0
r3,1,0.013625,6.086038,[8 2] ; [52  1],[9.52380952 0.47619048] ; [50.47619048  2.52380952],0
r2,1,0.013625,6.086038,[8 2] ; [52  1],[9.52380952 0.47619048] ; [50.47619048  2.52380952],0
b5,1,0.016467,5.752303,[3 7] ; [37 16],[6.34920635 3.65079365] ; [33.65079365 19.34920635],0
d5,1,0.040656,4.190302,[6 4] ; [46  7],[8.25396825 1.74603175] ; [43.74603175  9.25396825],0
v4,1,0.053597,3.7252,[8 2] ; [51  2],[9.36507937 0.63492063] ; [49.63492063  3.36507937],0
s5,1,0.072267,3.230769,[1 7] ; [24 28],[3.33333333 4.66666667] ; [21.66666667 30.33333333],0
p6,1,0.107254,2.594223,[1 9] ; [19 34],[3.17460317 6.82539683] ; [16.82539683 36.17460317],0
v3,1,0.154007,2.032109,[2 7] ; [23 25],[3.94736842 5.05263158] ; [21.05263158 26.94736842],0
u2,1,0.226023,1.465714,[2 2] ; [12  3],[2.94736842 1.05263158] ; [11.05263158  3.94736842],0
p9,1,0.254771,1.296949,[7 3] ; [45  8],[8.25396825 1.74603175] ; [43.74603175  9.25396825],0
v2,1,0.26547,1.240008,[4 6] ; [29 20],[5.59322034 4.40677966] ; [27.40677966 21.59322034],0
s3,1,0.275463,1.189338,[5 5] ; [36 17],[6.50793651 3.49206349] ; [34.49206349 18.50793651],0
p11,1,0.312026,1.022082,[6 4] ; [40 13],[7.3015873 2.6984127] ; [38.6984127 14.3015873],0
v1,1,0.354539,0.857143,[4 6] ; [28 22],[5.33333333 4.66666667] ; [26.66666667 23.33333333],0
u1,1,0.364911,0.82092,[1 9] ; [12 41],[2.06349206 7.93650794] ; [10.93650794 42.06349206],0
a4,1,0.392722,0.730497,[4 6] ; [29 24],[5.23809524 4.76190476] ; [27.76190476 25.23809524],0
s1,1,0.396423,0.719151,[1 9] ; [ 2 51],[0.47619048 9.52380952] ; [ 2.52380952 50.47619048],0
d2,1,0.398003,0.714351,[5 5] ; [34 19],[6.19047619 3.80952381] ; [32.80952381 20.19047619],0
d1,1,0.398003,0.714351,[5 5] ; [34 19],[6.19047619 3.80952381] ; [32.80952381 20.19047619],0
a6,1,0.398003,0.714351,[5 5] ; [34 19],[6.19047619 3.80952381] ; [32.80952381 20.19047619],0
r1,1,0.424951,0.636583,[7 3] ; [43 10],[7.93650794 2.06349206] ; [42.06349206 10.93650794],0
d4,1,0.424951,0.636583,[7 3] ; [43 10],[7.93650794 2.06349206] ; [42.06349206 10.93650794],0
a3,1,0.459725,0.546565,[6 4] ; [38 15],[6.98412698 3.01587302] ; [37.01587302 15.98412698],0
s7,1,0.504822,0.444785,[7 3] ; [39 10],[7.79661017 2.20338983] ; [38.20338983 10.79661017],0
p8,1,0.518921,0.416038,[3 7] ; [11 42],[2.22222222 7.77777778] ; [11.77777778 41.22222222],0
d3,1,0.540952,0.373779,[5 5] ; [32 21],[5.87301587 4.12698413] ; [31.12698413 21.87301587],0
p7,1,0.582442,0.302304,[3 7] ; [20 31],[3.7704918 6.2295082] ; [19.2295082 31.7704918],0
a5,1,0.616296,0.251108,[7 3] ; [41 12],[7.61904762 2.38095238] ; [40.38095238 12.61904762],0
p4,1,0.618741,0.247642,[5 5] ; [22 31],[4.28571429 5.71428571] ; [22.71428571 30.28571429],0
a7,1,0.618741,0.247642,[5 5] ; [31 22],[5.71428571 4.28571429] ; [30.28571429 22.71428571],0
b4,1,0.641188,0.217192,[7 3] ; [33 20],[6.34920635 3.65079365] ; [33.65079365 19.34920635],0
a2,1,0.669039,0.182728,[2 8] ; [14 39],[2.53968254 7.46031746] ; [13.46031746 39.53968254],0
n6,1,0.672837,0.178302,[9 1] ; [45  8],[8.57142857 1.42857143] ; [45.42857143  7.57142857],0
b1,1,0.699891,0.148585,[5 5] ; [30 23],[5.55555556 4.44444444] ; [29.44444444 23.55555556],0
s4,1,0.757798,0.095094,[2 8] ; [13 40],[2.38095238 7.61904762] ; [12.61904762 40.38095238],0
p5,1,0.814541,0.055024,[1 7] ; [ 5 46],[0.81355932 7.18644068] ; [ 5.18644068 45.81355932],0
n4,1,0.853787,0.033962,[8 2] ; [41 12],[7.77777778 2.22222222] ; [41.22222222 11.77777778],0
p10,1,0.853787,0.033962,[8 2] ; [41 12],[7.77777778 2.22222222] ; [41.22222222 11.77777778],0
p3,1,0.892429,0.018287,[4 6] ; [20 33],[3.80952381 6.19047619] ; [20.19047619 32.80952381],0
u3,1,0.946375,0.004524,[3 1] ; [11  4],[2.94736842 1.05263158] ; [11.05263158  3.94736842],0
p1,1,0.955398,0.003128,[1 9] ; [ 5 48],[0.95238095 9.04761905] ; [ 5.04761905 47.95238095],0
b2,1,1.0,0.0,[3 6] ; [15 30],[3. 6.] ; [15. 30.],0
b3,1,1.0,0.0,[3 6] ; [15 30],[3. 6.] ; [15. 30.],0
