Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.003468,8.543247,[20 15] ; [ 55 121],[12.44075829 22.55924171] ; [ 62.55924171 113.44075829],0
s6,1,0.005028,7.869498,[30  6] ; [103  73],[22.58490566 13.41509434] ; [110.41509434  65.58490566],0
b3,1,0.008629,6.89802,[ 4 18] ; [59 63],[ 9.625 12.375] ; [53.375 68.625],0
b2,1,0.008629,6.89802,[ 4 18] ; [59 63],[ 9.625 12.375] ; [53.375 68.625],0
p8,1,0.021251,5.306092,[24 13] ; [78 99],[17.63551402 19.36448598] ; [84.36448598 92.63551402],0
s1,1,0.027009,4.890218,[ 4 33] ; [  5 173],[ 1.54883721 35.45116279] ; [  7.45116279 170.54883721],0
b5,1,0.029041,4.765189,[11 27] ; [87 93],[17.08256881 20.91743119] ; [80.91743119 99.08256881],0
s7,1,0.033694,4.510163,[26 12] ; [85 87],[20.08571429 17.91428571] ; [90.91428571 81.08571429],0
s3,1,0.051179,3.802412,[25 12] ; [90 90],[19.60829493 17.39170507] ; [95.39170507 84.60829493],0
p7,1,0.051279,3.79915,[28  9] ; [103  73],[22.75586854 14.24413146] ; [108.24413146  67.75586854],0
a8,1,0.062304,3.474974,[ 1 36] ; [ 23 147],[ 4.28985507 32.71014493] ; [ 19.71014493 150.28985507],0
s2,1,0.07774,3.111519,[22 15] ; [ 78 101],[17.12962963 19.87037037] ; [82.87037037 96.12962963],0
d3,1,0.089919,2.875821,[20 18] ; [ 68 112],[15.33944954 22.66055046] ; [ 72.66055046 107.33944954],0
v2,1,0.095441,2.780127,[12 24] ; [84 89],[16.53588517 19.46411483] ; [79.46411483 93.53588517],0
p11,1,0.114617,2.48938,[33  5] ; [135  45],[29.28440367  8.71559633] ; [138.71559633  41.28440367],0
v3,1,0.143691,2.137978,[11 26] ; [ 76 102],[14.97209302 22.02790698] ; [ 72.02790698 105.97209302],0
p1,1,0.178711,1.808311,[ 5 33] ; [ 12 167],[ 2.97695853 35.02304147] ; [ 14.02304147 164.97695853],0
u1,1,0.191143,1.708782,[ 4 34] ; [  9 171],[ 2.26605505 35.73394495] ; [ 10.73394495 169.26605505],0
p3,1,0.198738,1.651623,[21 17] ; [ 78 100],[17.41666667 20.58333333] ; [81.58333333 96.41666667],0
d4,1,0.251506,1.31492,[24 14] ; [129  49],[26.91666667 11.08333333] ; [126.08333333  51.91666667],0
b4,1,0.276073,1.186319,[17 21] ; [98 82],[20.04587156 17.95412844] ; [94.95412844 85.04587156],0
n2,1,0.301454,1.067752,[12  3] ; [35 18],[10.36764706  4.63235294] ; [36.63235294 16.36764706],0
v1,1,0.315314,1.008285,[17 21] ; [94 81],[19.8028169 18.1971831] ; [91.1971831 83.8028169],0
a5,1,0.38942,0.740752,[23 15] ; [122  58],[25.27522936 12.72477064] ; [119.72477064  60.27522936],0
n3,1,0.401278,0.704492,[11  4] ; [32 20],[9.62686567 5.37313433] ; [33.37313433 18.62686567],0
n4,1,0.414513,0.665818,[31  7] ; [156  24],[32.59633028  5.40366972] ; [154.40366972  25.59633028],0
p12,1,0.430599,0.621206,[ 4 34] ; [ 12 164],[ 2.8411215 35.1588785] ; [ 13.1588785 162.8411215],0
p5,1,0.458725,0.549005,[ 4 34] ; [ 27 151],[ 5.4537037 32.5462963] ; [ 25.5462963 152.4537037],0
d2,1,0.514432,0.425042,[17 21] ; [90 88],[18.82407407 19.17592593] ; [88.17592593 89.82407407],0
r2,1,0.516019,0.421844,[32  6] ; [155  21],[33.20560748  4.79439252] ; [153.79439252  22.20560748],0
n6,1,0.516576,0.420725,[34  4] ; [153  26],[32.74654378  5.25345622] ; [154.25345622  24.74654378],0
n1,1,0.532447,0.38972,[ 5 10] ; [22 30],[6.04477612 8.95522388] ; [20.95522388 31.04477612],0
p10,1,0.560909,0.338133,[31  7] ; [136  40],[29.65420561  8.34579439] ; [137.34579439  38.65420561],0
a3,1,0.561197,0.337635,[25 13] ; [127  53],[26.49541284 11.50458716] ; [125.50458716  54.49541284],0
a4,1,0.590024,0.290307,[14 24] ; [ 74 104],[15.48148148 22.51851852] ; [ 72.51851852 105.48148148],0
r1,1,0.600109,0.274832,[27 11] ; [120  60],[25.62385321 12.37614679] ; [121.37614679  58.62385321],0
d5,1,0.651372,0.204175,[26 12] ; [129  50],[27.14285714 10.85714286] ; [127.85714286  51.14285714],0
s8,1,0.662424,0.190592,[19 19] ; [83 97],[17.77981651 20.22018349] ; [84.22018349 95.77981651],0
u2,1,0.705765,0.142544,[6 7] ; [21 31],[5.4 7.6] ; [21.6 30.4],0
p9,1,0.726361,0.122479,[32  6] ; [144  32],[31.25233645  6.74766355] ; [144.74766355  31.25233645],0
p2,1,0.765392,0.089047,[30  8] ; [135  41],[29.29906542  8.70093458] ; [135.70093458  40.29906542],0
b1,1,0.768127,0.086922,[18 20] ; [90 90],[18.82568807 19.17431193] ; [89.17431193 90.82568807],0
v4,1,0.815055,0.054714,[33  5] ; [157  21],[33.42592593  4.57407407] ; [156.57407407  21.42592593],0
d1,1,0.828379,0.046994,[17 21] ; [84 96],[17.60550459 20.39449541] ; [83.39449541 96.60550459],0
r3,1,0.831412,0.045322,[32  6] ; [154  26],[32.42201835  5.57798165] ; [153.57798165  26.42201835],0
a1,1,0.84103,0.040231,[ 2 36] ; [ 11 169],[ 2.26605505 35.73394495] ; [ 10.73394495 169.26605505],0
a6,1,0.859814,0.031191,[16 22] ; [ 73 107],[15.51376147 22.48623853] ; [ 73.48623853 106.51376147],0
u3,1,0.86071,0.03079,[5 8] ; [19 34],[4.72727273 8.27272727] ; [19.27272727 33.72727273],0
p4,1,0.881209,0.022331,[21 17] ; [96 82],[20.58333333 17.41666667] ; [96.41666667 81.58333333],0
a2,1,0.928873,0.007968,[ 3 35] ; [ 15 165],[ 3.13761468 34.86238532] ; [ 14.86238532 165.13761468],0
p6,1,0.974288,0.001039,[13 24] ; [ 61 114],[12.91509434 24.08490566] ; [ 61.08490566 113.91509434],0
r4,1,0.978538,0.000724,[29  9] ; [137  43],[28.93577982  9.06422018] ; [137.06422018  42.93577982],0
