Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.03359,4.515444,[37  9] ; [55 33],[31.58208955 14.41791045] ; [60.41791045 27.58208955],0
p10,1,0.746039,0.104889,[31 14] ; [63 25],[31.80451128 13.19548872] ; [62.19548872 25.80451128],0
p2,1,0.785268,0.074235,[40  6] ; [75 13],[39.47761194  6.52238806] ; [75.52238806 12.47761194],0
a8,1,0.829894,0.046155,[ 3 38] ; [ 7 76],[ 3.30645161 37.69354839] ; [ 6.69354839 76.30645161],0
u3,1,0.834828,0.043478,[5 4] ; [16 15],[4.725 4.275] ; [16.275 14.725],0
r3,1,0.845517,0.037963,[43  3] ; [83  5],[43.25373134  2.74626866] ; [82.74626866  5.25373134],0
n6,1,0.8597,0.031243,[30 15] ; [60 28],[30.45112782 14.54887218] ; [59.54887218 28.45112782],0
p9,1,0.883108,0.021618,[34 12] ; [64 24],[33.64179104 12.35820896] ; [64.35820896 23.64179104],0
s4,1,0.90301,0.01485,[ 9 37] ; [18 70],[ 9.26865672 36.73134328] ; [17.73134328 70.26865672],0
d5,1,0.93418,0.006821,[33 13] ; [63 24],[33.20300752 12.79699248] ; [62.79699248 24.20300752],0
a7,1,0.954029,0.003323,[33 13] ; [62 25],[32.85714286 13.14285714] ; [62.14285714 24.85714286],0
b4,1,0.955561,0.003105,[28 18] ; [54 34],[28.14925373 17.85074627] ; [53.85074627 34.14925373],0
s8,1,0.970108,0.001404,[16 29] ; [31 57],[15.90225564 29.09774436] ; [31.09774436 56.90225564],0
v4,1,0.973742,0.001083,[42  3] ; [82  6],[41.95488722  3.04511278] ; [82.04511278  5.95488722],0
