Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,92.400635,[210  39] ; [29 65],[173.50145773  75.49854227] ; [65.49854227 28.50145773],1
a5,1,0.0,25.831945,[179  71] ; [40 55],[158.69565217  91.30434783] ; [60.30434783 34.69565217],1
s7,1,1.6e-05,18.586202,[103 134] ; [16 74],[ 86.24770642 150.75229358] ; [32.75229358 57.24770642],1
n6,1,2.3e-05,17.934088,[205  43] ; [58 37],[190.1574344  57.8425656] ; [72.8425656 22.1574344],1
r2,1,4.3e-05,16.732389,[229  18] ; [73 22],[218.11111111  28.88888889] ; [83.88888889 11.11111111],1
s6,1,9.7e-05,15.197443,[147  99] ; [34 60],[130.95882353 115.04117647] ; [50.04117647 43.95882353],1
d5,1,0.000103,15.073272,[191  57] ; [53 42],[176.41982507  71.58017493] ; [67.58017493 27.41982507],1
a4,1,0.000512,12.071964,[116 131] ; [25 70],[101.83333333 145.16666667] ; [39.16666667 55.83333333],1
r4,1,0.000642,11.650398,[210  40] ; [64 31],[198.55072464  51.44927536] ; [75.44927536 19.55072464],1
v3,1,0.001111,10.632084,[ 56 187] ; [ 7 86],[ 45.5625 197.4375] ; [17.4375 75.5625],0
r1,1,0.001181,10.519607,[184  65] ; [53 42],[171.5494186  77.4505814] ; [65.4505814 29.5494186],0
p4,1,0.001264,10.394246,[136 113] ; [33 61],[122.6851312 126.3148688] ; [46.3148688 47.6851312],0
p5,1,0.003312,8.627338,[ 36 210] ; [ 3 90],[ 28.30088496 217.69911504] ; [10.69911504 82.30088496],0
p3,1,0.003376,8.592113,[108 140] ; [25 70],[ 96.16326531 151.83673469] ; [36.83673469 58.16326531],0
a3,1,0.004671,8.002677,[167  80] ; [48 46],[155.73313783  91.26686217] ; [59.26686217 34.73313783],0
d1,1,0.005055,7.859491,[129 121] ; [33 62],[117.39130435 132.60869565] ; [44.60869565 50.39130435],0
n1,1,0.007014,7.269272,[32 31] ; [ 8 27],[25.71428571 37.28571429] ; [14.28571429 20.71428571],0
a2,1,0.007501,7.148964,[ 55 195] ; [ 9 86],[ 46.37681159 203.62318841] ; [17.62318841 77.37681159],0
p6,1,0.01305,6.162381,[ 79 169] ; [17 76],[ 69.81818182 178.18181818] ; [26.18181818 66.81818182],0
u1,1,0.019147,5.488043,[ 36 214] ; [ 5 90],[ 29.71014493 220.28985507] ; [11.28985507 83.71014493],0
s8,1,0.020902,5.334986,[ 91 158] ; [22 72],[ 82.03206997 166.96793003] ; [30.96793003 63.03206997],0
