Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002792,8.938543,[25 23] ; [ 4 21],[19.06849315 28.93150685] ; [ 9.93150685 15.06849315],0
v2,1,0.004822,7.945067,[23 23] ; [ 4 21],[17.49295775 28.50704225] ; [ 9.50704225 15.49295775],0
p11,1,0.006525,7.399238,[38 10] ; [12 13],[32.87671233 15.12328767] ; [17.12328767  7.87671233],0
s6,1,0.017238,5.672014,[25 22] ; [ 6 19],[20.23611111 26.76388889] ; [10.76388889 14.23611111],0
s3,1,0.029206,4.755435,[24 22] ; [ 6 18],[19.71428571 26.28571429] ; [10.28571429 13.71428571],0
b1,1,0.047526,3.926677,[19 29] ; [16  9],[23.01369863 24.98630137] ; [11.98630137 13.01369863],0
r1,1,0.054177,3.707234,[12 35] ; [12 13],[15.66666667 31.33333333] ; [ 8.33333333 16.66666667],0
p1,1,0.08067,3.051352,[ 2 46] ; [ 4 21],[ 3.94520548 44.05479452] ; [ 2.05479452 22.94520548],0
p5,1,0.13057,2.285714,[ 4 44] ; [ 5 19],[ 6. 42.] ; [ 3. 21.],0
p9,1,0.179712,1.8,[42  6] ; [18  6],[40.  8.] ; [20.  4.],0
r2,1,0.212767,1.5525,[27 18] ; [18  6],[29.34782609 15.65217391] ; [15.65217391  8.34782609],0
n4,1,0.234297,1.414585,[30 18] ; [12 13],[27.61643836 20.38356164] ; [14.38356164 10.61643836],0
v4,1,0.236724,1.4,[30 15] ; [20  5],[32.14285714 12.85714286] ; [17.85714286  7.14285714],0
a7,1,0.244017,1.357235,[28 20] ; [11 14],[25.64383562 22.35616438] ; [13.35616438 11.64383562],0
s5,1,0.244401,1.355028,[11 36] ; [ 3 22],[ 9.13888889 37.86111111] ; [ 4.86111111 20.13888889],0
p8,1,0.247433,1.33774,[16 31] ; [12 13],[18.27777778 28.72222222] ; [ 9.72222222 15.27777778],0
v1,1,0.276394,1.184735,[16 30] ; [12 13],[18.14084507 27.85915493] ; [ 9.85915493 15.14084507],0
d3,1,0.292944,1.106043,[24 23] ; [16  9],[26.11111111 20.88888889] ; [13.88888889 11.11111111],0
n1,1,0.314355,1.012288,[ 5 12] ; [7 8],[ 6.375 10.625] ; [5.625 9.375],0
s8,1,0.319046,0.992853,[17 31] ; [ 6 19],[15.12328767 32.87671233] ; [ 7.87671233 17.12328767],0
d4,1,0.324516,0.970659,[36 12] ; [16  9],[34.19178082 13.80821918] ; [17.80821918  7.19178082],0
