Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.513784,[303   9] ; [39 18],[289.17073171  22.82926829] ; [52.82926829  4.17073171],1
r2,1,1e-06,23.274481,[305   5] ; [46  8],[298.92857143  11.07142857] ; [52.07142857  1.92857143],1
r3,1,9.9e-05,15.150377,[302   8] ; [49  8],[296.48501362  13.51498638] ; [54.51498638  2.48501362],1
u1,1,0.000296,13.096471,[ 86 226] ; [ 3 54],[ 75.25203252 236.74796748] ; [13.74796748 43.25203252],1
v4,1,0.00161,9.948692,[304   7] ; [50  6],[299.98365123  11.01634877] ; [54.01634877  1.98365123],0
d1,1,0.005958,7.563006,[217  95] ; [29 28],[208. 104.] ; [38. 19.],0
a2,1,0.006781,7.330023,[ 99 213] ; [ 8 49],[ 90.47154472 221.52845528] ; [16.52845528 40.47154472],0
d2,1,0.009534,6.719954,[182 127] ; [23 34],[173.07377049 135.92622951] ; [31.92622951 25.07377049],0
s7,1,0.01077,6.502836,[233  66] ; [34 21],[225.51694915  73.48305085] ; [41.48305085 13.51694915],0
a5,1,0.014726,5.948901,[252  59] ; [38 19],[245.08152174  65.91847826] ; [44.91847826 12.08152174],0
d5,1,0.014926,5.925133,[267  42] ; [42 15],[260.87704918  48.12295082] ; [48.12295082  8.87704918],0
a4,1,0.017067,5.689477,[168 143] ; [21 36],[159.72554348 151.27445652] ; [29.27445652 27.72554348],0
a3,1,0.018278,5.569341,[250  60] ; [38 19],[243.26975477  66.73024523] ; [44.73024523 12.26975477],0
a7,1,0.028536,4.795406,[229  81] ; [34 23],[222.15258856  87.84741144] ; [40.84741144 16.15258856],0
b2,1,0.042016,4.134568,[ 84 115] ; [10 30],[ 78.26778243 120.73221757] ; [15.73221757 24.26778243],0
b3,1,0.042016,4.134568,[ 84 115] ; [10 30],[ 78.26778243 120.73221757] ; [15.73221757 24.26778243],0
b5,1,0.048438,3.894727,[181 131] ; [41 16],[187.70731707 124.29268293] ; [34.29268293 22.70731707],0
s3,1,0.055302,3.672962,[276  32] ; [46 11],[271.71506849  36.28493151] ; [50.28493151  6.71506849],0
d3,1,0.071876,3.239656,[226  83] ; [35 22],[220.35245902  88.64754098] ; [40.64754098 16.35245902],0
u3,1,0.080306,3.058707,[43 19] ; [ 9 10],[39.80246914 22.19753086] ; [12.19753086  6.80246914],0
d4,1,0.081458,3.035574,[274  34] ; [46 11],[270.02739726  37.97260274] ; [49.97260274  7.02739726],0
p8,1,0.105598,2.618898,[173 134] ; [25 31],[167.45454545 139.54545455] ; [30.54545455 25.45454545],0
a6,1,0.129063,2.303735,[200 108] ; [31 26],[194.9260274 113.0739726] ; [36.0739726 20.9260274],0
a1,1,0.144816,2.126026,[ 17 295] ; [ 6 51],[ 19.44715447 292.55284553] ; [ 3.55284553 53.44715447],0
n5,1,0.168772,1.893819,[280  30] ; [48  9],[277.05722071  32.94277929] ; [50.94277929  6.05722071],0
p12,1,0.206102,1.598601,[ 40 269] ; [ 4 53],[ 37.14754098 271.85245902] ; [ 6.85245902 50.14754098],0
p7,1,0.217378,1.521596,[208  93] ; [34 22],[204.03921569  96.96078431] ; [37.96078431 18.03921569],0
s4,1,0.226119,1.465109,[ 59 247] ; [15 42],[ 62.38016529 243.61983471] ; [11.61983471 45.38016529],0
v3,1,0.236649,1.400444,[146 154] ; [22 33],[141.97183099 158.02816901] ; [26.02816901 28.97183099],0
n6,1,0.264156,1.246842,[284  24] ; [50  7],[281.84109589  26.15890411] ; [52.15890411  4.84109589],0
n1,1,0.283481,1.150327,[25 26] ; [ 5 10],[23.18181818 27.81818182] ; [6.81818182 8.18181818],0
p3,1,0.333085,0.936865,[178 130] ; [29 28],[174.6739726 133.3260274] ; [32.3260274 24.6739726],0
s6,1,0.353465,0.860977,[270  38] ; [44  9],[267.90027701  40.09972299] ; [46.09972299  6.90027701],0
s8,1,0.364747,0.821482,[199 111] ; [33 24],[195.96730245 114.03269755] ; [36.03269755 20.96730245],0
p4,1,0.371657,0.798117,[213  95] ; [36 21],[210.11506849  97.88493151] ; [38.88493151 18.11506849],0
s5,1,0.382235,0.7635,[146 154] ; [21 29],[143.14285714 156.85714286] ; [23.85714286 26.14285714],0
n2,1,0.395813,0.721008,[39 12] ; [13  2],[40.18181818 10.81818182] ; [11.81818182  3.18181818],0
p6,1,0.434445,0.610912,[143 163] ; [23 33],[140.32044199 165.67955801] ; [25.67955801 30.32044199],0
v2,1,0.47501,0.510297,[184 119] ; [30 24],[181.6302521 121.3697479] ; [32.3697479 21.6302521],0
n3,1,0.495913,0.463671,[37 15] ; [12  3],[38.02985075 13.97014925] ; [10.97014925  4.02985075],0
a8,1,0.503168,0.448247,[ 52 232] ; [ 8 47],[ 50.26548673 233.73451327] ; [ 9.73451327 45.26548673],0
p9,1,0.517017,0.419839,[271  36] ; [52  5],[272.42032967  34.57967033] ; [50.57967033  6.42032967],0
b1,1,0.540784,0.374089,[134 178] ; [22 35],[131.90243902 180.09756098] ; [24.09756098 32.90243902],0
p5,1,0.547335,0.362113,[ 48 259] ; [ 7 49],[ 46.51515152 260.48484848] ; [ 8.48484848 47.51515152],0
v1,1,0.57827,0.309041,[185 120] ; [30 23],[183.17039106 121.82960894] ; [31.82960894 21.17039106],0
p2,1,0.709683,0.138593,[266  43] ; [48  9],[265.09836066  43.90163934] ; [48.90163934  8.09836066],0
u2,1,0.731003,0.118192,[38 23] ; [11  8],[37.3625 23.6375] ; [11.6375  7.3625],0
s1,1,0.791842,0.069654,[ 19 289] ; [ 3 54],[ 18.56438356 289.43561644] ; [ 3.43561644 53.56438356],0
