Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,30.165795,[246  23] ; [44 23],[232.17261905  36.82738095] ; [57.82738095  9.17261905],1
p9,1,2e-06,22.431718,[254  16] ; [51 17],[243.63905325  26.36094675] ; [61.36094675  6.63905325],1
p8,1,0.000321,12.945733,[166 100] ; [26 42],[152.91017964 113.08982036] ; [39.08982036 28.91017964],1
n4,1,0.000814,11.209642,[231  41] ; [45 22],[221.45132743  50.54867257] ; [54.54867257 12.45132743],1
n5,1,0.00199,9.559138,[234  38] ; [47 20],[225.46312684  46.53687316] ; [55.53687316 11.46312684],0
n6,1,0.002204,9.371144,[244  27] ; [51 16],[236.52366864  34.47633136] ; [58.47633136  8.52366864],0
b1,1,0.005943,7.567603,[ 93 179] ; [36 33],[102.8973607 169.1026393] ; [26.1026393 42.8973607],0
a3,1,0.011076,6.453146,[215  56] ; [44 24],[207.04719764  63.95280236] ; [51.95280236 16.04719764],0
r3,1,0.016222,5.77864,[265   7] ; [62  6],[261.6  10.4] ; [65.4  2.6],0
p7,1,0.023163,5.156229,[188  73] ; [38 28],[180.3853211  80.6146789] ; [45.6146789 20.3853211],0
p6,1,0.026431,4.927614,[129 135] ; [23 45],[120.86746988 143.13253012] ; [31.13253012 36.86746988],0
b2,1,0.055609,3.663736,[ 80 106] ; [ 9 26],[ 74.90497738 111.09502262] ; [14.09502262 20.90497738],0
b3,1,0.055609,3.663736,[ 80 106] ; [ 9 26],[ 74.90497738 111.09502262] ; [14.09502262 20.90497738],0
p4,1,0.056822,3.627792,[189  81] ; [40 29],[182.38938053  87.61061947] ; [46.61061947 22.38938053],0
d1,1,0.060644,3.519694,[179  93] ; [37 32],[172.29325513  99.70674487] ; [43.70674487 25.29325513],0
a5,1,0.068638,3.315287,[217  55] ; [48 21],[211.37829912  60.62170088] ; [53.62170088 15.37829912],0
p12,1,0.110309,2.549789,[ 34 236] ; [ 4 65],[ 30.26548673 239.73451327] ; [ 7.73451327 61.26548673],0
v4,1,0.117283,2.453236,[264   6] ; [65  4],[262.03539823   7.96460177] ; [66.96460177  2.03539823],0
r4,1,0.128237,2.313722,[255  17] ; [61  8],[252.05865103  19.94134897] ; [63.94134897  5.05865103],0
p2,1,0.128838,2.306449,[235  36] ; [54 14],[231.02949853  39.97050147] ; [57.97050147 10.02949853],0
s1,1,0.159646,1.977572,[  7 261] ; [ 4 62],[  8.82634731 259.17365269] ; [ 2.17365269 63.82634731],0
d5,1,0.172032,1.865148,[233  37] ; [55 14],[229.38053097  40.61946903] ; [58.61946903 10.38053097],0
u3,1,0.212704,1.552923,[40 17] ; [14 11],[37.53658537 19.46341463] ; [16.46341463  8.53658537],0
p3,1,0.21675,1.525758,[158 113] ; [34 34],[153.48672566 117.51327434] ; [38.51327434 29.48672566],0
u2,1,0.225567,1.468599,[38 19] ; [12 11],[35.625 21.375] ; [14.375  8.625],0
a6,1,0.252368,1.310145,[184  86] ; [42 27],[180.  90.] ; [46. 23.],0
s8,1,0.267691,1.228543,[164 105] ; [37 32],[159.96745562 109.03254438] ; [41.03254438 27.96745562],0
