Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,71.489108,[59 30] ; [ 13 110],[30.22641509 58.77358491] ; [41.77358491 81.22641509],1
s6,1,0.0,33.237399,[63 26] ; [37 84],[42.38095238 46.61904762] ; [57.61904762 63.38095238],1
s8,1,2.3e-05,17.960362,[40 49] ; [ 22 100],[26.15165877 62.84834123] ; [35.84834123 86.15165877],1
s7,1,0.000339,12.840398,[35 49] ; [22 96],[23.7029703 60.2970297] ; [33.2970297 84.7029703],1
s5,1,0.003448,8.553934,[27 56] ; [ 18 101],[18.49009901 64.50990099] ; [26.50990099 92.49009901],0
p10,1,0.007578,7.13053,[60 26] ; [62 59],[50.68599034 35.31400966] ; [71.31400966 49.68599034],0
r3,1,0.019692,5.439012,[87  2] ; [110  13],[82.70283019  6.29716981] ; [114.29716981   8.70283019],0
p9,1,0.020101,5.403127,[67 21] ; [73 47],[59.23076923 28.76923077] ; [80.76923077 39.23076923],0
p12,1,0.025784,4.970472,[ 7 81] ; [  2 120],[ 3.77142857 84.22857143] ; [  5.22857143 116.77142857],0
r2,1,0.040305,4.204979,[81  6] ; [102  20],[76.17703349 10.82296651] ; [106.82296651  15.17703349],0
s1,1,0.074437,3.182356,[ 8 81] ; [  4 119],[ 5.03773585 83.96226415] ; [  6.96226415 116.03773585],0
p4,1,0.088783,2.8963,[44 45] ; [46 76],[37.96208531 51.03791469] ; [52.03791469 69.96208531],0
u2,1,0.100791,2.692979,[20  9] ; [25 25],[16.51898734 12.48101266] ; [28.48101266 21.51898734],0
p7,1,0.104679,2.632774,[50 36] ; [57 65],[44.24038462 41.75961538] ; [62.75961538 59.24038462],0
p2,1,0.120607,2.409419,[71 17] ; [87 35],[66.20952381 21.79047619] ; [91.79047619 30.20952381],0
b1,1,0.121135,2.402588,[29 60] ; [53 70],[34.4245283 54.5754717] ; [47.5754717 75.4245283],0
a5,1,0.121135,2.402588,[60 29] ; [70 53],[54.5754717 34.4245283] ; [75.4245283 47.5754717],0
a1,1,0.135026,2.233751,[ 7 82] ; [  4 119],[ 4.61792453 84.38207547] ; [  6.38207547 116.61792453],0
a2,1,0.165681,1.921595,[17 72] ; [ 15 108],[13.43396226 75.56603774] ; [ 18.56603774 104.43396226],0
p3,1,0.169523,1.887153,[37 51] ; [40 82],[32.26666667 55.73333333] ; [44.73333333 77.26666667],0
r1,1,0.190126,1.716642,[68 20] ; [85 38],[63.81042654 24.18957346] ; [89.18957346 33.81042654],0
r4,1,0.204753,1.60814,[75 14] ; [95 28],[71.36792453 17.63207547] ; [98.63207547 24.36792453],0
