Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.4e-05,16.684815,[35 27] ; [19 63],[23.25 38.75] ; [30.75 51.25],1
r1,1,0.003685,8.433031,[48 17] ; [44 43],[39.34210526 25.65789474] ; [52.65789474 34.34210526],0
a3,1,0.00853,6.91863,[42 23] ; [37 49],[34.00662252 30.99337748] ; [44.99337748 41.00662252],0
p10,1,0.013308,6.12768,[48 17] ; [46 39],[40.73333333 24.26666667] ; [53.26666667 31.73333333],0
n5,1,0.013526,6.098918,[50 15] ; [49 36],[42.9 22.1] ; [56.1 28.9],0
u3,1,0.022979,5.170113,[14 10] ; [15 34],[ 9.53424658 14.46575342] ; [19.46575342 29.53424658],0
s6,1,0.029671,4.728249,[33 33] ; [28 58],[26.48684211 39.51315789] ; [34.51315789 51.48684211],0
s7,1,0.04338,4.08052,[25 38] ; [20 63],[19.41780822 43.58219178] ; [25.58219178 57.41780822],0
n6,1,0.049215,3.868003,[50 14] ; [55 32],[44.50331126 19.49668874] ; [60.49668874 26.50331126],0
s4,1,0.053287,3.734908,[ 4 62] ; [14 72],[ 7.81578947 58.18421053] ; [10.18421053 75.81578947],0
b3,1,0.061071,3.508054,[21 25] ; [13 35],[16.63829787 29.36170213] ; [17.36170213 30.63829787],0
b2,1,0.061071,3.508054,[21 25] ; [13 35],[16.63829787 29.36170213] ; [17.36170213 30.63829787],0
d1,1,0.061599,3.493811,[ 6 60] ; [ 2 85],[ 3.45098039 62.54901961] ; [ 4.54901961 82.45098039],0
a2,1,0.07604,3.147573,[ 7 59] ; [ 3 84],[ 4.31372549 61.68627451] ; [ 5.68627451 81.31372549],0
p9,1,0.081044,3.043831,[49 17] ; [51 33],[44. 22.] ; [56. 28.],0
s8,1,0.081709,3.030575,[21 45] ; [17 70],[16.39215686 49.60784314] ; [21.60784314 65.39215686],0
a5,1,0.093475,2.813482,[34 32] ; [33 54],[28.90196078 37.09803922] ; [38.09803922 48.90196078],0
r4,1,0.097821,2.740708,[50 16] ; [55 32],[45.29411765 20.70588235] ; [59.70588235 27.29411765],0
r3,1,0.101259,2.685593,[56  8] ; [67 20],[52.13245033 11.86754967] ; [70.86754967 16.13245033],0
v3,1,0.122004,2.391407,[23 42] ; [20 64],[18.75838926 46.24161074] ; [24.24161074 59.75838926],0
r2,1,0.125183,2.351239,[55  9] ; [66 21],[51.28476821 12.71523179] ; [69.71523179 17.28476821],0
v4,1,0.130397,2.287767,[56  8] ; [67 19],[52.48 11.52] ; [70.52 15.48],0
n4,1,0.138538,2.194125,[44 21] ; [48 38],[39.60264901 25.39735099] ; [52.39735099 33.60264901],0
p5,1,0.140002,2.177932,[ 6 59] ; [ 3 83],[ 3.87417219 61.12582781] ; [ 5.12582781 80.87417219],0
a8,1,0.15634,2.009279,[ 4 54] ; [12 70],[ 6.62857143 51.37142857] ; [ 9.37142857 72.62857143],0
p7,1,0.192865,1.695598,[37 27] ; [39 44],[33.08843537 30.91156463] ; [42.91156463 40.08843537],0
p4,1,0.193305,1.692244,[31 35] ; [31 54],[27.09933775 38.90066225] ; [34.90066225 50.09933775],0
d2,1,0.199566,1.645548,[17 49] ; [15 72],[13.80392157 52.19607843] ; [18.19607843 68.80392157],0
n2,1,0.200442,1.639154,[12  2] ; [23 11],[10.20833333  3.79166667] ; [24.79166667  9.20833333],0
a7,1,0.213398,1.548223,[38 27] ; [42 45],[34.21052632 30.78947368] ; [45.78947368 41.21052632],0
p2,1,0.236997,1.39837,[47 19] ; [54 33],[43.56862745 22.43137255] ; [57.43137255 29.56862745],0
p11,1,0.236997,1.39837,[47 19] ; [54 33],[43.56862745 22.43137255] ; [57.43137255 29.56862745],0
s1,1,0.251325,1.315926,[ 6 58] ; [ 4 82],[ 4.26666667 59.73333333] ; [ 5.73333333 80.26666667],0
p1,1,0.263065,1.252558,[ 9 57] ; [ 7 80],[ 6.90196078 59.09803922] ; [ 9.09803922 77.90196078],0
a4,1,0.345689,0.88922,[15 49] ; [15 72],[12.71523179 51.28476821] ; [17.28476821 69.71523179],0
s2,1,0.382946,0.761223,[23 42] ; [25 62],[20.52631579 44.47368421] ; [27.47368421 59.52631579],0
a1,1,0.425712,0.634493,[ 2 64] ; [ 5 82],[ 3.01960784 62.98039216] ; [ 3.98039216 83.01960784],0
u1,1,0.438881,0.599206,[ 3 63] ; [ 2 85],[ 2.15686275 63.84313725] ; [ 2.84313725 84.15686275],0
d3,1,0.453405,0.562126,[29 37] ; [33 54],[26.74509804 39.25490196] ; [35.25490196 51.74509804],0
u2,1,0.459432,0.547279,[12 11] ; [21 28],[10.54166667 12.45833333] ; [22.45833333 26.54166667],0
n3,1,0.558527,0.342262,[10  4] ; [20 12],[9.13043478 4.86956522] ; [20.86956522 11.13043478],0
d4,1,0.598173,0.27776,[32 34] ; [38 48],[30.39473684 35.60526316] ; [39.60526316 46.39473684],0
b5,1,0.661382,0.19185,[38 28] ; [47 40],[36.66666667 29.33333333] ; [48.33333333 38.66666667],0
s3,1,0.683998,0.16566,[32 33] ; [39 46],[30.76666667 34.23333333] ; [40.23333333 44.76666667],0
b4,1,0.72464,0.12409,[33 33] ; [46 41],[34.07843137 31.92156863] ; [44.92156863 42.07843137],0
n1,1,0.765992,0.088578,[6 8] ; [13 21],[5.54166667 8.45833333] ; [13.45833333 20.54166667],0
p8,1,0.769081,0.086188,[28 37] ; [35 51],[27.1192053 37.8807947] ; [35.8807947 50.1192053],0
b1,1,0.80192,0.062932,[29 37] ; [40 47],[29.76470588 36.23529412] ; [39.23529412 47.76470588],0
p3,1,0.917591,0.010706,[21 45] ; [27 60],[20.70588235 45.29411765] ; [27.29411765 59.70588235],0
p12,1,0.975414,0.00095,[ 3 63] ; [ 4 82],[ 3.03947368 62.96052632] ; [ 3.96052632 82.03947368],0
p6,1,0.977792,0.000775,[16 49] ; [21 65],[15.92715232 49.07284768] ; [21.07284768 64.92715232],0
a6,1,0.984652,0.00037,[35 31] ; [46 41],[34.94117647 31.05882353] ; [46.05882353 40.94117647],0
