Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7e-06,20.075903,[39 88] ; [62 41],[55.76956522 71.23043478] ; [45.23043478 57.76956522],1
n4,1,0.624033,0.240239,[115  21] ; [92 14],[116.33057851  19.66942149] ; [90.66942149 15.33057851],0
d5,1,0.667179,0.18492,[98 38] ; [79 27],[99.47107438 36.52892562] ; [77.52892562 28.47107438],0
s4,1,0.671767,0.179542,[ 21 114] ; [14 89],[ 19.85294118 115.14705882] ; [15.14705882 87.85294118],0
a4,1,0.707859,0.140425,[65 70] ; [48 57],[63.5625 71.4375] ; [49.4375 55.5625],0
u1,1,0.719099,0.129358,[ 22 114] ; [19 87],[ 23.04132231 112.95867769] ; [17.95867769 88.04132231],0
s8,1,0.777179,0.080087,[46 90] ; [37 67],[47.03333333 88.96666667] ; [35.96666667 68.03333333],0
b3,1,0.793643,0.068426,[28 45] ; [25 44],[27.24647887 45.75352113] ; [25.75352113 43.24647887],0
b2,1,0.793643,0.068426,[28 45] ; [25 44],[27.24647887 45.75352113] ; [25.75352113 43.24647887],0
n1,1,0.818604,0.052597,[26 29] ; [13 13],[26.48148148 28.51851852] ; [12.51851852 13.48148148],0
d1,1,0.871961,0.025975,[73 63] ; [58 48],[73.61983471 62.38016529] ; [57.38016529 48.61983471],0
a8,1,0.901568,0.015297,[ 13 114] ; [10 83],[ 13.27727273 113.72272727] ; [ 9.72272727 83.27727273],0
d4,1,0.93618,0.006411,[100  35] ; [79 27],[100.26970954  34.73029046] ; [78.73029046 27.26970954],0
