Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.959895,[26 32] ; [112  16],[43.03225806 14.96774194] ; [94.96774194 33.03225806],1
b3,1,0.126116,2.339671,[12 21] ; [13 47],[ 8.87096774 24.12903226] ; [16.12903226 43.87096774],0
b2,1,0.126116,2.339671,[12 21] ; [13 47],[ 8.87096774 24.12903226] ; [16.12903226 43.87096774],0
a7,1,0.126547,2.334366,[36 21] ; [95 33],[40.36216216 16.63783784] ; [90.63783784 37.36216216],0
p10,1,0.1382,2.197887,[26 30] ; [74 53],[30.6010929 25.3989071] ; [69.3989071 57.6010929],0
v1,1,0.167103,1.908744,[15 41] ; [47 79],[19.07692308 36.92307692] ; [42.92307692 83.07692308],0
n4,1,0.199349,1.647139,[17 41] ; [50 78],[20.89247312 37.10752688] ; [46.10752688 81.89247312],0
s7,1,0.224086,1.478014,[ 9 47] ; [29 91],[12.09090909 43.90909091] ; [25.90909091 94.09090909],0
d5,1,0.241542,1.371574,[38 19] ; [96 32],[41.28648649 15.71351351] ; [92.71351351 35.28648649],0
n3,1,0.250285,1.321713,[14  9] ; [27  9],[15.98305085  7.01694915] ; [25.01694915 10.98305085],0
u1,1,0.261726,1.259605,[ 2 56] ; [ 10 118],[ 3.74193548 54.25806452] ; [  8.25806452 119.74193548],0
p4,1,0.266377,1.235309,[18 39] ; [51 76],[21.375 35.625] ; [47.625 79.375],0
p5,1,0.305609,1.049558,[ 3 54] ; [  3 124],[ 1.85869565 55.14130435] ; [  4.14130435 122.85869565],0
p12,1,0.32193,0.981089,[ 3 55] ; [  3 123],[ 1.89130435 56.10869565] ; [  4.10869565 121.89130435],0
s3,1,0.323535,0.974601,[18 37] ; [51 75],[20.96685083 34.03314917] ; [48.03314917 77.96685083],0
b5,1,0.333276,0.936125,[37 21] ; [72 56],[33.98924731 24.01075269] ; [75.01075269 52.98924731],0
s2,1,0.339151,0.913638,[20 38] ; [35 92],[17.24324324 40.75675676] ; [37.75675676 89.24324324],0
b4,1,0.344237,0.894588,[32 26] ; [80 48],[34.92473118 23.07526882] ; [77.07526882 50.92473118],0
p8,1,0.369389,0.80572,[19 37] ; [52 75],[21.72677596 34.27322404] ; [49.27322404 77.72677596],0
u3,1,0.406285,0.689645,[12 14] ; [27 21],[13.7027027 12.2972973] ; [25.2972973 22.7027027],0
n1,1,0.421787,0.64533,[ 4 19] ; [10 28],[ 5.27868852 17.72131148] ; [ 8.72131148 29.27868852],0
d2,1,0.4235,0.640582,[23 35] ; [43 85],[20.58064516 37.41935484] ; [45.41935484 82.58064516],0
p3,1,0.43665,0.60507,[16 41] ; [43 84],[18.27717391 38.72282609] ; [40.72282609 86.27717391],0
n6,1,0.441155,0.593276,[37 21] ; [74 54],[34.61290323 23.38709677] ; [76.38709677 51.61290323],0
a3,1,0.53948,0.376504,[32 25] ; [78 50],[33.89189189 23.10810811] ; [76.10810811 51.89189189],0
s5,1,0.565241,0.330711,[14 42] ; [26 97],[12.51396648 43.48603352] ; [27.48603352 95.51396648],0
s6,1,0.598874,0.276698,[21 36] ; [52 75],[22.61413043 34.38586957] ; [50.38586957 76.61413043],0
p9,1,0.609395,0.261058,[32 23] ; [79 48],[33.54395604 21.45604396] ; [77.45604396 49.54395604],0
p7,1,0.616312,0.251085,[26 31] ; [63 64],[27.57065217 29.42934783] ; [61.42934783 65.57065217],0
n2,1,0.655592,0.198923,[15  8] ; [22 15],[14.18333333  8.81666667] ; [22.81666667 14.18333333],0
v3,1,0.797334,0.065946,[13 43] ; [30 90],[13.68181818 42.31818182] ; [29.31818182 90.68181818],0
u2,1,0.800625,0.063776,[13 13] ; [26 23],[13.52 12.48] ; [25.48 23.52],0
p6,1,0.845565,0.037939,[12 44] ; [25 99],[11.51111111 44.48888889] ; [25.48888889 98.51111111],0
s4,1,0.904254,0.01447,[10 48] ; [ 23 105],[10.29032258 47.70967742] ; [ 22.70967742 105.29032258],0
s1,1,0.933848,0.00689,[ 3 55] ; [  7 121],[ 3.11827957 54.88172043] ; [  6.88172043 121.11827957],0
