Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.004905,7.914051,[ 1 34] ; [4 9],[ 3.64583333 31.35416667] ; [ 1.35416667 11.64583333],0
n3,1,0.005517,7.701553,[12  1] ; [1 3],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
p3,1,0.011526,6.382418,[ 8 27] ; [8 5],[11.66666667 23.33333333] ; [4.33333333 8.66666667],0
p4,1,0.015764,5.82899,[16 19] ; [11  2],[19.6875 15.3125] ; [7.3125 5.6875],0
p8,1,0.02299,5.169231,[14 21] ; [10  3],[17.5 17.5] ; [6.5 6.5],0
p7,1,0.024389,5.06675,[17 18] ; [11  2],[20.41666667 14.58333333] ; [7.58333333 5.41666667],0
a8,1,0.028303,4.809541,[ 2 30] ; [4 9],[ 4.26666667 27.73333333] ; [ 1.73333333 11.26666667],0
b5,1,0.035774,4.407836,[15 20] ; [10  3],[18.22916667 16.77083333] ; [6.77083333 6.22916667],0
u1,1,0.111072,2.538901,[ 1 34] ; [ 2 11],[ 2.1875 32.8125] ; [ 0.8125 12.1875],0
p2,1,0.126148,2.339282,[25 10] ; [12  1],[26.97916667  8.02083333] ; [10.02083333  2.97916667],0
s2,1,0.129239,2.30162,[ 8 26] ; [6 7],[10.12765957 23.87234043] ; [3.87234043 9.12765957],0
n2,1,0.153514,2.036982,[11  2] ; [2 2],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
s5,1,0.189297,1.723077,[ 7 28] ; [5 8],[ 8.75 26.25] ; [3.25 9.75],0
a6,1,0.201754,1.629632,[17 18] ; [9 4],[18.95833333 16.04166667] ; [7.04166667 5.95833333],0
b3,1,0.207712,1.587302,[ 4 17] ; [3 4],[ 5.25 15.75] ; [1.75 5.25],0
b2,1,0.207712,1.587302,[ 4 17] ; [3 4],[ 5.25 15.75] ; [1.75 5.25],0
v1,1,0.218142,1.516555,[12 23] ; [7 6],[13.85416667 21.14583333] ; [5.14583333 7.85416667],0
a7,1,0.269219,1.220722,[18 17] ; [9 4],[19.6875 15.3125] ; [7.3125 5.6875],0
v2,1,0.285201,1.142136,[15 19] ; [8 5],[16.63829787 17.36170213] ; [6.36170213 6.63829787],0
r1,1,0.343156,0.898605,[11 24] ; [6 7],[12.39583333 22.60416667] ; [4.60416667 8.39583333],0
n6,1,0.387888,0.745554,[26  9] ; [8 5],[24.79166667 10.20833333] ; [9.20833333 3.79166667],0
b4,1,0.390154,0.738462,[21 14] ; [6 7],[19.6875 15.3125] ; [7.3125 5.6875],0
s7,1,0.40122,0.704665,[ 8 23] ; [5 8],[ 9.15909091 21.84090909] ; [3.84090909 9.15909091],0
s3,1,0.421358,0.646525,[ 9 25] ; [5 8],[10.12765957 23.87234043] ; [3.87234043 9.12765957],0
d2,1,0.446639,0.579167,[15 20] ; [4 9],[13.85416667 21.14583333] ; [5.14583333 7.85416667],0
d5,1,0.446639,0.579167,[20 15] ; [9 4],[21.14583333 13.85416667] ; [7.85416667 5.14583333],0
u3,1,0.447613,0.576689,[ 4 11] ; [3 4],[ 4.77272727 10.22727273] ; [2.22727273 4.77272727],0
r4,1,0.45039,0.56967,[12 23] ; [6 7],[13.125 21.875] ; [4.875 8.125],0
a1,1,0.456285,0.554993,[ 1 34] ; [ 1 12],[ 1.45833333 33.54166667] ; [ 0.54166667 12.45833333],0
d1,1,0.456556,0.554326,[12 23] ; [ 3 10],[10.9375 24.0625] ; [4.0625 8.9375],0
d3,1,0.497121,0.461077,[20 15] ; [6 7],[18.95833333 16.04166667] ; [7.04166667 5.95833333],0
a3,1,0.497121,0.461077,[20 15] ; [6 7],[18.95833333 16.04166667] ; [7.04166667 5.95833333],0
n4,1,0.570501,0.321844,[22 13] ; [7 6],[21.14583333 13.85416667] ; [7.85416667 5.14583333],0
a5,1,0.570501,0.321844,[22 13] ; [7 6],[21.14583333 13.85416667] ; [7.85416667 5.14583333],0
n5,1,0.57159,0.32003,[24 11] ; [10  3],[24.79166667 10.20833333] ; [9.20833333 3.79166667],0
n1,1,0.622252,0.242716,[5 8] ; [1 3],[4.58823529 8.41176471] ; [1.41176471 2.58823529],0
p5,1,0.639723,0.219104,[ 6 29] ; [ 3 10],[ 6.5625 28.4375] ; [ 2.4375 10.5625],0
