Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,38.479308,[ 5 44] ; [58 31],[22.36956522 26.63043478] ; [40.63043478 48.36956522],1
s5,1,0.0,27.347169,[ 3 47] ; [43 43],[16.91176471 33.08823529] ; [29.08823529 56.91176471],1
s3,1,2e-06,22.809152,[11 39] ; [56 31],[24.45255474 25.54744526] ; [42.54744526 44.45255474],1
s8,1,0.000215,13.697364,[ 7 43] ; [40 49],[16.90647482 33.09352518] ; [30.09352518 58.90647482],1
s4,1,0.000229,13.575666,[ 3 47] ; [30 59],[11.8705036 38.1294964] ; [21.1294964 67.8705036],1
r3,1,0.000961,10.901548,[41  9] ; [87  2],[46.04316547  3.95683453] ; [81.95683453  7.04316547],1
p10,1,0.005856,7.593987,[29 20] ; [72 17],[35.86231884 13.13768116] ; [65.13768116 23.86231884],0
b4,1,0.008129,7.004768,[21 29] ; [58 31],[28.41726619 21.58273381] ; [50.58273381 38.41726619],0
s7,1,0.008751,6.872883,[ 9 36] ; [37 49],[15.80152672 29.19847328] ; [30.19847328 55.80152672],0
b1,1,0.009107,6.801656,[27 23] ; [28 61],[19.78417266 30.21582734] ; [35.21582734 53.78417266],0
a3,1,0.03152,4.6244,[43  7] ; [62 27],[37.76978417 12.23021583] ; [67.23021583 21.76978417],0
p9,1,0.033878,4.500851,[33 15] ; [75 14],[37.83941606 10.16058394] ; [70.16058394 18.83941606],0
d3,1,0.03452,4.468752,[31 19] ; [70 19],[36.33093525 13.66906475] ; [64.66906475 24.33093525],0
r2,1,0.038496,4.282958,[40 10] ; [81  7],[43.84057971  6.15942029] ; [77.15942029 10.84057971],0
r4,1,0.041149,4.169876,[37 13] ; [78 11],[41.36690647  8.63309353] ; [73.63309353 15.36690647],0
p7,1,0.048506,3.892383,[24 25] ; [57 29],[29.4 19.6] ; [51.6 34.4],0
d1,1,0.065612,3.38952,[24 26] ; [57 32],[29.13669065 20.86330935] ; [51.86330935 37.13669065],0
b5,1,0.08761,2.917756,[24 26] ; [56 33],[28.77697842 21.22302158] ; [51.22302158 37.77697842],0
p3,1,0.091129,2.85432,[16 32] ; [43 46],[20.67153285 27.32846715] ; [38.32846715 50.67153285],0
p1,1,0.101721,2.678351,[ 1 49] ; [ 8 79],[ 3.28467153 46.71532847] ; [ 5.71532847 81.28467153],0
n2,1,0.108157,2.580939,[11  8] ; [29  8],[13.57142857  5.42857143] ; [26.42857143 10.57142857],0
v3,1,0.137686,2.203627,[10 38] ; [28 57],[13.71428571 34.28571429] ; [24.28571429 60.71428571],0
n6,1,0.137818,2.202157,[29 21] ; [62 26],[32.97101449 17.02898551] ; [58.02898551 29.97101449],0
p6,1,0.143068,2.144642,[ 7 40] ; [23 66],[10.36764706 36.63235294] ; [19.63235294 69.36764706],0
p2,1,0.147629,2.096578,[31 18] ; [66 22],[34.69343066 14.30656934] ; [62.30656934 25.69343066],0
p8,1,0.17071,1.876696,[20 28] ; [48 41],[23.82481752 24.17518248] ; [44.17518248 44.82481752],0
n5,1,0.229585,1.443432,[21 29] ; [28 60],[17.75362319 32.24637681] ; [31.24637681 56.75362319],0
a2,1,0.233138,1.421611,[ 9 41] ; [24 65],[11.8705036 38.1294964] ; [21.1294964 67.8705036],0
s1,1,0.254175,1.300208,[ 3 47] ; [ 2 87],[ 1.79856115 48.20143885] ; [ 3.20143885 85.79856115],0
p4,1,0.298006,1.083096,[23 26] ; [50 39],[25.92028986 23.07971014] ; [47.07971014 41.92028986],0
v1,1,0.317284,1.00011,[22 28] ; [46 41],[24.81751825 25.18248175] ; [43.18248175 43.81751825],0
d2,1,0.331994,0.941105,[21 29] ; [45 44],[23.74100719 26.25899281] ; [42.25899281 46.74100719],0
u1,1,0.345249,0.890841,[ 5 45] ; [14 75],[ 6.83453237 43.16546763] ; [12.16546763 76.83453237],0
n3,1,0.384885,0.755041,[10  8] ; [25 12],[11.45454545  6.54545455] ; [23.54545455 13.45454545],0
u3,1,0.403454,0.698009,[5 2] ; [14 12],[4.03030303 2.96969697] ; [14.96969697 11.03030303],0
d4,1,0.411536,0.674359,[40 10] ; [76 13],[41.72661871  8.27338129] ; [74.27338129 14.72661871],0
v2,1,0.426706,0.631773,[25 23] ; [48 33],[27.1627907 20.8372093] ; [45.8372093 35.1627907],0
v4,1,0.434215,0.611523,[44  6] ; [81  7],[45.28985507  4.71014493] ; [79.71014493  8.28985507],0
a6,1,0.438082,0.6013,[34 16] ; [66 23],[35.97122302 14.02877698] ; [64.02877698 24.97122302],0
u2,1,0.548624,0.359788,[3 4] ; [15 12],[3.70588235 3.29411765] ; [14.29411765 12.70588235],0
p5,1,0.552223,0.35335,[ 4 44] ; [ 5 83],[ 3.17647059 44.82352941] ; [ 5.82352941 82.17647059],0
a7,1,0.597657,0.278544,[35 15] ; [66 23],[36.33093525 13.66906475] ; [64.66906475 24.33093525],0
a4,1,0.643377,0.214353,[21 29] ; [41 48],[22.30215827 27.69784173] ; [39.69784173 49.30215827],0
p12,1,0.693889,0.154908,[ 2 47] ; [ 5 84],[ 2.48550725 46.51449275] ; [ 4.51449275 84.48550725],0
a8,1,0.694736,0.154006,[ 3 43] ; [ 4 78],[ 2.515625 43.484375] ; [ 4.484375 77.515625],0
d5,1,0.804749,0.061111,[39 11] ; [71 18],[39.56834532 10.43165468] ; [70.43165468 18.56834532],0
p11,1,0.864826,0.02898,[33 17] ; [60 29],[33.45323741 16.54676259] ; [59.54676259 29.45323741],0
r1,1,0.871122,0.02632,[37 13] ; [64 24],[36.5942029 13.4057971] ; [64.4057971 23.5942029],0
n1,1,0.881117,0.022366,[ 5 13] ; [11 26],[ 5.23636364 12.76363636] ; [10.76363636 26.23636364],0
a1,1,0.890524,0.018945,[ 2 48] ; [ 4 85],[ 2.15827338 47.84172662] ; [ 3.84172662 85.15827338],0
b2,1,0.97879,0.000707,[11 19] ; [16 28],[10.94594595 19.05405405] ; [16.05405405 27.94594595],0
b3,1,0.97879,0.000707,[11 19] ; [16 28],[10.94594595 19.05405405] ; [16.05405405 27.94594595],0
