Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,36.463866,[35  4] ; [19 47],[20.05714286 18.94285714] ; [33.94285714 32.05714286],1
s7,1,0.0,26.805273,[23 13] ; [ 9 56],[11.40594059 24.59405941] ; [20.59405941 44.40594059],1
s6,1,0.0,25.639376,[29  7] ; [19 48],[16.77669903 19.22330097] ; [31.22330097 35.77669903],1
s8,1,2e-05,18.159337,[20 19] ; [ 9 59],[10.57009346 28.42990654] ; [18.42990654 49.57009346],1
v1,1,0.000119,14.807859,[26 13] ; [19 48],[16.55660377 22.44339623] ; [28.44339623 38.55660377],1
d3,1,0.000324,12.928473,[22 17] ; [15 53],[13.48598131 25.51401869] ; [23.51401869 44.48598131],1
s5,1,0.003008,8.802811,[16 22] ; [10 54],[ 9.68627451 28.31372549] ; [16.31372549 47.68627451],0
p10,1,0.003757,8.397448,[28  9] ; [31 36],[20.99038462 16.00961538] ; [38.00961538 28.99038462],0
p7,1,0.004536,8.055605,[27 10] ; [29 37],[20.11650485 16.88349515] ; [35.88349515 30.11650485],0
r3,1,0.005644,7.660748,[36  3] ; [47 21],[30.25233645  8.74766355] ; [52.74766355 15.25233645],0
a3,1,0.022356,5.217853,[21 18] ; [21 46],[15.45283019 23.54716981] ; [26.54716981 40.45283019],0
d5,1,0.026204,4.94251,[23 16] ; [25 43],[17.4953271 21.5046729] ; [30.5046729 37.4953271],0
d1,1,0.027959,4.83057,[12 27] ; [ 9 59],[ 7.65420561 31.34579439] ; [13.34579439 54.65420561],0
v4,1,0.028394,4.803989,[35  3] ; [50 17],[30.76190476  7.23809524] ; [54.23809524 12.76190476],0
r4,1,0.02952,4.737019,[30  9] ; [38 30],[24.78504673 14.21495327] ; [43.21495327 24.78504673],0
d4,1,0.03867,4.275305,[25 14] ; [29 38],[19.86792453 19.13207547] ; [34.13207547 32.86792453],0
p4,1,0.048267,3.900682,[22 16] ; [25 41],[17.17307692 20.82692308] ; [29.82692308 36.17307692],0
v2,1,0.052931,3.746098,[19 19] ; [19 43],[14.44 23.56] ; [23.56 38.44],0
s4,1,0.055914,3.654618,[11 28] ; [ 9 59],[ 7.28971963 31.71028037] ; [12.71028037 55.28971963],0
b3,1,0.059045,3.564,[ 4 26] ; [12 24],[ 7.27272727 22.72727273] ; [ 8.72727273 27.27272727],0
b2,1,0.059045,3.564,[ 4 26] ; [12 24],[ 7.27272727 22.72727273] ; [ 8.72727273 27.27272727],0
p5,1,0.084841,2.969626,[ 6 31] ; [ 4 64],[ 3.52380952 33.47619048] ; [ 6.47619048 61.52380952],0
r1,1,0.089004,2.892293,[25 14] ; [32 36],[20.77570093 18.22429907] ; [36.22429907 31.77570093],0
p9,1,0.134417,2.24074,[27 10] ; [39 28],[23.48076923 13.51923077] ; [42.51923077 24.48076923],0
p12,1,0.234961,1.410572,[ 3 34] ; [ 2 66],[ 1.76190476 35.23809524] ; [ 3.23809524 64.76190476],0
b4,1,0.245548,1.348459,[19 20] ; [41 27],[21.86915888 17.13084112] ; [38.13084112 29.86915888],0
p2,1,0.26801,1.226904,[27 11] ; [41 27],[24.37735849 13.62264151] ; [43.62264151 24.37735849],0
u3,1,0.272173,1.205764,[10  8] ; [19 28],[8.03076923 9.96923077] ; [20.96923077 26.03076923],0
n4,1,0.293776,1.102234,[28 11] ; [42 26],[25.51401869 13.48598131] ; [44.48598131 23.51401869],0
n3,1,0.311185,1.025641,[5 8] ; [15 12],[6.5 6.5] ; [13.5 13.5],0
p6,1,0.314904,1.009993,[13 24] ; [17 49],[10.77669903 26.22330097] ; [19.22330097 46.77669903],0
v3,1,0.315766,1.006405,[11 28] ; [13 53],[ 8.91428571 30.08571429] ; [15.08571429 50.91428571],0
a4,1,0.324753,0.969707,[10 29] ; [12 56],[ 8.01869159 30.98130841] ; [13.98130841 54.01869159],0
p1,1,0.349704,0.87453,[ 5 34] ; [ 5 63],[ 3.64485981 35.35514019] ; [ 6.35514019 61.64485981],0
r2,1,0.414929,0.664632,[31  7] ; [50 17],[29.31428571  8.68571429] ; [51.68571429 15.31428571],0
n6,1,0.415072,0.664226,[27 11] ; [43 25],[25.09433962 12.90566038] ; [44.90566038 23.09433962],0
p11,1,0.42188,0.645073,[26 13] ; [40 28],[24.05607477 14.94392523] ; [41.94392523 26.05607477],0
u2,1,0.432168,0.61699,[10  8] ; [21 26],[8.58461538 9.41538462] ; [22.41538462 24.58461538],0
n1,1,0.432768,0.615385,[6 7] ; [ 9 18],[4.875 8.125] ; [10.125 16.875],0
d2,1,0.465496,0.532646,[10 29] ; [22 46],[11.6635514 27.3364486] ; [20.3364486 47.6635514],0
p8,1,0.487825,0.481321,[16 22] ; [24 44],[14.33962264 23.66037736] ; [25.66037736 42.33962264],0
a6,1,0.565144,0.330875,[10 29] ; [21 47],[11.29906542 27.70093458] ; [19.70093458 48.29906542],0
p3,1,0.658446,0.195416,[11 27] ; [17 51],[10.03773585 27.96226415] ; [17.96226415 50.03773585],0
b1,1,0.673997,0.176962,[20 19] ; [32 36],[18.95327103 20.04672897] ; [33.04672897 34.95327103],0
n5,1,0.680005,0.17012,[27 11] ; [45 22],[26.05714286 11.94285714] ; [45.94285714 21.05714286],0
u1,1,0.687706,0.16158,[ 1 38] ; [ 1 67],[ 0.72897196 38.27102804] ; [ 1.27102804 66.72897196],0
n2,1,0.697078,0.151529,[9 4] ; [17 10],[8.45 4.55] ; [17.55  9.45],0
a1,1,0.865801,0.028559,[ 2 37] ; [ 3 65],[ 1.82242991 37.17757009] ; [ 3.17757009 64.82242991],0
a8,1,0.879487,0.022989,[ 3 33] ; [ 6 59],[ 3.20792079 32.79207921] ; [ 5.79207921 59.20792079],0
s1,1,0.894749,0.017503,[ 2 36] ; [ 4 64],[ 2.1509434 35.8490566] ; [ 3.8490566 64.1509434],0
b5,1,0.957768,0.002804,[22 17] ; [38 30],[21.86915888 17.13084112] ; [38.13084112 29.86915888],0
