Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.507515,[240  32] ; [22 30],[219.95061728  52.04938272] ; [42.04938272  9.95061728],1
n6,1,0.0,36.353792,[253  20] ; [32 19],[240.13888889  32.86111111] ; [44.86111111  6.13888889],1
d5,1,0.000236,13.522839,[239  34] ; [35 17],[230.16  42.84] ; [43.84  8.16],1
p6,1,0.000722,11.43201,[131 139] ; [12 40],[119.9068323 150.0931677] ; [23.0931677 28.9068323],1
d1,1,0.000912,10.998828,[187  87] ; [23 29],[176.50306748  97.49693252] ; [33.49693252 18.50306748],1
a4,1,0.001612,9.945757,[139 135] ; [14 38],[128.59509202 145.40490798] ; [24.40490798 27.59509202],0
v3,1,0.003875,8.341408,[143 118] ; [15 32],[133.88961039 127.11038961] ; [24.11038961 22.88961039],0
a5,1,0.00491,7.912268,[226  48] ; [34 18],[218.52760736  55.47239264] ; [41.47239264 10.52760736],0
d2,1,0.006928,7.291447,[161 113] ; [20 32],[152.12883436 121.87116564] ; [28.87116564 23.12883436],0
d4,1,0.009193,6.784852,[238  35] ; [38 14],[231.84  41.16] ; [44.16  7.84],0
s7,1,0.030247,4.695173,[203  58] ; [31 18],[197.01290323  63.98709677] ; [36.98709677 12.01290323],0
u1,1,0.037453,4.329682,[ 61 213] ; [ 5 47],[ 55.47239264 218.52760736] ; [10.52760736 41.47239264],0
v1,1,0.04066,4.190147,[171  91] ; [25 25],[164.58974359  97.41025641] ; [31.41025641 18.58974359],0
a3,1,0.056839,3.627287,[221  52] ; [36 16],[215.88  57.12] ; [41.12 10.88],0
r1,1,0.067187,3.350433,[236  36] ; [40 12],[231.7037037  40.2962963] ; [44.2962963  7.7037037],0
r2,1,0.093685,2.809885,[258  11] ; [47  5],[255.59190031  13.40809969] ; [49.40809969  2.59190031],0
v2,1,0.101188,2.686719,[174  91] ; [25 22],[169.0224359  95.9775641] ; [29.9775641 17.0224359],0
a2,1,0.116303,2.46641,[ 76 198] ; [ 9 43],[ 71.44171779 202.55828221] ; [13.55828221 38.44171779],0
p11,1,0.119642,2.422007,[230  44] ; [39 13],[226.09202454  47.90797546] ; [42.90797546  9.09202454],0
p7,1,0.160996,1.964843,[187  80] ; [30 20],[182.77287066  84.22712934] ; [34.22712934 15.77287066],0
p3,1,0.186451,1.745442,[164 110] ; [26 26],[159.69325153 114.30674847] ; [30.30674847 21.69325153],0
a8,1,0.194637,1.682165,[ 51 197] ; [ 6 42],[ 47.75675676 200.24324324] ; [ 9.24324324 38.75675676],0
p5,1,0.195003,1.679406,[ 46 224] ; [ 5 46],[ 42.89719626 227.10280374] ; [ 8.10280374 42.89719626],0
r4,1,0.208418,1.582385,[256  18] ; [46  6],[253.82822086  20.17177914] ; [48.17177914  3.82822086],0
p4,1,0.232114,1.427863,[186  87] ; [31 21],[182.28  90.72] ; [34.72 17.28],0
a6,1,0.249674,1.325128,[177  96] ; [38 14],[180.6  92.4] ; [34.4 17.6],0
p10,1,0.251138,1.316962,[239  32] ; [42  9],[236.49378882  34.50621118] ; [44.50621118  6.49378882],0
p9,1,0.275446,1.189424,[248  24] ; [44  7],[245.89473684  26.10526316] ; [46.10526316  4.89473684],0
p12,1,0.319699,0.990179,[ 34 237] ; [ 4 48],[ 31.88235294 239.11764706] ; [ 6.11764706 45.88235294],0
p2,1,0.32247,0.978902,[235  38] ; [42 10],[232.68  40.32] ; [44.32  7.68],0
a7,1,0.376917,0.780732,[188  85] ; [39 13],[190.68  82.32] ; [36.32 15.68],0
d3,1,0.433945,0.612241,[189  85] ; [33 19],[186.58895706  87.41104294] ; [35.41104294 16.58895706],0
a1,1,0.453123,0.562828,[ 18 256] ; [ 2 50],[ 16.80981595 257.19018405] ; [ 3.19018405 48.80981595],0
u3,1,0.500193,0.454527,[35 18] ; [12  4],[36.10144928 16.89855072] ; [10.89855072  5.10144928],0
s1,1,0.514959,0.423977,[ 10 259] ; [ 1 51],[  9.21806854 259.78193146] ; [ 1.78193146 50.21806854],0
n3,1,0.554881,0.348645,[36 18] ; [10  7],[34.98591549 19.01408451] ; [11.01408451  5.98591549],0
b2,1,0.63233,0.228915,[ 94 108] ; [13 18],[ 92.7639485 109.2360515] ; [14.2360515 16.7639485],0
b3,1,0.63233,0.228915,[ 94 108] ; [13 18],[ 92.7639485 109.2360515] ; [14.2360515 16.7639485],0
b4,1,0.637643,0.221838,[159 115] ; [32 20],[160.53374233 113.46625767] ; [30.46625767 21.53374233],0
n1,1,0.660419,0.193015,[27 27] ; [7 9],[26.22857143 27.77142857] ; [7.77142857 8.22857143],0
s2,1,0.683796,0.165884,[185  86] ; [34 18],[183.74303406  87.25696594] ; [35.25696594 16.74303406],0
u2,1,0.688939,0.160237,[36 17] ; [11  4],[36.63235294 16.36764706] ; [10.36764706  4.63235294],0
s3,1,0.713342,0.134962,[193  76] ; [36 16],[191.90342679  77.09657321] ; [37.09657321 14.90342679],0
p8,1,0.728574,0.120425,[157 112] ; [29 23],[155.86915888 113.13084112] ; [30.13084112 21.86915888],0
s5,1,0.752248,0.099652,[103 157] ; [19 32],[101.99356913 158.00643087] ; [20.00643087 30.99356913],0
n2,1,0.759555,0.093676,[40 15] ; [13  4],[40.48611111 14.51388889] ; [12.51388889  4.48611111],0
s6,1,0.802846,0.062333,[222  48] ; [42 10],[221.36645963  48.63354037] ; [42.63354037  9.36645963],0
p1,1,0.824949,0.048923,[ 24 249] ; [ 4 47],[ 23.59259259 249.40740741] ; [ 4.40740741 46.59259259],0
b1,1,0.847445,0.03701,[112 162] ; [22 30],[112.62576687 161.37423313] ; [21.37423313 30.62576687],0
u4,1,0.861911,0.030256,[ 12 262] ; [ 2 50],[ 11.76687117 262.23312883] ; [ 2.23312883 49.76687117],0
b5,1,0.886146,0.020501,[161 113] ; [30 22],[160.53374233 113.46625767] ; [30.46625767 21.53374233],0
r3,1,0.944991,0.004761,[264  10] ; [50  2],[263.91411043  10.08588957] ; [50.08588957  1.91411043],0
v4,1,0.946861,0.004442,[261  11] ; [50  2],[261.08641975  10.91358025] ; [49.91358025  2.08641975],0
