Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,142.124061,[211  19] ; [31 76],[165.16320475  64.83679525] ; [76.83679525 30.16320475],1
a5,1,0.111449,2.533546,[192  41] ; [81 27],[186.53665689  46.46334311] ; [86.46334311 21.53665689],0
b1,1,0.111696,2.530066,[101 132] ; [37 71],[ 94.29325513 138.70674487] ; [43.70674487 64.29325513],0
p1,1,0.111828,2.528195,[ 28 203] ; [  7 101],[ 23.84955752 207.15044248] ; [11.15044248 96.84955752],0
n2,1,0.113827,2.500268,[37  8] ; [22 11],[34.03846154 10.96153846] ; [24.96153846  8.03846154],0
p10,1,0.122882,2.380194,[203  29] ; [86 20],[198.36686391  33.63313609] ; [90.63313609 15.36686391],0
a4,1,0.125662,2.345291,[121 112] ; [46 61],[114.44411765 118.55588235] ; [52.55588235 54.44411765],0
n6,1,0.128899,2.305717,[206  21] ; [92 16],[201.92835821  25.07164179] ; [96.07164179 11.92835821],0
a3,1,0.148771,2.084805,[195  37] ; [83 24],[190.25368732  41.74631268] ; [87.74631268 19.25368732],0
p6,1,0.15892,1.984471,[107 124] ; [40 65],[101.0625 129.9375] ; [45.9375 59.0625],0
n1,1,0.165307,1.925,[27 17] ; [15 18],[24. 20.] ; [18. 15.],0
p7,1,0.165664,1.921748,[160  66] ; [67 39],[154.52409639  71.47590361] ; [72.47590361 33.52409639],0
d2,1,0.166872,1.910822,[134  97] ; [54 54],[128.10619469 102.89380531] ; [59.89380531 48.10619469],0
d5,1,0.166915,1.910438,[195  35] ; [85 23],[190.53254438  39.46745562] ; [89.46745562 18.53254438],0
n3,1,0.178037,1.813936,[32 13] ; [18 14],[29.22077922 15.77922078] ; [20.77922078 11.22077922],0
p2,1,0.181085,1.788693,[200  32] ; [87 21],[195.83529412  36.16470588] ; [91.16470588 16.83529412],0
p4,1,0.187463,1.737447,[160  71] ; [67 41],[154.68141593  76.31858407] ; [72.31858407 35.68141593],0
b5,1,0.228597,1.449568,[137  96] ; [56 52],[131.87390029 101.12609971] ; [61.12609971 46.87390029],0
p12,1,0.252101,1.31162,[ 27 205] ; [ 8 98],[ 24.02366864 207.97633136] ; [10.97633136 95.02366864],0
a8,1,0.324057,0.972502,[ 47 165] ; [16 77],[ 43.79016393 168.20983607] ; [19.20983607 73.79016393],0
u3,1,0.412561,0.671408,[28 10] ; [16  9],[26.53968254 11.46031746] ; [17.46031746  7.53968254],0
v3,1,0.428268,0.627516,[112 108] ; [49 57],[108.65030675 111.34969325] ; [52.34969325 53.65030675],0
a2,1,0.434506,0.610748,[ 70 163] ; [28 80],[ 66.96187683 166.03812317] ; [31.03812317 76.96187683],0
d4,1,0.437539,0.602728,[199  31] ; [90 18],[196.65680473  33.34319527] ; [92.34319527 15.65680473],0
u1,1,0.577188,0.310803,[ 56 177] ; [23 85],[ 53.97947214 179.02052786] ; [25.02052786 82.97947214],0
p3,1,0.663771,0.188975,[132  99] ; [59 49],[130.15044248 100.84955752] ; [60.84955752 47.15044248],0
p5,1,0.672959,0.17816,[ 40 188] ; [21 87],[ 41.39285714 186.60714286] ; [19.60714286 88.39285714],0
p8,1,0.683036,0.166728,[127 103] ; [56 50],[125.26785714 104.73214286] ; [57.73214286 48.26785714],0
a7,1,0.728246,0.120728,[164  69] ; [78 30],[165.35483871  67.64516129] ; [76.64516129 31.35483871],0
p11,1,0.735943,0.113724,[184  49] ; [87 21],[185.17008798  47.82991202] ; [85.82991202 22.17008798],0
b2,1,0.777106,0.080141,[79 89] ; [37 45],[77.952 90.048] ; [38.048 43.952],0
b3,1,0.777106,0.080141,[79 89] ; [37 45],[77.952 90.048] ; [38.048 43.952],0
u2,1,0.829313,0.046476,[24 12] ; [16  9],[23.60655738 12.39344262] ; [16.39344262  8.60655738],0
d3,1,0.836513,0.042583,[160  71] ; [76 32],[160.81415929  70.18584071] ; [75.18584071 32.81415929],0
b4,1,0.917099,0.010835,[133 100] ; [61 47],[132.55718475 100.44281525] ; [61.44281525 46.55718475],0
