Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000201,13.821526,[ 11 158] ; [5 9],[ 14.77595628 154.22404372] ; [ 1.22404372 12.77595628],1
p4,1,0.001157,10.558451,[ 69 100] ; [12  2],[74.80327869 94.19672131] ; [6.19672131 7.80327869],0
p3,1,0.00637,7.442465,[ 59 111] ; [10  4],[ 63.75 106.25] ; [5.25 8.75],0
p12,1,0.006696,7.35272,[  7 160] ; [ 3 11],[  9.22651934 157.77348066] ; [ 0.77348066 13.22651934],0
a6,1,0.03988,4.22299,[ 62 108] ; [9 5],[ 65.59782609 104.40217391] ; [5.40217391 8.59782609],0
p6,1,0.042505,4.114988,[ 45 120] ; [7 6],[ 48.20224719 116.79775281] ; [3.79775281 9.20224719],0
p2,1,0.066425,3.36922,[115  54] ; [12  1],[117.92857143  51.07142857] ; [9.07142857 3.92857143],0
p10,1,0.085976,2.948158,[105  62] ; [12  2],[107.95027624  59.04972376] ; [9.04972376 4.95027624],0
u4,1,0.090195,2.870898,[  2 168] ; [ 1 13],[  2.77173913 167.22826087] ; [ 0.22826087 13.77173913],0
n4,1,0.106988,2.598165,[109  60] ; [12  2],[111.7431694  57.2568306] ; [9.2568306 4.7431694],0
s6,1,0.119881,2.418872,[86 80] ; [9 3],[88.59550562 77.40449438] ; [6.40449438 5.59550562],0
p7,1,0.163543,1.941154,[87 80] ; [10  4],[89.49723757 77.50276243] ; [7.50276243 6.49723757],0
p8,1,0.170134,1.881765,[ 65 104] ; [8 6],[ 67.41530055 101.58469945] ; [5.58469945 8.41530055],0
n2,1,0.201719,1.629882,[44 20] ; [1 2],[42.98507463 21.01492537] ; [2.01492537 0.98507463],0
b4,1,0.225684,1.46786,[93 77] ; [10  4],[95.16304348 74.83695652] ; [7.83695652 6.16304348],0
a4,1,0.260916,1.263889,[74 94] ; [ 4 10],[72. 96.] ; [6. 8.],0
d2,1,0.322024,0.980707,[73 95] ; [8 6],[74.76923077 93.23076923] ; [6.23076923 7.76923077],0
n1,1,0.322416,0.979121,[24 39] ; [2 1],[24.81818182 38.18181818] ; [1.18181818 1.81818182],0
r4,1,0.397744,0.715137,[115  55] ; [11  3],[116.41304348  53.58695652] ; [9.58695652 4.41304348],0
b3,1,0.4064,0.689306,[40 69] ; [5 5],[41.21848739 67.78151261] ; [3.78151261 6.21848739],0
b2,1,0.4064,0.689306,[40 69] ; [5 5],[41.21848739 67.78151261] ; [3.78151261 6.21848739],0
s2,1,0.463092,0.538411,[ 65 104] ; [ 4 10],[ 63.72131148 105.27868852] ; [5.27868852 8.72131148],0
a2,1,0.497523,0.460216,[ 15 155] ; [ 2 12],[ 15.70652174 154.29347826] ; [ 1.29347826 12.70652174],0
p11,1,0.554742,0.34889,[121  49] ; [11  3],[121.95652174  48.04347826] ; [10.04347826  3.95652174],0
s4,1,0.565187,0.330803,[ 35 134] ; [ 2 12],[ 34.16939891 134.83060109] ; [ 2.83060109 11.16939891],0
a5,1,0.570144,0.322441,[96 74] ; [9 5],[97.01086957 72.98913043] ; [7.98913043 6.01086957],0
v1,1,0.571031,0.32096,[ 65 103] ; [4 9],[ 64.0441989 103.9558011] ; [4.9558011 8.0441989],0
s1,1,0.601733,0.27239,[  7 161] ; [ 1 13],[  7.38461538 160.61538462] ; [ 0.61538462 13.38461538],0
n6,1,0.629511,0.232725,[122  46] ; [11  3],[122.76923077  45.23076923] ; [10.23076923  3.76923077],0
b1,1,0.637223,0.222392,[86 84] ; [8 6],[86.84782609 83.15217391] ; [7.15217391 6.84782609],0
v4,1,0.6565,0.197804,[139  28] ; [11  3],[138.39779006  28.60220994] ; [11.60220994  2.39779006],0
d3,1,0.689319,0.159823,[ 70 100] ; [5 9],[ 69.29347826 100.70652174] ; [5.70652174 8.29347826],0
