Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,21.65404,[16 72] ; [56 56],[31.68 56.32] ; [40.32 71.68],1
v1,1,5e-06,21.03623,[34 53] ; [82 33],[49.96039604 37.03960396] ; [66.03960396 48.96039604],1
r1,1,0.001033,10.766585,[57 30] ; [98 17],[66.75742574 20.24257426] ; [88.24257426 26.75742574],0
a4,1,0.007168,7.230347,[26 62] ; [55 59],[35.28712871 52.71287129] ; [45.71287129 68.28712871],0
a2,1,0.00981,6.669145,[ 9 79] ; [28 87],[16.03940887 71.96059113] ; [20.96059113 94.03940887],0
p3,1,0.019259,5.477856,[43 45] ; [75 40],[51.15270936 36.84729064] ; [66.84729064 48.15270936],0
a3,1,0.023578,5.125427,[47 40] ; [80 35],[54.6980198 32.3019802] ; [72.3019802 42.6980198],0
n4,1,0.034632,4.463214,[58 30] ; [91 24],[64.591133 23.408867] ; [84.408867 30.591133],0
r4,1,0.043792,4.064569,[73 15] ; [106   9],[77.59605911 10.40394089] ; [101.40394089  13.59605911],0
p4,1,0.044678,4.030737,[54 34] ; [85 29],[60.55445545 27.44554455] ; [78.44554455 35.55445545],0
u1,1,0.04975,3.849868,[ 7 81] ; [20 95],[11.7044335 76.2955665] ; [15.2955665 99.7044335],0
d1,1,0.050187,3.835211,[43 45] ; [72 43],[49.85221675 38.14778325] ; [65.14778325 49.85221675],0
a6,1,0.05033,3.830441,[52 36] ; [83 32],[58.52216749 29.47783251] ; [76.47783251 38.52216749],0
n2,1,0.063237,3.45039,[12  8] ; [18  3],[14.63414634  5.36585366] ; [15.36585366  5.63414634],0
p11,1,0.071536,3.24742,[69 19] ; [101  14],[73.69458128 14.30541872] ; [96.30541872 18.69458128],0
a5,1,0.083512,2.995186,[62 26] ; [93 22],[67.19211823 20.80788177] ; [87.80788177 27.19211823],0
s1,1,0.091273,2.851778,[ 4 83] ; [  1 114],[ 2.15346535 84.84653465] ; [  2.84653465 112.15346535],0
d3,1,0.109105,2.56714,[55 33] ; [84 31],[60.25615764 27.74384236] ; [78.74384236 36.25615764],0
