Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,47.855886,[253 113] ; [117 162],[209.95348837 156.04651163] ; [160.04651163 118.95348837],1
v3,1,0.0,32.661957,[196 168] ; [ 88 193],[160.27286822 203.72713178] ; [123.72713178 157.27286822],1
p4,1,2.6e-05,17.725172,[261 111] ; [155 131],[235.18541033 136.81458967] ; [180.81458967 105.18541033],1
s8,1,0.00014,14.50656,[197 175] ; [110 179],[172.77458396 199.22541604] ; [134.22541604 154.77458396],1
p8,1,0.000211,13.729831,[226 140] ; [134 150],[202.70769231 163.29230769] ; [157.29230769 126.70769231],1
p6,1,0.000352,12.773192,[171 195] ; [ 94 192],[148.75766871 217.24233129] ; [116.24233129 169.75766871],1
p3,1,0.000726,11.422104,[221 151] ; [133 155],[199.52727273 172.47272727] ; [154.47272727 133.52727273],1
n5,1,0.000938,10.945354,[338  38] ; [233  55],[323.3373494  52.6626506] ; [247.6626506  40.3373494],1
p9,1,0.001276,10.377627,[331  41] ; [227  57],[316.42682927  55.57317073] ; [241.57317073  42.42682927],0
p5,1,0.001611,9.94733,[ 62 310] ; [ 24 264],[ 48.47272727 323.52727273] ; [ 37.52727273 250.47272727],0
s5,1,0.001857,9.685598,[145 215] ; [ 79 199],[126.39498433 233.60501567] ; [ 97.60501567 180.39498433],0
p10,1,0.001978,9.569933,[321  50] ; [221  65],[306.0608828  64.9391172] ; [235.9391172  50.0608828],0
r4,1,0.002053,9.501425,[361  16] ; [260  30],[351.  26.] ; [270.  20.],0
p7,1,0.002054,9.50048,[258 105] ; [169 115],[239.56877898 123.43122102] ; [187.43122102  96.56877898],0
p2,1,0.003665,8.442868,[329  43] ; [232  57],[315.72163389  56.27836611] ; [245.27836611  43.72163389],0
n1,1,0.006774,7.331832,[32 22] ; [26 48],[24.46875 29.53125] ; [33.53125 40.46875],0
u4,1,0.008575,6.909219,[ 12 365] ; [  1 289],[  7.34782609 369.65217391] ; [  5.65217391 284.34782609],0
r2,1,0.009761,6.677925,[367   7] ; [270  16],[360.96666667  13.03333333] ; [276.03333333   9.96666667],0
b5,1,0.010106,6.616128,[240 137] ; [156 134],[223.82608696 153.17391304] ; [172.17391304 117.82608696],0
s6,1,0.010842,6.49099,[268 100] ; [181 104],[253.03522205 114.96477795] ; [195.96477795  89.03522205],0
p11,1,0.011329,6.412969,[319  58] ; [223  67],[306.34782609  70.65217391] ; [235.65217391  54.34782609],0
