Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,56.235918,[50 58] ; [278  58],[79.78378378 28.21621622] ; [248.21621622  87.78378378],1
d1,1,0.0,54.379735,[33 76] ; [236 101],[65.74215247 43.25784753] ; [203.25784753 133.74215247],1
d2,1,0.0,39.568661,[25 84] ; [193 142],[53.51801802 55.48198198] ; [164.48198198 170.51801802],1
a4,1,0.0,39.256721,[22 87] ; [183 152],[50.32657658 58.67342342] ; [154.67342342 180.32657658],1
d5,1,0.0,25.666696,[74 35] ; [296  38],[91.03837472 17.96162528] ; [278.96162528  55.03837472],1
d4,1,1e-06,25.177509,[71 37] ; [291  43],[88.45248869 19.54751131] ; [273.54751131  60.45248869],1
u1,1,4e-06,21.329354,[  5 104] ; [ 84 253],[21.75112108 87.24887892] ; [ 67.24887892 269.75112108],1
a6,1,4.2e-05,16.797925,[57 52] ; [245  89],[74.30699774 34.69300226] ; [227.69300226 106.30699774],1
r1,1,0.000128,14.670494,[77 31] ; [291  43],[89.91855204 18.08144796] ; [278.08144796  55.91855204],1
d3,1,0.000402,12.523907,[59 49] ; [244  91],[73.86907449 34.13092551] ; [229.13092551 105.86907449],1
p10,1,0.000491,12.148495,[86 23] ; [304  29],[96.17647059 12.82352941] ; [293.82352941  39.17647059],1
s5,1,0.000949,10.923576,[28 78] ; [146 182],[42.49769585 63.50230415] ; [131.50230415 196.49769585],1
p4,1,0.000993,10.841,[66 43] ; [257  78],[79.29504505 29.70495495] ; [243.70495495  91.29504505],1
n6,1,0.002208,9.36823,[89 19] ; [310  25],[97.2731377 10.7268623] ; [301.7268623  33.2731377],0
p9,1,0.002229,9.350963,[88 20] ; [307  27],[96.5158371 11.4841629] ; [298.4841629  35.5158371],0
b3,1,0.004648,8.011372,[17 50] ; [ 98 121],[26.94055944 40.05944056] ; [ 88.05944056 130.94055944],0
b2,1,0.004648,8.011372,[17 50] ; [ 98 121],[26.94055944 40.05944056] ; [ 88.05944056 130.94055944],0
s8,1,0.00494,7.901281,[43 66] ; [183 150],[55.73303167 53.26696833] ; [170.26696833 162.73303167],0
p3,1,0.016978,5.698596,[57 52] ; [218 117],[67.51126126 41.48873874] ; [207.48873874 127.51126126],0
r4,1,0.025643,4.979934,[95 14] ; [316  21],[100.44618834   8.55381166] ; [310.55381166  26.44618834],0
n4,1,0.026537,4.920701,[91 18] ; [306  30],[97.24269663 11.75730337] ; [299.75730337  36.24269663],0
s7,1,0.044254,4.046847,[49 53] ; [190 130],[57.76777251 44.23222749] ; [181.23222749 138.76777251],0
p2,1,0.055062,3.680193,[93 16] ; [307  28],[98.1981982 10.8018018] ; [301.8018018  33.1981982],0
a1,1,0.059077,3.56311,[  2 107] ; [ 22 315],[  5.86547085 103.13452915] ; [ 18.13452915 318.86547085],0
v2,1,0.071595,3.246074,[56 48] ; [209 119],[63.7962963 40.2037037] ; [201.2037037 126.7962963],0
p8,1,0.078546,3.094743,[69 40] ; [239  92],[76.3 32.7] ; [231.7  99.3],0
a7,1,0.080387,3.057056,[69 39] ; [245  92],[76.20674157 31.79325843] ; [237.79325843  99.20674157],0
v3,1,0.088829,2.89546,[42 66] ; [157 168],[49.63510393 58.36489607] ; [149.36489607 175.63510393],0
r2,1,0.095008,2.787402,[99  9] ; [318  14],[102.35454545   5.64545455] ; [314.64545455  17.35454545],0
v1,1,0.135879,2.224021,[60 46] ; [214 117],[66.46224256 39.53775744] ; [207.53775744 123.46224256],0
s4,1,0.163301,1.943388,[23 84] ; [ 52 280],[18.28018223 88.71981777] ; [ 56.71981777 275.28018223],0
p11,1,0.207492,1.588842,[88 21] ; [289  48],[92.1367713 16.8632287] ; [284.8632287  52.1367713],0
u4,1,0.229017,1.446953,[  1 108] ; [ 10 326],[  2.69438202 106.30561798] ; [  8.30561798 327.69438202],0
p12,1,0.27402,1.196512,[  7 102] ; [ 33 301],[ 9.84198646 99.15801354] ; [ 30.15801354 303.84198646],0
n3,1,0.311545,1.024114,[15  8] ; [42 13],[16.80769231  6.19230769] ; [40.19230769 14.80769231],0
s3,1,0.337123,0.92134,[70 39] ; [196 136],[65.74603175 43.25396825] ; [200.25396825 131.74603175],0
a8,1,0.449753,0.571273,[16 85] ; [ 58 244],[18.54590571 82.45409429] ; [ 55.45409429 246.54590571],0
p1,1,0.494397,0.466943,[12 96] ; [ 30 307],[10.19325843 97.80674157] ; [ 31.80674157 305.19325843],0
r3,1,0.509739,0.434603,[105   3] ; [321  14],[103.85553047   4.14446953] ; [322.14446953  12.85553047],0
v4,1,0.519538,0.41481,[104   3] ; [321  14],[102.88461538   4.11538462] ; [322.11538462  12.88461538],0
u3,1,0.57984,0.306494,[30 29] ; [33 26],[31.5 27.5] ; [31.5 27.5],0
n1,1,0.729324,0.119733,[ 9 14] ; [23 30],[ 9.68421053 13.31578947] ; [22.31578947 30.68421053],0
b4,1,0.766208,0.08841,[60 49] ; [180 157],[58.65470852 50.34529148] ; [181.34529148 155.65470852],0
p6,1,0.778931,0.078799,[57 52] ; [170 165],[55.72747748 53.27252252] ; [171.27252252 163.72747748],0
b1,1,0.78617,0.073597,[44 65] ; [141 196],[45.21300448 63.78699552] ; [139.78699552 197.21300448],0
n2,1,0.789806,0.071056,[19  4] ; [44 11],[18.57692308  4.42307692] ; [44.42307692 10.57692308],0
s2,1,0.794815,0.067633,[59 50] ; [185 148],[60.1719457 48.8280543] ; [183.8280543 149.1719457],0
s1,1,0.84577,0.037837,[  3 106] ; [  8 323],[  2.725 106.275] ; [  8.275 322.725],0
u2,1,0.851611,0.034992,[33 25] ; [32 26],[32.5 25.5] ; [32.5 25.5],0
s6,1,0.870761,0.026469,[78 29] ; [235  91],[77.34642032 29.65357968] ; [235.65357968  90.34642032],0
p5,1,0.889864,0.019176,[19 89] ; [ 57 278],[18.5282167 89.4717833] ; [ 57.4717833 277.5282167],0
b5,1,0.966102,0.001806,[63 46] ; [194 143],[62.80941704 46.19058296] ; [194.19058296 142.80941704],0
