Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.695496,[79 32] ; [ 95 174],[50.82631579 60.17368421] ; [123.17368421 145.82631579],1
s6,1,0.0,40.486647,[96 14] ; [141 128],[68.78627968 41.21372032] ; [168.21372032 100.78627968],1
s3,1,0.0,27.846523,[77 30] ; [112 156],[53.928 53.072] ; [135.072 132.928],1
s7,1,9e-06,19.797361,[64 46] ; [ 87 174],[44.77088949 65.22911051] ; [106.22911051 154.77088949],1
s4,1,3.8e-05,16.993368,[31 78] ; [ 30 238],[17.63660477 91.36339523] ; [ 43.36339523 224.63660477],1
s8,1,6.7e-05,15.891567,[57 53] ; [ 82 190],[40.02617801 69.97382199] ; [ 98.97382199 173.02617801],1
p5,1,0.000249,13.416469,[13 97] ; [  7 264],[  5.77427822 104.22572178] ; [ 14.22572178 256.77427822],1
p12,1,0.00033,12.890691,[12 99] ; [  6 264],[  5.24409449 105.75590551] ; [ 12.75590551 257.24409449],1
p7,1,0.00551,7.703875,[64 40] ; [121 145],[52. 52.] ; [133. 133.],0
r4,1,0.009898,6.653209,[104   7] ; [228  44],[96.21932115 14.78067885] ; [235.78067885  36.21932115],0
p1,1,0.013146,6.149344,[11 98] ; [ 10 262],[  6.00787402 102.99212598] ; [ 14.99212598 257.00787402],0
a4,1,0.01383,6.059675,[56 55] ; [ 99 170],[45.27631579 65.72368421] ; [109.72368421 159.27631579],0
b5,1,0.016978,5.69867,[59 52] ; [180  92],[69.26631854 41.73368146] ; [169.73368146 102.26631854],0
p6,1,0.024284,5.074241,[36 73] ; [ 59 210],[27.39417989 81.60582011] ; [ 67.60582011 201.39417989],0
p10,1,0.025495,4.989919,[90 18] ; [194  74],[81.57446809 26.42553191] ; [202.42553191  65.57446809],0
a5,1,0.041184,4.168417,[83 28] ; [174  98],[74.48302872 36.51697128] ; [182.51697128  89.48302872],0
v1,1,0.055858,3.656284,[58 52] ; [112 155],[49.60212202 60.39787798] ; [120.39787798 146.60212202],0
r2,1,0.058932,3.567178,[106   4] ; [243  25],[101.56084656   8.43915344] ; [247.43915344  20.56084656],0
p9,1,0.059716,3.545243,[91 16] ; [202  63],[84.27688172 22.72311828] ; [208.72311828  56.27688172],0
v4,1,0.071237,3.254285,[106   3] ; [251  21],[102.13385827   6.86614173] ; [254.86614173  17.13385827],0
p4,1,0.072828,3.218093,[48 61] ; [ 92 177],[40.37037037 68.62962963] ; [ 99.62962963 169.37037037],0
n3,1,0.079431,3.076507,[25  6] ; [52 30],[21.12389381  9.87610619] ; [55.87610619 26.12389381],0
a2,1,0.09159,2.84621,[28 83] ; [ 48 224],[22.02610966 88.97389034] ; [ 53.97389034 218.02610966],0
d2,1,0.092958,2.822393,[57 52] ; [116 155],[49.62368421 59.37631579] ; [123.37631579 147.62368421],0
a6,1,0.100294,2.700866,[64 47] ; [181  91],[71.00522193 39.99477807] ; [173.99477807  98.00522193],0
r1,1,0.16208,1.954715,[89 21] ; [201  70],[83.72703412 26.27296588] ; [206.27296588  64.72703412],0
b2,1,0.166338,1.915643,[28 40] ; [ 47 102],[23.50230415 44.49769585] ; [51.49769585 97.50230415],0
b3,1,0.166338,1.915643,[28 40] ; [ 47 102],[23.50230415 44.49769585] ; [51.49769585 97.50230415],0
d3,1,0.222763,1.48648,[69 42] ; [186  85],[74.09685864 36.90314136] ; [180.90314136  90.09685864],0
p8,1,0.258174,1.278521,[46 62] ; [ 97 170],[41.184 66.816] ; [101.816 165.184],0
v3,1,0.275537,1.188972,[41 67] ; [ 85 180],[36.48257373 71.51742627] ; [ 89.51742627 175.48257373],0
u1,1,0.285863,1.139003,[18 93] ; [ 33 239],[14.78067885 96.21932115] ; [ 36.21932115 235.78067885],0
u2,1,0.293746,1.102371,[13 20] ; [47 47],[15.59055118 17.40944882] ; [44.40944882 49.59055118],0
d4,1,0.295642,1.09375,[91 19] ; [212  60],[87.2513089 22.7486911] ; [215.7486911  56.2513089],0
s1,1,0.325244,0.967742,[  5 104] ; [  7 260],[  3.4787234 105.5212766] ; [  8.5212766 258.4787234],0
n1,1,0.371588,0.798346,[13 18] ; [27 55],[10.97345133 20.02654867] ; [29.02654867 52.97345133],0
a3,1,0.379214,0.773247,[77 33] ; [177  94],[73.33333333 36.66666667] ; [180.66666667  90.33333333],0
d5,1,0.427242,0.63031,[87 24] ; [202  69],[83.97643979 27.02356021] ; [205.02356021  65.97643979],0
b4,1,0.502587,0.44947,[69 42] ; [159 113],[66.07832898 44.92167102] ; [161.92167102 110.07832898],0
