Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.003768,8.392265,[36  7] ; [23 19],[29.84705882 13.15294118] ; [29.15294118 12.84705882],0
p9,1,0.014521,5.973661,[38  4] ; [29 13],[33.5  8.5] ; [33.5  8.5],0
p5,1,0.016638,5.734126,[11 30] ; [ 3 39],[ 6.91566265 34.08433735] ; [ 7.08433735 34.91566265],0
a4,1,0.017014,5.694906,[13 30] ; [ 4 38],[ 8.6 34.4] ; [ 8.4 33.6],0
v2,1,0.036085,4.393079,[27 15] ; [16 23],[22.2962963 19.7037037] ; [20.7037037 18.2962963],0
v3,1,0.054615,3.693807,[22 19] ; [13 27],[17.71604938 23.28395062] ; [17.28395062 22.71604938],0
p7,1,0.09706,2.7532,[29 13] ; [21 20],[25.30120482 16.69879518] ; [24.69879518 16.30120482],0
s5,1,0.105179,2.625202,[14 22] ; [ 9 32],[10.75324675 25.24675325] ; [12.24675325 28.75324675],0
r2,1,0.146506,2.108258,[39  2] ; [36  6],[37.04819277  3.95180723] ; [37.95180723  4.04819277],0
p3,1,0.150928,2.062845,[22 21] ; [15 27],[18.71764706 24.28235294] ; [18.28235294 23.71764706],0
r3,1,0.158497,1.988511,[42  1] ; [38  4],[40.47058824  2.52941176] ; [39.52941176  2.47058824],0
v4,1,0.166528,1.913924,[41  1] ; [38  4],[39.5  2.5] ; [39.5  2.5],0
s3,1,0.207712,1.587302,[34  8] ; [29 13],[31.5 10.5] ; [31.5 10.5],0
b5,1,0.232957,1.422718,[28 15] ; [22 20],[25.29411765 17.70588235] ; [24.70588235 17.29411765],0
a7,1,0.251201,1.316614,[25 17] ; [30 12],[27.5 14.5] ; [27.5 14.5],0
n1,1,0.259942,1.269066,[5 3] ; [4 7],[3.78947368 4.21052632] ; [5.21052632 5.78947368],0
p10,1,0.289393,1.122443,[35  6] ; [32 10],[33.09638554  7.90361446] ; [33.90361446  8.09638554],0
d4,1,0.291542,1.112487,[34  9] ; [29 13],[31.87058824 11.12941176] ; [31.12941176 10.87058824],0
u1,1,0.317136,1.000719,[ 3 40] ; [ 1 41],[ 2.02352941 40.97647059] ; [ 1.97647059 40.02352941],0
b4,1,0.326744,0.961761,[20 23] ; [24 18],[22.25882353 20.74117647] ; [21.74117647 20.25882353],0
d3,1,0.329936,0.949151,[28 15] ; [23 19],[25.8 17.2] ; [25.2 16.8],0
n3,1,0.361466,0.832792,[6 2] ; [6 5],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
b2,1,0.365656,0.818374,[ 9 22] ; [ 4 18],[ 7.60377358 23.39622642] ; [ 5.39622642 16.60377358],0
b3,1,0.365656,0.818374,[ 9 22] ; [ 4 18],[ 7.60377358 23.39622642] ; [ 5.39622642 16.60377358],0
p1,1,0.390881,0.7362,[ 8 35] ; [ 5 37],[ 6.57647059 36.42352941] ; [ 6.42352941 35.57647059],0
s1,1,0.413871,0.667653,[ 4 39] ; [ 2 40],[ 3.03529412 39.96470588] ; [ 2.96470588 39.03529412],0
n5,1,0.424548,0.637692,[33 10] ; [29 13],[31.36470588 11.63529412] ; [30.63529412 11.36470588],0
a8,1,0.437824,0.601979,[ 7 30] ; [ 5 35],[ 5.76623377 31.23376623] ; [ 6.23376623 33.76623377],0
a3,1,0.45149,0.566909,[25 18] ; [21 21],[23.27058824 19.72941176] ; [22.72941176 19.27058824],0
p4,1,0.45207,0.565456,[27 16] ; [23 19],[25.29411765 17.70588235] ; [24.70588235 17.29411765],0
s7,1,0.486186,0.484956,[30  9] ; [28 12],[28.63291139 10.36708861] ; [29.36708861 10.63291139],0
u3,1,0.495628,0.464286,[11  7] ; [15  6],[12.  6.] ; [14.  7.],0
p6,1,0.499311,0.456401,[18 23] ; [15 26],[16.5 24.5] ; [16.5 24.5],0
b1,1,0.593425,0.285027,[18 25] ; [20 22],[19.22352941 23.77647059] ; [18.77647059 23.22352941],0
n2,1,0.598802,0.276807,[6 2] ; [7 4],[5.47368421 2.52631579] ; [7.52631579 3.47368421],0
p2,1,0.615136,0.252763,[34  9] ; [35  7],[34.90588235  8.09411765] ; [34.09411765  7.90588235],0
s2,1,0.636906,0.222812,[30 12] ; [28 14],[29. 13.] ; [29. 13.],0
s4,1,0.666307,0.185952,[12 31] ; [10 32],[11.12941176 31.87058824] ; [10.87058824 31.12941176],0
p12,1,0.693012,0.155844,[ 4 38] ; [ 3 39],[ 3.5 38.5] ; [ 3.5 38.5],0
r4,1,0.71512,0.133217,[38  5] ; [36  6],[37.43529412  5.56470588] ; [36.56470588  5.43529412],0
a6,1,0.743882,0.106744,[22 21] ; [20 22],[21.24705882 21.75294118] ; [20.75294118 21.24705882],0
r1,1,0.756386,0.096243,[32 11] ; [30 12],[31.36470588 11.63529412] ; [30.63529412 11.36470588],0
p11,1,0.756386,0.096243,[32 11] ; [30 12],[31.36470588 11.63529412] ; [30.63529412 11.36470588],0
d5,1,0.758019,0.094915,[31 12] ; [29 13],[30.35294118 12.64705882] ; [29.64705882 12.35294118],0
s6,1,0.775732,0.081159,[34  8] ; [35  7],[34.5  7.5] ; [34.5  7.5],0
u2,1,0.795953,0.066868,[12  5] ; [14  7],[11.63157895  5.36842105] ; [14.36842105  6.63157895],0
n6,1,0.828251,0.047065,[34  9] ; [34  8],[34.4  8.6] ; [33.6  8.4],0
p8,1,0.925922,0.008645,[25 18] ; [24 18],[24.78823529 18.21176471] ; [24.21176471 17.78823529],0
d1,1,0.929426,0.007844,[17 26] ; [17 25],[17.2 25.8] ; [16.8 25.2],0
d2,1,0.94889,0.004109,[11 32] ; [11 31],[11.12941176 31.87058824] ; [10.87058824 31.12941176],0
