Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000173,14.108317,[25 14] ; [64  5],[32.13888889  6.86111111] ; [56.86111111 12.13888889],1
s1,1,0.001282,10.368812,[ 7 31] ; [ 1 69],[ 2.81481481 35.18518519] ; [ 5.18518519 64.81481481],0
p7,1,0.002244,9.338022,[13 24] ; [45 23],[20.43809524 16.56190476] ; [37.56190476 30.43809524],0
p9,1,0.011096,6.449812,[19 19] ; [52 18],[24.98148148 13.01851852] ; [46.01851852 23.98148148],0
p4,1,0.015428,5.866917,[ 7 31] ; [29 41],[12.66666667 25.33333333] ; [23.33333333 46.66666667],0
n1,1,0.028687,4.786312,[8 6] ; [ 5 18],[4.91891892 9.08108108] ; [ 8.08108108 14.91891892],0
p8,1,0.038912,4.264702,[ 9 30] ; [30 40],[13.95412844 25.04587156] ; [25.04587156 44.95412844],0
p10,1,0.049762,3.849455,[17 21] ; [45 25],[21.81481481 16.18518519] ; [40.18518519 29.81481481],0
s7,1,0.053595,3.725282,[ 5 32] ; [21 48],[ 9.0754717 27.9245283] ; [16.9245283 52.0754717],0
n6,1,0.061453,3.497739,[23 16] ; [54 17],[27.3 11.7] ; [49.7 21.3],0
v2,1,0.073601,3.200821,[ 7 28] ; [25 42],[10.98039216 24.01960784] ; [21.01960784 45.98039216],0
r3,1,0.110824,2.542434,[28 11] ; [60 11],[31.2  7.8] ; [56.8 14.2],0
a3,1,0.117047,2.456391,[ 9 29] ; [27 43],[12.66666667 25.33333333] ; [23.33333333 46.66666667],0
p5,1,0.118503,2.436991,[ 1 37] ; [ 8 63],[ 3.13761468 34.86238532] ; [ 5.86238532 65.13761468],0
s8,1,0.131101,2.279416,[ 6 33] ; [20 51],[ 9.21818182 29.78181818] ; [16.78181818 54.21818182],0
s6,1,0.219583,1.507093,[15 24] ; [35 34],[18.05555556 20.94444444] ; [31.94444444 37.05555556],0
a4,1,0.220812,1.499083,[ 2 36] ; [ 9 62],[ 3.83486239 34.16513761] ; [ 7.16513761 63.83486239],0
a1,1,0.240264,1.379043,[ 3 36] ; [ 2 69],[ 1.77272727 37.22727273] ; [ 3.22727273 67.77272727],0
d3,1,0.240424,1.378106,[10 29] ; [26 45],[12.76363636 26.23636364] ; [23.23636364 47.76363636],0
p12,1,0.247413,1.337853,[ 3 36] ; [ 2 68],[ 1.78899083 37.21100917] ; [ 3.21100917 66.78899083],0
s3,1,0.253179,1.305675,[15 22] ; [36 33],[17.80188679 19.19811321] ; [33.19811321 35.80188679],0
