Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,74.575186,[ 44 103] ; [200  72],[85.60381862 61.39618138] ; [158.39618138 113.60381862],1
s2,1,0.0,59.643102,[85 62] ; [246  27],[115.85  31.15] ; [215.15  57.85],1
a3,1,0.0,32.376507,[84 62] ; [226  46],[108.27751196  37.72248804] ; [201.72248804  70.27751196],1
s6,1,0.0,26.281308,[105  39] ; [245  22],[122.62773723  21.37226277] ; [227.37226277  39.62773723],1
s5,1,1e-06,24.099597,[ 37 103] ; [134 124],[60.15075377 79.84924623] ; [110.84924623 147.15075377],1
n4,1,1e-05,19.600144,[101  46] ; [235  36],[118.16267943  28.83732057] ; [217.83732057  53.16267943],1
n5,1,7.2e-05,15.767512,[99 48] ; [228  43],[114.99760766  32.00239234] ; [212.00239234  58.99760766],1
p4,1,0.000185,13.974144,[78 69] ; [194  78],[95.42720764 51.57279236] ; [176.57279236  95.42720764],1
p5,1,0.000459,12.276449,[  8 139] ; [ 48 224],[ 19.64677804 127.35322196] ; [ 36.35322196 235.64677804],1
p3,1,0.000506,12.091861,[62 85] ; [163 109],[78.93794749 68.06205251] ; [146.06205251 125.93794749],1
n6,1,0.000554,11.925428,[114  32] ; [244  26],[125.64423077  20.35576923] ; [232.35576923  37.64423077],1
p6,1,0.001527,10.04583,[ 46 100] ; [128 141],[61.21445783 84.78554217] ; [112.78554217 156.21445783],0
a5,1,0.001917,9.627103,[94 53] ; [213  60],[107.45  39.55] ; [199.55  73.45],0
p8,1,0.001975,9.573059,[71 76] ; [172  97],[85.86778846 61.13221154] ; [157.13221154 111.86778846],0
a4,1,0.003545,8.503065,[50 96] ; [134 139],[64.11455847 81.88544153] ; [119.88544153 153.11455847],0
a8,1,0.004636,8.016126,[ 12 129] ; [ 48 201],[ 21.69230769 119.30769231] ; [ 38.30769231 210.69230769],0
p7,1,0.004765,7.966633,[90 54] ; [200  64],[102.35294118  41.64705882] ; [187.64705882  76.35294118],0
p1,1,0.007176,7.228401,[  6 140] ; [ 33 239],[ 13.62200957 132.37799043] ; [ 25.37799043 246.62200957],0
u1,1,0.015334,5.877686,[ 19 128] ; [ 62 211],[ 28.35 118.65] ; [ 52.65 220.35],0
v2,1,0.015836,5.820979,[63 71] ; [160 108],[74.33333333 59.66666667] ; [148.66666667 119.33333333],0
r1,1,0.016924,5.704238,[110  35] ; [232  40],[118.92086331  26.07913669] ; [223.07913669  48.92086331],0
v4,1,0.020721,5.350092,[138   9] ; [265   5],[142.0647482   4.9352518] ; [260.9352518   9.0647482],0
n1,1,0.024852,5.034171,[ 8 23] ; [26 25],[12.85365854 18.14634146] ; [21.14634146 29.85365854],0
p9,1,0.028101,4.82185,[122  24] ; [247  25],[128.88516746  17.11483254] ; [240.11483254  31.88516746],0
u4,1,0.035996,4.397307,[  1 146] ; [ 12 261],[  4.55 142.45] ; [  8.45 264.55],0
d1,1,0.036726,4.363081,[80 67] ; [177  96],[89.95 57.05] ; [167.05 105.95],0
d2,1,0.04277,4.104472,[65 82] ; [149 124],[74.9 72.1] ; [139.1 133.9],0
v1,1,0.046344,3.969054,[65 73] ; [153 113],[74.46534653 63.53465347] ; [143.53465347 122.46534653],0
a2,1,0.047264,3.935983,[ 29 118] ; [ 78 195],[ 37.45 109.55] ; [ 69.55 203.45],0
s1,1,0.05631,3.642871,[  2 142] ; [ 14 256],[  5.56521739 138.43478261] ; [ 10.43478261 259.56521739],0
s4,1,0.075224,3.165189,[ 25 119] ; [ 68 204],[ 32.19230769 111.80769231] ; [ 60.80769231 211.19230769],0
b4,1,0.075541,3.158327,[95 52] ; [152 121],[86.45 60.55] ; [160.55 112.45],0
v3,1,0.082877,3.007556,[51 92] ; [118 147],[59.23284314 83.76715686] ; [109.76715686 155.23284314],0
d3,1,0.083972,2.986305,[97 50] ; [202  71],[104.65  42.35] ; [194.35  78.65],0
a1,1,0.089327,2.88646,[  4 143] ; [ 18 255],[  7.7 139.3] ; [ 14.3 258.7],0
p10,1,0.091468,2.848352,[118  28] ; [235  35],[123.88942308  22.11057692] ; [229.11057692  40.88942308],0
u3,1,0.124343,2.361748,[34 27] ; [33 14],[37.84259259 23.15740741] ; [29.15740741 17.84259259],0
u2,1,0.137233,2.208719,[31 31] ; [29 16],[34.76635514 27.23364486] ; [25.23364486 19.76635514],0
a7,1,0.141256,2.164225,[112  34] ; [191  82],[105.57995227  40.42004773] ; [197.42004773  75.57995227],0
a6,1,0.16338,1.942656,[106  41] ; [178  94],[99.6372315 47.3627685] ; [184.3627685  87.6372315],0
d4,1,0.173373,1.853537,[119  28] ; [234  38],[123.84486874  23.15513126] ; [229.15513126  42.84486874],0
n3,1,0.259397,1.271971,[28  5] ; [38 13],[25.92857143  7.07142857] ; [40.07142857 10.92857143],0
d5,1,0.262211,1.257045,[115  32] ; [225  47],[119.28400955  27.71599045] ; [220.71599045  51.28400955],0
b5,1,0.305112,1.051717,[90 57] ; [153 120],[85.05 61.95] ; [157.95 115.05],0
n2,1,0.334528,0.931288,[25  7] ; [44  7],[26.60240964  5.39759036] ; [42.39759036  8.60240964],0
p12,1,0.368362,0.809182,[ 12 134] ; [ 30 243],[ 14.63484487 131.36515513] ; [ 27.36515513 245.63484487],0
b2,1,0.469968,0.522052,[27 49] ; [ 75 111],[29.58778626 46.41221374] ; [ 72.41221374 113.58778626],0
