Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,156.421536,[37 91] ; [224  21],[89.56568365 38.43431635] ; [171.43431635  73.56568365],1
p11,1,0.0,49.905444,[56 75] ; [194  52],[86.87002653 44.12997347] ; [163.12997347  82.87002653],1
r3,1,0.0,30.17905,[97 32] ; [231  13],[113.43699732  15.56300268] ; [214.56300268  29.43699732],1
n6,1,0.0,25.762245,[75 54] ; [201  43],[95.45308311 33.54691689] ; [180.54691689  63.45308311],1
p2,1,1e-06,24.047765,[63 68] ; [180  65],[84.66223404 46.33776596] ; [158.33776596  86.66223404],1
v4,1,3e-06,21.612765,[99 30] ; [227  16],[113.0483871  15.9516129] ; [212.9516129  30.0483871],1
r4,1,1.2e-05,19.093806,[85 46] ; [208  38],[101.81167109  29.18832891] ; [191.18832891  54.81167109],1
s6,1,4.2e-05,16.801211,[54 77] ; [155  90],[72.81648936 58.18351064] ; [136.18351064 108.81648936],1
s8,1,6.8e-05,15.873806,[ 23 108] ; [ 92 154],[39.9602122 91.0397878] ; [ 75.0397878 170.9602122],1
s2,1,7.4e-05,15.695525,[36 93] ; [120 124],[53.95174263 75.04825737] ; [102.04825737 141.95174263],1
s3,1,9.7e-05,15.19454,[48 81] ; [142 101],[65.88709677 63.11290323] ; [124.11290323 118.88709677],1
n5,1,0.000306,13.032675,[70 59] ; [177  66],[85.65322581 43.34677419] ; [161.34677419  81.65322581],1
v2,1,0.001077,10.690552,[43 83] ; [121 111],[57.72067039 68.27932961] ; [106.27932961 125.72067039],0
a6,1,0.00148,10.10352,[70 60] ; [173  73],[84.01595745 45.98404255] ; [158.98404255  87.01595745],0
n2,1,0.002321,9.276209,[32 25] ; [56 13],[39.80952381 17.19047619] ; [48.19047619 20.80952381],0
b1,1,0.00387,8.343769,[67 64] ; [ 88 158],[53.85941645 77.14058355] ; [101.14058355 144.85941645],0
s7,1,0.00584,7.599103,[31 90] ; [ 96 142],[42.80501393 78.19498607] ; [ 84.19498607 153.80501393],0
d3,1,0.006075,7.527838,[69 61] ; [166  80],[81.25 48.75] ; [153.75  92.25],0
a7,1,0.006498,7.406712,[72 57] ; [172  74],[83.936 45.064] ; [160.064  85.936],0
r2,1,0.0065,7.406162,[106  22] ; [223  19],[113.81621622  14.18378378] ; [215.18378378  26.81621622],0
d5,1,0.010154,6.607759,[88 42] ; [196  50],[98.19148936 31.80851064] ; [185.80851064  60.19148936],0
d4,1,0.011866,6.330825,[90 38] ; [201  45],[99.59358289 28.40641711] ; [191.40641711  54.59358289],0
a3,1,0.012484,6.240755,[77 52] ; [178  68],[87.72 41.28] ; [167.28  78.72],0
n3,1,0.015976,5.805476,[32 23] ; [54 15],[38.14516129 16.85483871] ; [47.85483871 21.14516129],0
a5,1,0.021589,5.278635,[75 56] ; [170  76],[85.13262599 45.86737401] ; [159.86737401  86.13262599],0
p12,1,0.023706,5.116039,[  2 128] ; [ 17 229],[  6.56914894 123.43085106] ; [ 12.43085106 233.56914894],0
d1,1,0.025497,4.989811,[55 76] ; [133 113],[65.32625995 65.67374005] ; [122.67374005 123.32625995],0
