Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000248,13.425329,[61 23] ; [10 19],[52.77876106 31.22123894] ; [18.22123894 10.77876106],1
d3,1,0.000635,11.671438,[72 12] ; [16 13],[65.4159292 18.5840708] ; [22.5840708  6.4159292],1
p10,1,0.002037,9.515444,[63 20] ; [13 16],[56.32142857 26.67857143] ; [19.67857143  9.32142857],0
p2,1,0.003982,8.291816,[72 11] ; [18 11],[66.69642857 16.30357143] ; [23.30357143  5.69642857],0
n1,1,0.008255,6.977265,[ 4 22] ; [5 3],[ 6.88235294 19.11764706] ; [2.11764706 5.88235294],0
p9,1,0.009842,6.663207,[64 19] ; [15 14],[58.54464286 24.45535714] ; [20.45535714  8.54464286],0
r4,1,0.009933,6.646843,[75  9] ; [20  9],[70.61946903 13.38053097] ; [24.38053097  4.61946903],0
p11,1,0.011527,6.382144,[62 22] ; [14 15],[56.49557522 27.50442478] ; [19.50442478  9.49557522],0
v4,1,0.013339,6.12365,[81  3] ; [24  5],[78.05309735  5.94690265] ; [26.94690265  2.05309735],0
r2,1,0.014396,5.988971,[77  6] ; [22  7],[73.36607143  9.63392857] ; [25.63392857  3.36607143],0
n6,1,0.015916,5.812117,[58 25] ; [13 16],[52.61607143 30.38392857] ; [18.38392857 10.61607143],0
r3,1,0.018124,5.584133,[82  2] ; [25  4],[79.53982301  4.46017699] ; [27.46017699  1.53982301],0
d1,1,0.018393,5.558352,[53 31] ; [11 18],[47.57522124 36.42477876] ; [16.42477876 12.57522124],0
r1,1,0.026996,4.891047,[66 17] ; [17 12],[61.50892857 21.49107143] ; [21.49107143  7.50892857],0
u1,1,0.070477,3.271866,[14 70] ; [ 1 28],[11.15044248 72.84955752] ; [ 3.84955752 25.15044248],0
b1,1,0.08528,2.961279,[31 53] ; [16 13],[34.9380531 49.0619469] ; [12.0619469 16.9380531],0
d5,1,0.088621,2.899241,[68 16] ; [19 10],[64.67256637 19.32743363] ; [22.32743363  6.67256637],0
d4,1,0.148317,2.089479,[71 13] ; [21  8],[68.38938053 15.61061947] ; [23.61061947  5.38938053],0
a2,1,0.150076,2.071474,[19 65] ; [ 3 26],[16.3539823 67.6460177] ; [ 5.6460177 23.3539823],0
s1,1,0.160752,1.967134,[ 3 81] ; [ 3 26],[ 4.46017699 79.53982301] ; [ 1.53982301 27.46017699],0
n4,1,0.180897,1.790241,[38 46] ; [ 9 20],[34.9380531 49.0619469] ; [12.0619469 16.9380531],0
a5,1,0.182669,1.775772,[63 21] ; [18 11],[60.21238938 23.78761062] ; [20.78761062  8.21238938],0
p1,1,0.281286,1.160865,[ 8 74] ; [ 5 24],[ 9.6036036 72.3963964] ; [ 3.3963964 25.6036036],0
v3,1,0.295635,1.093779,[23 57] ; [ 5 22],[20.93457944 59.06542056] ; [ 7.06542056 19.93457944],0
v2,1,0.303685,1.057944,[41 37] ; [12 17],[38.63551402 39.36448598] ; [14.36448598 14.63551402],0
p8,1,0.306945,1.043777,[40 44] ; [17 12],[42.37168142 41.62831858] ; [14.62831858 14.37168142],0
u3,1,0.309753,1.031727,[23  7] ; [8 5],[21.62790698  8.37209302] ; [9.37209302 3.62790698],0
s4,1,0.372499,0.795311,[14 70] ; [ 7 22],[15.61061947 68.38938053] ; [ 5.38938053 23.61061947],0
a4,1,0.383478,0.759522,[30 54] ; [13 16],[31.96460177 52.03539823] ; [11.03539823 17.96460177],0
n2,1,0.442695,0.589286,[15 10] ; [6 2],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
b5,1,0.450604,0.569133,[53 31] ; [16 13],[51.2920354 32.7079646] ; [17.7079646 11.2920354],0
s3,1,0.478289,0.502763,[41 42] ; [16 12],[42.62162162 40.37837838] ; [14.37837838 13.62162162],0
p7,1,0.492459,0.47115,[55 29] ; [21  8],[56.49557522 27.50442478] ; [19.50442478  9.49557522],0
p6,1,0.495642,0.464254,[35 49] ; [10 19],[33.45132743 50.54867257] ; [11.54867257 17.45132743],0
p3,1,0.495642,0.464254,[49 35] ; [19 10],[50.54867257 33.45132743] ; [17.45132743 11.54867257],0
a3,1,0.523126,0.407725,[52 32] ; [16 13],[50.54867257 33.45132743] ; [17.45132743 11.54867257],0
s6,1,0.535455,0.384028,[54 29] ; [17 12],[52.61607143 30.38392857] ; [18.38392857 10.61607143],0
b3,1,0.585974,0.296676,[15 37] ; [ 4 14],[14.11428571 37.88571429] ; [ 4.88571429 13.11428571],0
b2,1,0.585974,0.296676,[15 37] ; [ 4 14],[14.11428571 37.88571429] ; [ 4.88571429 13.11428571],0
v1,1,0.600961,0.273549,[32 48] ; [10 19],[30.82568807 49.17431193] ; [11.17431193 17.82568807],0
s8,1,0.646014,0.210963,[33 51] ; [10 19],[31.96460177 52.03539823] ; [11.03539823 17.96460177],0
s2,1,0.660368,0.193077,[39 44] ; [15 14],[40.01785714 42.98214286] ; [13.98214286 15.01785714],0
s5,1,0.692945,0.155916,[25 57] ; [ 9 17],[25.81481481 56.18518519] ; [ 8.18518519 17.81481481],0
a8,1,0.752513,0.099432,[ 7 70] ; [ 2 26],[ 6.6 70.4] ; [ 2.4 25.6],0
d2,1,0.853535,0.034081,[36 48] ; [13 16],[36.42477876 47.57522124] ; [12.57522124 16.42477876],0
a1,1,0.855696,0.033071,[ 5 79] ; [ 2 27],[ 5.20353982 78.79646018] ; [ 1.79646018 27.20353982],0
n3,1,0.910717,0.012574,[20  6] ; [6 2],[19.88235294  6.11764706] ; [6.11764706 1.88235294],0
b4,1,0.921454,0.009722,[53 31] ; [18 11],[52.77876106 31.22123894] ; [18.22123894 10.77876106],0
s7,1,0.959088,0.002632,[32 50] ; [10 16],[31.88888889 50.11111111] ; [10.11111111 15.88888889],0
u2,1,0.987695,0.000238,[19 12] ; [8 5],[19.02272727 11.97727273] ; [7.97727273 5.02272727],0
