Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,59.484438,[14 56] ; [52  7],[35.81395349 34.18604651] ; [30.18604651 28.81395349],1
s6,1,0.0,26.815063,[28 42] ; [50  9],[42.3255814 27.6744186] ; [35.6744186 23.3255814],1
v1,1,1e-06,24.431319,[15 55] ; [38 21],[28.75968992 41.24031008] ; [24.24031008 34.75968992],1
s7,1,4e-06,21.267432,[17 51] ; [36 18],[29.54098361 38.45901639] ; [23.45901639 30.54098361],1
s8,1,0.00047,12.229369,[18 52] ; [33 26],[27.6744186 42.3255814] ; [23.3255814 35.6744186],1
p9,1,0.001985,9.563539,[34 37] ; [44 15],[42.6 28.4] ; [35.4 23.6],0
p6,1,0.006323,7.455837,[ 8 63] ; [18 41],[14.2 56.8] ; [11.8 47.2],0
r3,1,0.020452,5.372915,[58 13] ; [57  3],[62.32824427  8.67175573] ; [52.67175573  7.32824427],0
s4,1,0.02822,4.814576,[ 8 61] ; [16 44],[12.8372093 56.1627907] ; [11.1627907 48.8372093],0
u1,1,0.036234,4.386049,[ 7 64] ; [14 46],[11.38167939 59.61832061] ; [ 9.61832061 50.38167939],0
p10,1,0.059776,3.543591,[36 34] ; [40 19],[41.24031008 28.75968992] ; [34.75968992 24.24031008],0
b5,1,0.065127,3.401757,[36 35] ; [40 20],[41.19083969 29.80916031] ; [34.80916031 25.19083969],0
p7,1,0.0653,3.39738,[18 50] ; [24 33],[22.848 45.152] ; [19.152 37.848],0
r4,1,0.074682,3.176997,[59 12] ; [56  4],[62.32824427  8.67175573] ; [52.67175573  7.32824427],0
s5,1,0.117385,2.45187,[15 52] ; [20 37],[18.91129032 48.08870968] ; [16.08870968 40.91129032],0
s1,1,0.120123,2.415716,[ 4 67] ; [ 8 51],[ 6.55384615 64.44615385] ; [ 5.44615385 53.55384615],0
v3,1,0.129809,2.294783,[23 45] ; [26 29],[27.08943089 40.91056911] ; [21.91056911 33.08943089],0
p4,1,0.132549,2.262392,[18 50] ; [23 36],[21.95275591 46.04724409] ; [19.04724409 39.95275591],0
v2,1,0.195254,1.677522,[32 36] ; [34 24],[35.61904762 32.38095238] ; [30.38095238 27.61904762],0
n3,1,0.204894,1.607143,[14 10] ; [16  5],[16.  8.] ; [14.  7.],0
