Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,50.272631,[239  67] ; [44 63],[209.68038741  96.31961259] ; [73.31961259 33.68038741],1
r3,1,0.09046,2.866161,[299   7] ; [101   6],[296.36803874   9.63196126] ; [103.63196126   3.36803874],0
u3,1,0.094008,2.804371,[51 30] ; [10 13],[47.50961538 33.49038462] ; [13.49038462  9.50961538],0
n1,1,0.108371,2.577824,[20 31] ; [11  7],[22.91304348 28.08695652] ; [8.08695652 9.91304348],0
p6,1,0.12819,2.314286,[140 160] ; [40 65],[133.33333333 166.66666667] ; [46.66666667 58.33333333],0
p2,1,0.132313,2.265151,[271  35] ; [87 18],[266.54014599  39.45985401] ; [91.45985401 13.54014599],0
r2,1,0.132472,2.263299,[297   8] ; [99  6],[294.58536585  10.41463415] ; [101.41463415   3.58536585],0
a5,1,0.149225,2.080155,[247  60] ; [79 28],[241.74396135  65.25603865] ; [84.25603865 22.74396135],0
p3,1,0.192622,1.697445,[181 125] ; [55 51],[175.2815534 130.7184466] ; [60.7184466 45.2815534],0
v3,1,0.207792,1.586743,[149 149] ; [60 45],[154.54590571 143.45409429] ; [54.45409429 50.54590571],0
p8,1,0.209928,1.571924,[186 115] ; [57 47],[180.6 120.4] ; [62.4 41.6],0
r1,1,0.237123,1.397616,[260  45] ; [86 21],[256.1407767  48.8592233] ; [89.8592233 17.1407767],0
n5,1,0.254223,1.299945,[262  45] ; [96 11],[265.47342995  41.52657005] ; [92.52657005 14.47342995],0
b4,1,0.268222,1.22582,[188 119] ; [59 48],[183.16183575 123.83816425] ; [63.83816425 43.16183575],0
a1,1,0.337752,0.918947,[ 13 294] ; [  7 100],[ 14.83091787 292.16908213] ; [  5.16908213 101.83091787],0
s5,1,0.379104,0.773605,[112 180] ; [45 59],[115.76767677 176.23232323] ; [41.23232323 62.76767677],0
a3,1,0.389712,0.739842,[226  78] ; [84 23],[229.29440389  74.70559611] ; [80.70559611 26.29440389],0
a4,1,0.44501,0.58333,[148 157] ; [56 50],[151.38686131 153.61313869] ; [52.61313869 53.38686131],0
v2,1,0.499793,0.455376,[209  90] ; [69 35],[206.25806452  92.74193548] ; [71.74193548 32.25806452],0
a8,1,0.502149,0.450392,[ 45 224] ; [14 87],[ 42.89459459 226.10540541] ; [16.10540541 84.89459459],0
p7,1,0.515083,0.423728,[207  90] ; [76 28],[209.60349127  87.39650873] ; [73.39650873 30.60349127],0
n3,1,0.557161,0.344644,[36 15] ; [14  4],[36.95652174 14.04347826] ; [13.04347826  4.95652174],0
s3,1,0.629517,0.232717,[168 131] ; [63 44],[170.12068966 128.87931034] ; [60.87931034 46.12068966],0
s6,1,0.631586,0.229916,[220  79] ; [74 30],[218.12903226  80.87096774] ; [75.87096774 28.12903226],0
d5,1,0.638361,0.220892,[258  49] ; [87 19],[256.4527845  50.5472155] ; [88.5472155 17.4527845],0
n2,1,0.669552,0.182127,[42  9] ; [14  4],[41.39130435  9.60869565] ; [14.60869565  3.39130435],0
s2,1,0.675624,0.175094,[164 136] ; [61 46],[165.84766585 134.15233415] ; [59.15233415 47.84766585],0
s7,1,0.68701,0.162341,[154 134] ; [58 46],[155.75510204 132.24489796] ; [56.24489796 47.75510204],0
u4,1,0.700943,0.147493,[ 11 296] ; [  3 104],[ 10.38164251 296.61835749] ; [  3.61835749 103.38164251],0
n4,1,0.738211,0.111706,[259  47] ; [92 15],[260.062954  45.937046] ; [90.937046 16.062954],0
p9,1,0.752888,0.09912,[272  31] ; [94 12],[271.14425428  31.85574572] ; [94.85574572 11.14425428],0
p10,1,0.764471,0.089769,[266  37] ; [91 14],[265.125  37.875] ; [91.875 13.125],0
s4,1,0.779334,0.078505,[ 47 253] ; [18 89],[ 47.91154791 252.08845209] ; [17.08845209 89.91154791],0
s1,1,0.808301,0.058864,[ 10 292] ; [  3 103],[  9.62254902 292.37745098] ; [  3.37745098 102.62254902],0
d4,1,0.832708,0.044618,[258  49] ; [90 16],[258.68280872  48.31719128] ; [89.31719128 16.68280872],0
p5,1,0.849239,0.036134,[ 47 258] ; [17 88],[ 47.6097561 257.3902439] ; [16.3902439 88.6097561],0
p11,1,0.897506,0.016593,[257  50] ; [89 18],[256.57487923  50.42512077] ; [89.42512077 17.57487923],0
d2,1,0.986543,0.000284,[157 149] ; [55 52],[157.07506053 148.92493947] ; [54.92493947 52.07506053],0
