Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,107.303799,[83 26] ; [ 66 247],[38.48578199 70.51421801] ; [110.51421801 202.48578199],1
s6,1,0.0,43.201526,[77 32] ; [108 206],[47.6713948 61.3286052] ; [137.3286052 176.6713948],1
s8,1,6.5e-05,15.946151,[33 77] ; [ 42 276],[19.27570093 90.72429907] ; [ 55.72429907 262.27570093],1
s5,1,0.000102,15.107453,[35 73] ; [ 47 263],[21.18660287 86.81339713] ; [ 60.81339713 249.18660287],1
p12,1,0.000225,13.608285,[13 96] ; [  9 307],[  5.64235294 103.35764706] ; [ 16.35764706 299.64235294],1
d4,1,0.000736,11.395006,[97 13] ; [230  88],[84.04205607 25.95794393] ; [242.95794393  75.04205607],1
p10,1,0.008117,7.007568,[86 22] ; [206 106],[75.08571429 32.91428571] ; [216.91428571  95.08571429],0
p4,1,0.01649,5.749839,[61 48] ; [134 180],[50.24822695 58.75177305] ; [144.75177305 169.24822695],0
v3,1,0.01757,5.63853,[42 62] ; [ 86 222],[32.31067961 71.68932039] ; [ 95.68932039 212.31067961],0
r3,1,0.042965,4.096761,[104   6] ; [277  39],[98.38028169 11.61971831] ; [282.61971831  33.38028169],0
p6,1,0.053898,3.715848,[33 74] ; [ 67 243],[25.65947242 81.34052758] ; [ 74.34052758 235.65947242],0
n2,1,0.087636,2.917279,[20  4] ; [58 31],[16.56637168  7.43362832] ; [61.43362832 27.56637168],0
p11,1,0.090801,2.860122,[88 22] ; [229  90],[81.28205128 28.71794872] ; [235.71794872  83.28205128],0
v1,1,0.099081,2.720275,[56 50] ; [136 176],[48.68899522 57.31100478] ; [143.31100478 168.68899522],0
a4,1,0.119292,2.426593,[35 75] ; [127 189],[41.83098592 68.16901408] ; [120.16901408 195.83098592],0
p1,1,0.136861,2.212904,[  5 103] ; [ 29 289],[ 8.61971831 99.38028169] ; [ 25.38028169 292.61971831],0
p3,1,0.153262,2.03948,[47 62] ; [112 204],[40.77882353 68.22117647] ; [118.22117647 197.77882353],0
r4,1,0.157587,1.99723,[94 16] ; [253  66],[88.97435897 21.02564103] ; [258.02564103  60.97435897],0
