Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.809854,[85 15] ; [ 1 12],[76.10619469 23.89380531] ; [9.89380531 3.10619469],1
a6,1,0.153068,2.041408,[73 27] ; [7 6],[70.79646018 29.20353982] ; [9.20353982 3.79646018],0
p8,1,0.162396,1.951771,[37 63] ; [ 2 10],[34.82142857 65.17857143] ; [4.17857143 7.82142857],0
d3,1,0.179422,1.802408,[72 28] ; [7 6],[69.91150442 30.08849558] ; [9.08849558 3.91150442],0
s6,1,0.180609,1.792607,[50 49] ; [4 9],[47.73214286 51.26785714] ; [6.26785714 6.73214286],0
s8,1,0.199206,1.648183,[23 76] ; [ 1 12],[21.21428571 77.78571429] ; [ 2.78571429 10.21428571],0
s2,1,0.204386,1.610754,[32 66] ; [ 2 11],[30.01801802 67.98198198] ; [3.98198198 9.01801802],0
a1,1,0.214589,1.540194,[ 6 94] ; [ 2 11],[ 7.07964602 92.92035398] ; [ 0.92035398 12.07964602],0
d4,1,0.229886,1.441564,[83 17] ; [9 4],[81.4159292 18.5840708] ; [10.5840708  2.4159292],0
p10,1,0.291984,1.11045,[29 70] ; [ 2 11],[27.40178571 71.59821429] ; [3.59821429 9.40178571],0
v1,1,0.323378,0.975235,[37 63] ; [ 3 10],[35.39823009 64.60176991] ; [4.60176991 8.39823009],0
u3,1,0.355582,0.853437,[21 13] ; [2 3],[20.05128205 13.94871795] ; [2.94871795 2.05128205],0
d2,1,0.358391,0.843524,[52 48] ; [5 8],[50.44247788 49.55752212] ; [6.55752212 6.44247788],0
a8,1,0.394721,0.724348,[ 8 82] ; [ 2 10],[ 8.82352941 81.17647059] ; [ 1.17647059 10.82352941],0
p11,1,0.394993,0.723515,[51 49] ; [5 8],[49.55752212 50.44247788] ; [6.44247788 6.55752212],0
n2,1,0.440918,0.593891,[22 12] ; [4 4],[21.04761905 12.95238095] ; [4.95238095 3.04761905],0
a4,1,0.476051,0.507897,[36 64] ; [6 7],[37.16814159 62.83185841] ; [4.83185841 8.16814159],0
n3,1,0.482096,0.494118,[21 13] ; [6 2],[21.85714286 12.14285714] ; [5.14285714 2.85714286],0
s4,1,0.513503,0.426923,[14 84] ; [ 1 12],[13.24324324 84.75675676] ; [ 1.75675676 11.24324324],0
a5,1,0.522507,0.408943,[63 37] ; [7 6],[61.94690265 38.05309735] ; [8.05309735 4.94690265],0
d1,1,0.593841,0.284386,[54 46] ; [6 7],[53.09734513 46.90265487] ; [6.90265487 6.09734513],0
p6,1,0.701812,0.146593,[21 77] ; [ 2 10],[20.49090909 77.50909091] ; [2.50909091 9.49090909],0
b1,1,0.704641,0.143689,[56 44] ; [8 5],[56.63716814 43.36283186] ; [7.36283186 5.63716814],0
b2,1,0.716973,0.131411,[19 42] ; [3 5],[19.44927536 41.55072464] ; [2.55072464 5.44927536],0
b3,1,0.716973,0.131411,[19 42] ; [3 5],[19.44927536 41.55072464] ; [2.55072464 5.44927536],0
u2,1,0.723264,0.125387,[16 17] ; [2 3],[15.63157895 17.36842105] ; [2.36842105 2.63157895],0
n1,1,0.79978,0.064329,[14 19] ; [3 5],[13.68292683 19.31707317] ; [3.31707317 4.68292683],0
b4,1,0.862145,0.030152,[64 36] ; [8 5],[63.71681416 36.28318584] ; [8.28318584 4.71681416],0
v2,1,0.931851,0.007313,[44 54] ; [6 7],[44.14414414 53.85585586] ; [5.85585586 7.14414414],0
a2,1,0.941471,0.005391,[24 76] ; [ 3 10],[23.89380531 76.10619469] ; [3.10619469 9.89380531],0
p1,1,0.961362,0.002347,[ 8 91] ; [ 1 12],[ 7.95535714 91.04464286] ; [ 1.04464286 11.95535714],0
a3,1,0.963239,0.002124,[66 34] ; [8 4],[66.07142857 33.92857143] ; [7.92857143 4.07142857],0
