Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.006299,7.462686,[ 2 13] ; [228 236],[7.20250522 7.79749478] ; [222.79749478 241.20250522],0
n5,1,0.040335,4.203735,[7 8] ; [329 133],[10.56603774  4.43396226] ; [325.43396226 136.56603774],0
u4,1,0.054343,3.70214,[ 1 14] ; [  5 462],[ 0.18672199 14.81327801] ; [  5.81327801 461.18672199],0
a6,1,0.071169,3.255842,[7 8] ; [321 146],[10.20746888  4.79253112] ; [317.79253112 149.20746888],0
p4,1,0.073021,3.213777,[ 5 10] ; [263 201],[8.39248434 6.60751566] ; [259.60751566 204.39248434],0
p10,1,0.079287,3.079457,[9 6] ; [364  97],[11.75420168  3.24579832] ; [361.24579832  99.75420168],0
u2,1,0.128617,2.309113,[1 4] ; [79 66],[2.66666667 2.33333333] ; [77.33333333 67.66666667],0
s8,1,0.129914,2.293529,[ 3 12] ; [183 282],[5.8125 9.1875] ; [180.1875 284.8125],0
a2,1,0.141402,2.162636,[ 1 14] ; [106 361],[ 3.32987552 11.67012448] ; [103.67012448 363.32987552],0
s6,1,0.165135,1.926565,[7 7] ; [310 148],[9.40254237 4.59745763] ; [307.59745763 150.40254237],0
b1,1,0.206215,1.597802,[8 7] ; [174 293],[5.66390041 9.33609959] ; [176.33609959 290.66390041],0
s7,1,0.211887,1.558483,[ 4 11] ; [192 256],[6.34989201 8.65010799] ; [189.65010799 258.34989201],0
a7,1,0.216696,1.526116,[9 6] ; [346 120],[11.07068607  3.92931393] ; [343.92931393 122.07068607],0
p7,1,0.223415,1.482301,[7 8] ; [283 172],[9.25531915 5.74468085] ; [280.74468085 174.25531915],0
r2,1,0.258776,1.275291,[13  1] ; [455  11],[13.65  0.35] ; [454.35  11.65],0
d2,1,0.267146,1.231341,[9 6] ; [212 254],[6.89189189 8.10810811] ; [214.10810811 251.89189189],0
n6,1,0.278674,1.173546,[11  4] ; [390  75],[12.53125  2.46875] ; [388.46875  76.53125],0
p11,1,0.291808,1.11126,[10  5] ; [365 102],[11.67012448  3.32987552] ; [363.32987552 103.67012448],0
v2,1,0.31078,1.027357,[8 7] ; [182 270],[6.10278373 8.89721627] ; [183.89721627 268.10278373],0
u3,1,0.312787,1.018869,[2 3] ; [91 55],[3.0794702 1.9205298] ; [89.9205298 56.0794702],0
a5,1,0.342397,0.901436,[9 6] ; [333 134],[10.64315353  4.35684647] ; [331.35684647 135.64315353],0
p3,1,0.347796,0.881483,[ 5 10] ; [212 253],[6.78125 8.21875] ; [210.21875 254.78125],0
n1,1,0.39162,0.733908,[3 2] ; [46 67],[2.07627119 2.92372881] ; [46.92372881 66.07627119],0
p5,1,0.408398,0.683459,[ 2 13] ; [ 35 429],[ 1.15866388 13.84133612] ; [ 35.84133612 428.15866388],0
a8,1,0.422929,0.642163,[ 3 11] ; [ 60 373],[ 1.97315436 12.02684564] ; [ 61.02684564 371.97315436],0
p6,1,0.434491,0.610789,[ 4 11] ; [168 292],[5.43157895 9.56842105] ; [166.56842105 293.43157895],0
a4,1,0.446129,0.580467,[ 5 10] ; [201 264],[6.4375 8.5625] ; [199.5625 265.4375],0
b5,1,0.480588,0.497528,[8 7] ; [291 176],[9.30497925 5.69502075] ; [289.69502075 177.30497925],0
d5,1,0.514258,0.425394,[13  2] ; [372  94],[12.00623701  2.99376299] ; [372.99376299  93.00623701],0
b2,1,0.52565,0.402794,[5 6] ; [ 97 172],[4.00714286 6.99285714] ; [ 97.99285714 171.00714286],0
b3,1,0.52565,0.402794,[5 6] ; [ 97 172],[4.00714286 6.99285714] ; [ 97.99285714 171.00714286],0
d1,1,0.543532,0.369032,[7 8] ; [255 212],[8.15352697 6.84647303] ; [253.84647303 213.15352697],0
s4,1,0.547819,0.361239,[ 2 13] ; [ 90 370],[ 2.90526316 12.09473684] ; [ 89.09473684 370.90526316],0
s3,1,0.548569,0.359887,[7 8] ; [254 212],[8.13929314 6.86070686] ; [252.86070686 213.13929314],0
d4,1,0.552243,0.353314,[13  2] ; [376  91],[12.10580913  2.89419087] ; [376.89419087  90.10580913],0
d3,1,0.598753,0.27688,[9 6] ; [310 156],[9.94802495 5.05197505] ; [309.05197505 156.94802495],0
r1,1,0.719789,0.128695,[13  2] ; [385  78],[12.48953975  2.51046025] ; [385.51046025  77.48953975],0
p9,1,0.721827,0.126749,[12  3] ; [384  76],[12.50526316  2.49473684] ; [383.49473684  76.50526316],0
v1,1,0.722034,0.126552,[6 9] ; [204 253],[6.67372881 8.32627119] ; [203.32627119 253.67372881],0
s5,1,0.734634,0.114899,[ 4 10] ; [148 302],[4.5862069 9.4137931] ; [147.4137931 302.5862069],0
b4,1,0.789583,0.07121,[9 6] ; [264 203],[8.49585062 6.50414938] ; [264.50414938 202.49585062],0
p2,1,0.795712,0.06703,[12  3] ; [384  81],[12.375  2.625] ; [383.625  81.375],0
n2,1,0.808101,0.058989,[4 1] ; [85 28],[3.77118644 1.22881356] ; [85.22881356 27.77118644],0
p8,1,0.812251,0.056417,[7 8] ; [229 231],[7.45263158 7.54736842] ; [228.54736842 231.45263158],0
a3,1,0.869322,0.027067,[10  5] ; [320 146],[10.29106029  4.70893971] ; [319.70893971 146.29106029],0
n4,1,0.955972,0.003048,[11  4] ; [338 127],[10.90625  4.09375] ; [338.09375 126.90625],0
