Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002761,8.959059,[4 5] ; [37  5],[7.23529412 1.76470588] ; [33.76470588  8.23529412],0
v1,1,0.019128,5.489815,[2 7] ; [26 14],[5.14285714 3.85714286] ; [22.85714286 17.14285714],0
a5,1,0.084901,2.968495,[4 5] ; [31 11],[6.17647059 2.82352941] ; [28.82352941 13.17647059],0
a7,1,0.084901,2.968495,[4 5] ; [31 11],[6.17647059 2.82352941] ; [28.82352941 13.17647059],0
s3,1,0.127186,2.32652,[8 1] ; [25 15],[6.06122449 2.93877551] ; [26.93877551 13.06122449],0
r1,1,0.150494,2.067235,[5 4] ; [33  9],[6.70588235 2.29411765] ; [31.29411765 10.70588235],0
p2,1,0.173744,1.85034,[6 3] ; [36  6],[7.41176471 1.58823529] ; [34.58823529  7.41176471],0
b5,1,0.21082,1.565789,[4 5] ; [28 14],[5.64705882 3.35294118] ; [26.35294118 15.64705882],0
a3,1,0.21082,1.565789,[4 5] ; [28 14],[5.64705882 3.35294118] ; [26.35294118 15.64705882],0
a4,1,0.226118,1.465113,[1 8] ; [13 29],[2.47058824 6.52941176] ; [11.52941176 30.47058824],0
v2,1,0.236655,1.40041,[6 3] ; [17 21],[4.40425532 4.59574468] ; [18.59574468 19.40425532],0
a6,1,0.27542,1.18955,[5 4] ; [31 11],[6.35294118 2.64705882] ; [29.64705882 12.35294118],0
d3,1,0.27542,1.18955,[5 4] ; [31 11],[6.35294118 2.64705882] ; [29.64705882 12.35294118],0
s2,1,0.281528,1.159698,[7 2] ; [24 17],[5.58 3.42] ; [25.42 15.58],0
p11,1,0.344354,0.894156,[6 3] ; [34  8],[7.05882353 1.94117647] ; [32.94117647  9.05882353],0
d2,1,0.407159,0.68708,[5 4] ; [17 25],[3.88235294 5.11764706] ; [18.11764706 23.88235294],0
s4,1,0.44483,0.583791,[3 6] ; [ 9 33],[2.11764706 6.88235294] ; [ 9.88235294 32.11764706],0
s5,1,0.451651,0.566505,[2 6] ; [16 25],[2.93877551 5.06122449] ; [15.06122449 25.93877551],0
u2,1,0.45675,0.553846,[4 1] ; [12  1],[4.44444444 0.55555556] ; [11.55555556  1.44444444],0
b2,1,0.471097,0.519401,[2 6] ; [12 19],[2.87179487 5.12820513] ; [11.12820513 19.87179487],0
b3,1,0.471097,0.519401,[2 6] ; [12 19],[2.87179487 5.12820513] ; [11.12820513 19.87179487],0
p4,1,0.512856,0.428236,[6 3] ; [23 19],[5.11764706 3.88235294] ; [23.88235294 18.11764706],0
p7,1,0.529846,0.394687,[5 4] ; [26 13],[5.8125 3.1875] ; [25.1875 13.8125],0
n3,1,0.550985,0.355556,[3 1] ; [7 5],[2.5 1.5] ; [7.5 4.5],0
r4,1,0.552425,0.35299,[7 2] ; [36  6],[7.58823529 1.41176471] ; [35.41176471  6.58823529],0
s7,1,0.563424,0.33381,[4 4] ; [25 16],[4.73469388 3.26530612] ; [24.26530612 16.73469388],0
d5,1,0.570864,0.32124,[8 1] ; [34  8],[7.41176471 1.58823529] ; [34.58823529  7.41176471],0
b1,1,0.598311,0.277551,[6 3] ; [24 18],[5.29411765 3.70588235] ; [24.70588235 17.29411765],0
d1,1,0.598311,0.277551,[6 3] ; [24 18],[5.29411765 3.70588235] ; [24.70588235 17.29411765],0
b4,1,0.598311,0.277551,[6 3] ; [24 18],[5.29411765 3.70588235] ; [24.70588235 17.29411765],0
s6,1,0.691555,0.157407,[7 2] ; [35  7],[7.41176471 1.58823529] ; [34.58823529  7.41176471],0
p8,1,0.76223,0.091538,[4 5] ; [21 21],[4.41176471 4.58823529] ; [20.58823529 21.41176471],0
d4,1,0.827675,0.047387,[7 2] ; [34  8],[7.23529412 1.76470588] ; [33.76470588  8.23529412],0
n4,1,0.86253,0.029982,[4 5] ; [20 22],[4.23529412 4.76470588] ; [19.76470588 22.23529412],0
p3,1,0.86253,0.029982,[4 5] ; [20 22],[4.23529412 4.76470588] ; [19.76470588 22.23529412],0
p1,1,0.884458,0.021118,[1 8] ; [ 4 38],[0.88235294 8.11764706] ; [ 4.11764706 37.88235294],0
r2,1,0.920746,0.009899,[8 1] ; [36  4],[8.08163265 0.91836735] ; [35.91836735  4.08163265],0
v3,1,0.958762,0.002674,[3 6] ; [12 25],[2.93478261 6.06521739] ; [12.06521739 24.93478261],0
n5,1,0.965365,0.001886,[4 5] ; [19 23],[4.05882353 4.94117647] ; [18.94117647 23.05882353],0
p6,1,1.0,0.0,[3 6] ; [14 28],[3. 6.] ; [14. 28.],0
