Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,29.986082,[68 14] ; [21 35],[52.88405797 29.11594203] ; [36.11594203 19.88405797],1
n6,1,0.007865,7.063997,[63 19] ; [31 25],[55.85507246 26.14492754] ; [38.14492754 17.85507246],0
v3,1,0.016573,5.74105,[25 56] ; [ 7 47],[19.2 61.8] ; [12.8 41.2],0
a5,1,0.022319,5.220737,[44 38] ; [19 37],[37.43478261 44.56521739] ; [25.56521739 30.43478261],0
a8,1,0.052291,3.766441,[11 67] ; [ 2 51],[ 7.74045802 70.25954198] ; [ 5.25954198 47.74045802],0
a3,1,0.053283,3.735033,[51 31] ; [25 30],[45.48905109 36.51094891] ; [30.51094891 24.48905109],0
d1,1,0.063521,3.442976,[33 49] ; [14 42],[27.92753623 54.07246377] ; [19.07246377 36.92753623],0
a4,1,0.070901,3.262028,[29 52] ; [12 44],[24.24087591 56.75912409] ; [16.75912409 39.24087591],0
v2,1,0.086312,2.941847,[31 47] ; [14 41],[26.39097744 51.60902256] ; [18.60902256 36.39097744],0
a6,1,0.108359,2.577997,[48 34] ; [25 31],[43.37681159 38.62318841] ; [29.62318841 26.37681159],0
n1,1,0.110029,2.553807,[13 16] ; [ 6 19],[10.2037037 18.7962963] ; [ 8.7962963 16.2037037],0
n2,1,0.129448,2.299115,[23  7] ; [15 11],[20.35714286  9.64285714] ; [17.64285714  8.35714286],0
s7,1,0.152458,2.047483,[23 55] ; [10 44],[19.5 58.5] ; [13.5 40.5],0
b1,1,0.223799,1.479841,[31 51] ; [27 29],[34.46376812 47.53623188] ; [23.53623188 32.46376812],0
s6,1,0.224477,1.475517,[36 44] ; [19 36],[32.59259259 47.40740741] ; [22.40740741 32.59259259],0
v1,1,0.234346,1.414286,[24 53] ; [12 43],[21. 56.] ; [15. 40.],0
d4,1,0.235327,1.408372,[55 27] ; [32 24],[51.69565217 30.30434783] ; [35.30434783 20.69565217],0
s4,1,0.255534,1.292794,[14 68] ; [14 42],[16.63768116 65.36231884] ; [11.36231884 44.63768116],0
d2,1,0.274449,1.194373,[35 46] ; [19 37],[31.9270073 49.0729927] ; [22.0729927 33.9270073],0
u3,1,0.288358,1.127273,[ 9 22] ; [13 18],[11. 20.] ; [11. 20.],0
v4,1,0.290718,1.116294,[60 21] ; [45 10],[62.53676471 18.46323529] ; [42.46323529 12.53676471],0
n3,1,0.337744,0.918974,[21  9] ; [15 11],[19.28571429 10.71428571] ; [16.71428571  9.28571429],0
a1,1,0.348812,0.877776,[ 8 74] ; [ 3 53],[ 6.53623188 75.46376812] ; [ 4.46376812 51.53623188],0
s3,1,0.349647,0.874738,[32 48] ; [18 38],[29.41176471 50.58823529] ; [20.58823529 35.41176471],0
u1,1,0.355178,0.854871,[ 6 76] ; [ 2 54],[ 4.75362319 77.24637681] ; [ 3.24637681 52.75362319],0
p4,1,0.368979,0.8071,[26 55] ; [14 42],[23.64963504 57.35036496] ; [16.35036496 39.64963504],0
s8,1,0.392559,0.731001,[18 64] ; [ 9 47],[16.04347826 65.95652174] ; [10.95652174 45.04347826],0
r4,1,0.447814,0.57618,[42 40] ; [25 31],[39.8115942 42.1884058] ; [27.1884058 28.8115942],0
a2,1,0.449124,0.572861,[ 9 73] ; [ 4 52],[ 7.72463768 74.27536232] ; [ 5.27536232 50.72463768],0
p9,1,0.453681,0.56144,[57 22] ; [35 18],[55.06060606 23.93939394] ; [36.93939394 16.06060606],0
p7,1,0.457816,0.551229,[27 54] ; [21 32],[29.01492537 51.98507463] ; [18.98507463 34.01492537],0
d3,1,0.483295,0.491418,[39 43] ; [29 25],[41. 41.] ; [27. 27.],0
b4,1,0.51039,0.433268,[50 32] ; [31 25],[48.13043478 33.86956522] ; [32.86956522 23.13043478],0
p1,1,0.521315,0.41129,[ 5 77] ; [ 2 53],[ 4.18978102 77.81021898] ; [ 2.81021898 52.18978102],0
r2,1,0.525692,0.402711,[58 18] ; [40 16],[56.42424242 19.57575758] ; [41.57575758 14.42424242],0
p5,1,0.536445,0.382169,[ 5 77] ; [ 2 52],[ 4.22058824 77.77941176] ; [ 2.77941176 51.22058824],0
d5,1,0.53759,0.380026,[52 30] ; [32 23],[50.27737226 31.72262774] ; [33.72262774 21.27737226],0
a7,1,0.554136,0.349959,[42 40] ; [31 24],[43.69343066 38.30656934] ; [29.30656934 25.69343066],0
p2,1,0.574722,0.314845,[51 30] ; [32 23],[49.43382353 31.56617647] ; [33.56617647 21.43382353],0
r3,1,0.602613,0.271072,[59 22] ; [43 13],[60.30656934 20.69343066] ; [41.69343066 14.30656934],0
u2,1,0.609774,0.260504,[15 16] ; [13 18],[14. 17.] ; [14. 17.],0
b3,1,0.626233,0.237204,[19 30] ; [10 20],[17.98734177 31.01265823] ; [11.01265823 18.98734177],0
b2,1,0.626233,0.237204,[19 30] ; [10 20],[17.98734177 31.01265823] ; [11.01265823 18.98734177],0
p11,1,0.63946,0.219449,[53 29] ; [34 22],[51.69565217 30.30434783] ; [35.30434783 20.69565217],0
b5,1,0.699427,0.149069,[51 31] ; [33 23],[49.91304348 32.08695652] ; [34.08695652 21.91304348],0
s1,1,0.706369,0.141931,[ 2 79] ; [ 2 54],[ 2.3649635 78.6350365] ; [ 1.6350365 54.3649635],0
u4,1,0.784628,0.074689,[ 1 81] ; [ 1 55],[ 1.1884058 80.8115942] ; [ 0.8115942 55.1884058],0
s2,1,0.806331,0.060105,[28 54] ; [18 38],[27.33333333 54.66666667] ; [18.66666667 37.33333333],0
p8,1,0.855159,0.033321,[24 56] ; [17 37],[24.47761194 55.52238806] ; [16.52238806 37.47761194],0
p10,1,0.942441,0.005213,[50 31] ; [33 21],[49.8 31.2] ; [33.2 20.8],0
s5,1,0.952557,0.00354,[15 63] ; [11 45],[15.13432836 62.86567164] ; [10.86567164 45.13432836],0
p6,1,0.959497,0.002579,[17 61] ; [12 44],[16.88059701 61.11940299] ; [12.11940299 43.88059701],0
