Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,68.272345,[26 33] ; [237  26],[48.18944099 10.81055901] ; [214.81055901  48.18944099],1
p10,1,0.0,38.052895,[33 23] ; [235  23],[47.79617834  8.20382166] ; [220.20382166  37.79617834],1
n6,1,1e-06,25.229315,[39 19] ; [240  22],[50.56875  7.43125] ; [228.43125  33.56875],1
p9,1,1.3e-05,19.040155,[41 16] ; [238  20],[50.48571429  6.51428571] ; [228.51428571  29.48571429],1
p4,1,1.5e-05,18.686584,[25 33] ; [188  71],[38.97160883 19.02839117] ; [174.02839117  84.97160883],1
p7,1,7.2e-05,15.755738,[28 29] ; [192  62],[40.32154341 16.67845659] ; [179.67845659  74.32154341],1
p3,1,0.000547,11.948161,[22 35] ; [165  95],[33.62460568 23.37539432] ; [153.37539432 106.62460568],1
s7,1,0.002358,9.247959,[21 35] ; [149 100],[31.21311475 24.78688525] ; [138.78688525 110.21311475],0
p11,1,0.008056,7.020924,[42 17] ; [225  38],[48.92236025 10.07763975] ; [218.07763975  44.92236025],0
s1,1,0.009556,6.715763,[ 5 54] ; [  5 253],[ 1.86119874 57.13880126] ; [  8.13880126 249.86119874],0
s6,1,0.018873,5.513281,[33 24] ; [189  68],[40.29936306 16.70063694] ; [181.70063694  75.29936306],0
p8,1,0.02322,5.15199,[27 31] ; [160  95],[34.65175719 23.34824281] ; [152.34824281 102.65175719],0
p5,1,0.023672,5.118487,[ 3 55] ; [ 44 218],[ 8.51875 49.48125] ; [ 38.48125 223.51875],0
s2,1,0.025004,5.023577,[24 35] ; [146 111],[31.74050633 27.25949367] ; [138.25949367 118.74050633],0
r4,1,0.025105,5.016627,[50  9] ; [246  17],[54.23602484  4.76397516] ; [241.76397516  21.23602484],0
s8,1,0.029797,4.720946,[23 36] ; [141 117],[30.52365931 28.47634069] ; [133.47634069 124.52365931],0
v3,1,0.0329,4.550997,[27 29] ; [164  94],[34.06369427 21.93630573] ; [156.93630573 101.06369427],0
b5,1,0.053829,3.71798,[44 15] ; [161 102],[37.5621118 21.4378882] ; [167.4378882  95.5621118],0
u1,1,0.081758,3.029596,[ 8 51] ; [ 63 200],[13.00931677 45.99068323] ; [ 57.99068323 205.00931677],0
p6,1,0.098138,2.735553,[20 35] ; [124 131],[25.5483871 29.4516129] ; [118.4516129 136.5483871],0
p2,1,0.102291,2.669449,[47 11] ; [232  29],[50.72727273  7.27272727] ; [228.27272727  32.72727273],0
s5,1,0.122648,2.383181,[16 40] ; [101 154],[21.06752412 34.93247588] ; [ 95.93247588 159.06752412],0
d2,1,0.166816,1.911322,[26 33] ; [141 120],[30.790625 28.209375] ; [136.209375 124.790625],0
a3,1,0.171772,1.867414,[41 18] ; [204  58],[45.03115265 13.96884735] ; [199.96884735  62.03115265],0
n1,1,0.185065,1.756475,[ 4 11] ; [19 22],[6.16071429 8.83928571] ; [16.83928571 24.16071429],0
d3,1,0.1971,1.663737,[48 11] ; [192  70],[44.11214953 14.88785047] ; [195.88785047  66.11214953],0
s3,1,0.209624,1.574023,[27 31] ; [143 114],[31.3015873 26.6984127] ; [138.6984127 118.3015873],0
a8,1,0.211212,1.5631,[ 5 46] ; [ 39 193],[ 7.92932862 43.07067138] ; [ 36.07067138 195.92932862],0
b1,1,0.215497,1.534108,[25 34] ; [ 89 174],[20.88819876 38.11180124] ; [ 93.11180124 169.88819876],0
d1,1,0.242874,1.363832,[35 24] ; [177  86],[38.8447205 20.1552795] ; [173.1552795  89.8447205],0
n2,1,0.277988,1.176898,[10  5] ; [33  8],[11.51785714  3.48214286] ; [31.48214286  9.51785714],0
a2,1,0.400132,0.707929,[13 46] ; [ 72 191],[15.57453416 43.42546584] ; [ 69.42546584 193.57453416],0
d5,1,0.421479,0.646187,[52  7] ; [220  42],[49.99376947  9.00623053] ; [222.00623053  39.99376947],0
a7,1,0.423888,0.63951,[46 13] ; [191  71],[43.56074766 15.43925234] ; [193.43925234  68.56074766],0
a6,1,0.448406,0.574677,[43 16] ; [177  84],[40.5625 18.4375] ; [179.4375  81.5625],0
v4,1,0.528592,0.397097,[55  3] ; [253   9],[55.825  2.175] ; [252.175   9.825],0
r2,1,0.540314,0.374959,[53  4] ; [247  13],[53.94321767  3.05678233] ; [246.05678233  13.94321767],0
p12,1,0.546127,0.364302,[ 5 52] ; [ 30 230],[ 6.29337539 50.70662461] ; [ 28.70662461 231.29337539],0
u3,1,0.585762,0.297012,[10  8] ; [37 22],[10.98701299  7.01298701] ; [36.01298701 22.98701299],0
n3,1,0.597167,0.27929,[10  5] ; [31 11],[10.78947368  4.21052632] ; [30.21052632 11.78947368],0
r1,1,0.616598,0.250678,[48 11] ; [221  42],[49.28881988  9.71118012] ; [219.71118012  43.28881988],0
a5,1,0.633751,0.227008,[45 14] ; [208  55],[46.35714286 12.64285714] ; [206.64285714  56.35714286],0
u2,1,0.656988,0.197203,[11  7] ; [32 26],[10.18421053  7.81578947] ; [32.81578947 25.18421053],0
a1,1,0.659859,0.193695,[ 4 55] ; [ 14 249],[ 3.29813665 55.70186335] ; [ 14.70186335 248.29813665],0
a4,1,0.701993,0.146407,[30 29] ; [126 136],[28.6728972 30.3271028] ; [127.3271028 134.6728972],0
d4,1,0.758454,0.094563,[52  7] ; [227  35],[51.28037383  7.71962617] ; [227.71962617  34.28037383],0
r3,1,0.777345,0.079965,[58  1] ; [256   6],[57.71339564  1.28660436] ; [256.28660436   5.71339564],0
p1,1,0.779445,0.078424,[ 6 52] ; [ 24 238],[ 5.4375 52.5625] ; [ 24.5625 237.4375],0
b4,1,0.789366,0.07136,[37 22] ; [160 103],[36.09627329 22.90372671] ; [160.90372671 102.09627329],0
s4,1,0.865635,0.028631,[ 8 51] ; [ 33 226],[ 7.60691824 51.39308176] ; [ 33.39308176 225.60691824],0
b2,1,0.961994,0.002271,[12 18] ; [ 70 103],[12.1182266 17.8817734] ; [ 69.8817734 103.1182266],0
b3,1,0.961994,0.002271,[12 18] ; [ 70 103],[12.1182266 17.8817734] ; [ 69.8817734 103.1182266],0
