Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.680743,[226 167] ; [ 49 230],[160.82589286 232.17410714] ; [114.17410714 164.82589286],1
v1,1,0.0,52.491024,[263 128] ; [108 169],[217.15718563 173.84281437] ; [153.84281437 123.15718563],1
a3,1,0.000574,11.858479,[306  94] ; [183 101],[285.96491228 114.03508772] ; [203.03508772  80.96491228],1
d1,1,0.001419,10.181314,[257 145] ; [147 137],[236.74635569 165.25364431] ; [167.25364431 116.74635569],0
r1,1,0.001453,10.137495,[339  61] ; [213  71],[322.80701754  77.19298246] ; [229.19298246  54.80701754],0
a5,1,0.005003,7.878409,[311  90] ; [193  91],[295.04233577 105.95766423] ; [208.95766423  75.04233577],0
a7,1,0.006229,7.482704,[303  97] ; [188  96],[287.13450292 112.86549708] ; [203.86549708  80.13450292],0
d4,1,0.007452,7.160549,[345  55] ; [222  61],[332.06442167  67.93557833] ; [234.93557833  48.06442167],0
s4,1,0.007646,7.114673,[ 50 348] ; [ 56 222],[ 62.40828402 335.59171598] ; [ 43.59171598 234.40828402],0
p3,1,0.007846,7.068346,[222 175] ; [129 154],[204.92205882 192.07794118] ; [146.07794118 136.92205882],0
p12,1,0.011129,6.444625,[ 45 351] ; [ 16 265],[ 35.68094535 360.31905465] ; [ 25.31905465 255.68094535],0
p9,1,0.0112,6.433353,[357  36] ; [239  44],[346.49112426  46.50887574] ; [249.50887574  33.49112426],0
p7,1,0.013138,6.150426,[276 114] ; [170 106],[261.17117117 128.82882883] ; [184.82882883  91.17117117],0
d5,1,0.014824,5.937234,[336  65] ; [216  67],[323.61403509  77.38596491] ; [228.38596491  54.61403509],0
d2,1,0.015225,5.890272,[203 197] ; [117 166],[187.40849195 212.59150805] ; [132.59150805 150.40849195],0
d3,1,0.020471,5.371301,[287 113] ; [180 104],[273.0994152 126.9005848] ; [193.9005848  90.0994152],0
p10,1,0.026044,4.953089,[349  45] ; [232  49],[339.13185185  54.86814815] ; [241.86814815  39.13185185],0
a1,1,0.040272,4.206405,[ 25 377] ; [  8 276],[ 19.33819242 382.66180758] ; [ 13.66180758 270.33819242],0
s7,1,0.044438,4.039848,[202 183] ; [122 152],[189.28679818 195.71320182] ; [134.71320182 139.28679818],0
