Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,145.733449,[282 119] ; [ 51 190],[207.9953271 193.0046729] ; [125.0046729 115.9953271],1
p6,1,0.0,74.274824,[207 190] ; [ 42 196],[155.67401575 241.32598425] ; [ 93.32598425 144.67401575],1
p8,1,0.0,72.814588,[269 129] ; [ 78 160],[217.14779874 180.85220126] ; [129.85220126 108.14779874],1
p2,1,0.0,39.168544,[364  35] ; [175  66],[336.0328125  62.9671875] ; [202.9671875  38.0328125],1
p7,1,0.0,38.899378,[292 104] ; [115 119],[255.82857143 140.17142857] ; [151.17142857  82.82857143],1
p5,1,0.0,28.061334,[ 72 325] ; [  9 232],[ 50.40282132 346.59717868] ; [ 30.59717868 210.40282132],1
n5,1,0.0,27.109278,[344  56] ; [166  75],[318.25273011  81.74726989] ; [191.74726989  49.25273011],1
s7,1,1e-06,24.105273,[227 153] ; [ 93 143],[197.4025974 182.5974026] ; [122.5974026 113.4025974],1
s6,1,2e-06,23.112664,[301  91] ; [139  98],[274.21303657 117.78696343] ; [165.78696343  71.21303657],1
s2,1,3e-06,21.543937,[240 156] ; [100 140],[211.69811321 184.30188679] ; [128.30188679 111.69811321],1
v1,1,5e-06,20.719187,[244 145] ; [104 132],[216.5952 172.4048] ; [131.4048 104.5952],1
n4,1,8e-06,19.975175,[347  54] ; [175  67],[325.53965785  75.46034215] ; [196.46034215  45.53965785],1
p9,1,4.6e-05,16.626884,[362  36] ; [187  48],[345.18483412  52.81516588] ; [203.81516588  31.18483412],1
p10,1,0.000127,14.687646,[351  47] ; [184  56],[333.7460815  64.2539185] ; [201.2539185  38.7460815],1
s8,1,0.000136,14.560659,[210 187] ; [ 90 151],[186.67711599 210.32288401] ; [113.32288401 127.67711599],1
d1,1,0.000331,12.887508,[305  96] ; [152  90],[285.00311042 115.99688958] ; [171.99688958  70.00311042],1
d3,1,0.000402,12.521086,[327  74] ; [168  74],[308.70139969  92.29860031] ; [186.29860031  55.70139969],1
s5,1,0.001317,10.318682,[160 223] ; [ 67 165],[141.36747967 241.63252033] ; [ 85.63252033 146.36747967],0
p11,1,0.002891,8.87504,[341  60] ; [183  59],[326.78693624  74.21306376] ; [197.21306376  44.78693624],0
u1,1,0.003722,8.414723,[104 297] ; [ 39 203],[ 89.18040435 311.81959565] ; [ 53.81959565 188.18040435],0
s3,1,0.004118,8.230985,[237 158] ; [116 124],[219.58267717 175.41732283] ; [133.41732283 106.58267717],0
a5,1,0.004283,8.15975,[327  74] ; [174  68],[312.44323484  88.55676516] ; [188.55676516  53.44323484],0
v4,1,0.01002,6.631339,[388  11] ; [224  17],[381.54375  17.45625] ; [230.45625  10.54375],0
p12,1,0.012473,6.242419,[ 43 357] ; [ 12 227],[ 34.42879499 365.57120501] ; [ 20.57120501 218.42879499],0
r4,1,0.013144,6.149667,[373  28] ; [211  31],[364.20528771  36.79471229] ; [219.79471229  22.20528771],0
r1,1,0.018214,5.575412,[337  63] ; [185  56],[325.74102964  74.25897036] ; [196.25897036  44.74102964],0
d5,1,0.019609,5.446342,[364  37] ; [205  37],[354.85069984  46.14930016] ; [214.14930016  27.85069984],0
p1,1,0.02359,5.124494,[ 40 359] ; [ 12 229],[ 32.41875 366.58125] ; [ 19.58125 221.41875],0
d2,1,0.042188,4.127647,[233 167] ; [120 120],[220.625 179.375] ; [132.375 107.625],0
a4,1,0.049125,3.871065,[213 187] ; [109 132],[200.93603744 199.06396256] ; [121.06396256 119.93603744],0
a7,1,0.052458,3.76111,[307  93] ; [169  73],[296.57320872 103.42679128] ; [179.42679128  62.57320872],0
a2,1,0.071249,3.254017,[119 282] ; [ 56 186],[109.13685848 291.86314152] ; [ 65.86314152 176.13685848],0
u3,1,0.078262,3.100621,[59 33] ; [32 32],[53.66666667 38.33333333] ; [37.33333333 26.66666667],0
v3,1,0.139926,2.178778,[170 215] ; [ 90 146],[161.19162641 223.80837359] ; [ 98.80837359 137.19162641],0
u4,1,0.169459,1.88772,[ 14 386] ; [  4 238],[ 11.21495327 388.78504673] ; [  6.78504673 235.21495327],0
v2,1,0.282368,1.155658,[236 153] ; [130 101],[229.63548387 159.36451613] ; [136.36451613  94.63548387],0
b1,1,0.295689,1.093537,[154 247] ; [ 83 159],[147.80248834 253.19751166] ; [ 89.19751166 152.80248834],0
s4,1,0.305957,1.048048,[ 70 324] ; [ 35 204],[ 65.35545024 328.64454976] ; [ 39.64454976 199.35545024],0
u2,1,0.330909,0.945337,[54 38] ; [32 31],[51.04516129 40.95483871] ; [34.95483871 28.04516129],0
a1,1,0.366778,0.81455,[ 25 376] ; [ 11 231],[ 22.45101089 378.54898911] ; [ 13.54898911 228.45101089],0
s1,1,0.384728,0.75554,[ 13 386] ; [  5 235],[ 11.23943662 387.76056338] ; [  6.76056338 233.23943662],0
a3,1,0.460191,0.54543,[307  93] ; [178  62],[303.125  96.875] ; [181.875  58.125],0
b5,1,0.46963,0.522847,[237 164] ; [150  92],[241.34836703 159.65163297] ; [145.65163297  96.34836703],0
n3,1,0.489416,0.477809,[49 19] ; [48 24],[47.11428571 20.88571429] ; [49.88571429 22.11428571],0
r2,1,0.529021,0.396273,[374  21] ; [228  10],[375.65560821  19.34439179] ; [226.34439179  11.65560821],0
a6,1,0.577784,0.309831,[278 123] ; [162  79],[274.82866044 126.17133956] ; [165.17133956  75.82866044],0
b2,1,0.651154,0.204448,[105 151] ; [59 77],[107.10204082 148.89795918] ; [56.89795918 79.10204082],0
b3,1,0.651154,0.204448,[105 151] ; [59 77],[107.10204082 148.89795918] ; [56.89795918 79.10204082],0
r3,1,0.81802,0.052942,[383  15] ; [232  10],[382.453125  15.546875] ; [232.546875   9.453125],0
b4,1,0.822588,0.050273,[240 161] ; [147  95],[241.34836703 159.65163297] ; [145.65163297  96.34836703],0
n1,1,0.825939,0.048362,[25 44] ; [27 44],[25.62857143 43.37142857] ; [26.37142857 44.62857143],0
n2,1,0.872548,0.025735,[49 19] ; [51 21],[48.57142857 19.42857143] ; [51.42857143 20.57142857],0
a8,1,0.957611,0.002825,[ 52 308] ; [ 32 192],[ 51.78082192 308.21917808] ; [ 32.21917808 191.78082192],0
