Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.785231,[58 27] ; [20 48],[43.33333333 41.66666667] ; [34.66666667 33.33333333],1
d5,1,2.1e-05,18.119118,[69 16] ; [33 35],[56.66666667 28.33333333] ; [45.33333333 22.66666667],1
a6,1,5.5e-05,16.262189,[59 26] ; [25 43],[46.66666667 38.33333333] ; [37.33333333 30.66666667],1
d4,1,0.000133,14.59498,[71 14] ; [37 30],[60.39473684 24.60526316] ; [47.60526316 19.39473684],1
u1,1,0.000266,13.295679,[18 68] ; [ 1 67],[10.61038961 75.38961039] ; [ 8.38961039 59.61038961],1
a2,1,0.001947,9.598666,[23 63] ; [ 5 63],[15.63636364 70.36363636] ; [12.36363636 55.63636364],0
r3,1,0.011258,6.424205,[73 13] ; [46 22],[66.45454545 19.54545455] ; [52.54545455 15.45454545],0
r4,1,0.015719,5.834027,[64 22] ; [38 30],[56.96103896 29.03896104] ; [45.03896104 22.96103896],0
d1,1,0.016826,5.714451,[43 43] ; [21 47],[35.74025974 50.25974026] ; [28.25974026 39.74025974],0
r1,1,0.021683,5.271063,[61 25] ; [36 32],[54.16883117 31.83116883] ; [42.83116883 25.16883117],0
b5,1,0.044186,4.049434,[58 28] ; [35 33],[51.93506494 34.06493506] ; [41.06493506 26.93506494],0
a3,1,0.044515,4.036934,[58 27] ; [35 32],[52.00657895 32.99342105] ; [40.99342105 26.00657895],0
a5,1,0.050906,3.811375,[54 32] ; [32 36],[48.02597403 37.97402597] ; [37.97402597 30.02597403],0
v4,1,0.071502,3.24819,[72 14] ; [48 19],[67.45098039 18.54901961] ; [52.54901961 14.45098039],0
v2,1,0.077221,3.122451,[35 49] ; [18 47],[29.87919463 54.12080537] ; [23.12080537 41.87919463],0
s6,1,0.096843,2.756772,[41 45] ; [23 44],[35.97385621 50.02614379] ; [28.02614379 38.97385621],0
u3,1,0.096956,2.75491,[17 11] ; [13 20],[13.7704918 14.2295082] ; [16.2295082 16.7704918],0
r2,1,0.132917,2.258098,[73 11] ; [52 15],[69.53642384 14.46357616] ; [55.46357616 11.53642384],0
v1,1,0.152178,2.050281,[34 51] ; [19 47],[29.83443709 55.16556291] ; [23.16556291 42.83443709],0
b1,1,0.181353,1.786502,[40 46] ; [39 29],[44.11688312 41.88311688] ; [34.88311688 33.11688312],0
s1,1,0.183627,1.768022,[ 4 81] ; [ 7 61],[ 6.11111111 78.88888889] ; [ 4.88888889 63.11111111],0
p11,1,0.194051,1.686587,[34 52] ; [34 34],[37.97402597 48.02597403] ; [30.02597403 37.97402597],0
s5,1,0.205077,1.605843,[12 70] ; [15 51],[14.95945946 67.04054054] ; [12.04054054 53.95945946],0
p7,1,0.215682,1.532871,[21 64] ; [23 45],[24.44444444 60.55555556] ; [19.55555556 48.44444444],0
n4,1,0.239505,1.383508,[58 28] ; [39 28],[54.52287582 31.47712418] ; [42.47712418 24.52287582],0
p4,1,0.305769,1.048863,[28 58] ; [17 51],[25.12987013 60.87012987] ; [19.87012987 48.12987013],0
v3,1,0.346578,0.885948,[23 61] ; [13 50],[20.57142857 63.42857143] ; [15.42857143 47.57142857],0
n3,1,0.418251,0.655224,[25 12] ; [18 13],[23.39705882 13.60294118] ; [19.60294118 11.39705882],0
