Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,184.410423,[401  32] ; [19 50],[362.27091633  70.72908367] ; [57.72908367 11.27091633],1
p11,1,0.0,36.445359,[358  77] ; [35 35],[338.52475248  96.47524752] ; [54.47524752 15.52475248],1
n6,1,0.0,28.808013,[378  53] ; [43 26],[362.902  68.098] ; [58.098 10.902],1
p2,1,1e-06,25.25888,[377  57] ; [44 26],[362.52777778  71.47222222] ; [58.47222222 11.52777778],1
s8,1,3e-06,21.812966,[211 220] ; [13 56],[193.088 237.912] ; [30.912 38.088],1
s6,1,6e-06,20.48782,[307 118] ; [31 38],[290.78947368 134.21052632] ; [47.21052632 21.78947368],1
r4,1,6e-06,20.440452,[407  28] ; [54 16],[397.0990099  37.9009901] ; [63.9009901  6.0990099],1
r3,1,9e-06,19.738862,[417  14] ; [59 11],[409.49301397  21.50698603] ; [66.50698603  3.49301397],1
s2,1,1.2e-05,19.218257,[240 189] ; [19 50],[223.11445783 205.88554217] ; [35.88554217 33.11445783],1
p7,1,2.2e-05,17.975326,[287 137] ; [29 41],[271.22267206 152.77732794] ; [44.77732794 25.22267206],1
p6,1,2.3e-05,17.908164,[180 254] ; [10 58],[164.26294821 269.73705179] ; [25.73705179 42.26294821],1
v4,1,3e-05,17.400298,[417  13] ; [60 10],[410.22  19.78] ; [66.78  3.22],1
b1,1,0.00024,13.490273,[149 286] ; [40 30],[162.8019802 272.1980198] ; [26.1980198 43.8019802],1
p3,1,0.000273,13.247678,[237 197] ; [21 47],[223.05179283 210.94820717] ; [34.94820717 33.05179283],1
s5,1,0.000605,11.759532,[156 260] ; [11 57],[143.53719008 272.46280992] ; [23.46280992 44.53719008],1
s7,1,0.000853,11.121409,[220 195] ; [20 45],[207.5 207.5] ; [32.5 32.5],1
p8,1,0.004544,8.052474,[247 183] ; [27 42],[236.11222445 193.88777555] ; [37.88777555 31.11222445],0
p4,1,0.006022,7.543761,[293 140] ; [35 34],[282.91633466 150.08366534] ; [45.08366534 23.91633466],0
n5,1,0.007434,7.165089,[334  96] ; [44 26],[325.08 104.92] ; [52.92 17.08],0
s3,1,0.010908,6.480273,[246 180] ; [29 41],[236.18951613 189.81048387] ; [38.81048387 31.18951613],0
v2,1,0.011255,6.424574,[265 150] ; [33 36],[255.51652893 159.48347107] ; [42.48347107 26.51652893],0
p5,1,0.012555,6.230822,[ 58 375] ; [ 2 67],[ 51.75298805 381.24701195] ; [ 8.24701195 60.75298805],0
v1,1,0.012889,6.184317,[248 174] ; [30 40],[238.44715447 183.55284553] ; [39.55284553 30.44715447],0
r2,1,0.01445,5.982322,[412  15] ; [63  7],[408.09859155  18.90140845] ; [66.90140845  3.09859155],0
s4,1,0.08503,2.966043,[ 72 356] ; [ 6 63],[ 67.17102616 360.82897384] ; [10.82897384 58.17102616],0
u2,1,0.094277,2.799783,[54 36] ; [ 6 10],[50.94339623 39.05660377] ; [9.05660377 6.94339623],0
v3,1,0.131295,2.277122,[170 245] ; [22 48],[164.28865979 250.71134021] ; [27.71134021 42.28865979],0
s1,1,0.191135,1.708846,[ 12 416] ; [ 4 65],[ 13.77867203 414.22132797] ; [ 2.22132797 66.77867203],0
