Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.422194,[ 87 178] ; [70 33],[113.05706522 151.94293478] ; [43.94293478 59.05706522],1
s6,1,0.0,33.203327,[141 124] ; [86 14],[164.80821918 100.19178082] ; [62.19178082 37.80821918],1
s7,1,1e-06,24.575984,[ 84 169] ; [61 37],[104.51566952 148.48433048] ; [40.48433048 57.51566952],1
p5,1,4e-06,21.0439,[ 15 251] ; [22 79],[ 26.81743869 239.18256131] ; [10.18256131 90.81743869],1
p6,1,0.000728,11.416034,[ 67 197] ; [44 57],[ 80.28493151 183.71506849] ; [30.71506849 70.28493151],1
s8,1,0.000924,10.973605,[ 76 191] ; [48 55],[ 89.48108108 177.51891892] ; [34.51891892 68.48108108],1
p12,1,0.001016,10.797409,[  8 255] ; [12 90],[ 14.4109589 248.5890411] ; [ 5.5890411 96.4109589],0
s4,1,0.002318,9.278742,[ 33 232] ; [26 76],[ 42.60217984 222.39782016] ; [16.39782016 85.60217984],0
s3,1,0.004463,8.084985,[125 140] ; [65 37],[137.19346049 127.80653951] ; [52.80653951 49.19346049],0
p7,1,0.012389,6.254361,[150 110] ; [72 28],[160.33333333  99.66666667] ; [61.66666667 38.33333333],0
p9,1,0.019868,5.423489,[201  64] ; [87 13],[209.09589041  55.90410959] ; [78.90410959 21.09589041],0
b5,1,0.020558,5.363869,[165 102] ; [50 53],[155.14864865 111.85135135] ; [59.85135135 43.14864865],0
n6,1,0.023397,5.138771,[203  62] ; [89 13],[210.84468665  54.15531335] ; [81.15531335 20.84468665],0
p8,1,0.029,4.767585,[114 150] ; [57 45],[123.3442623 140.6557377] ; [47.6557377 54.3442623],0
r1,1,0.036937,4.353301,[185  81] ; [82 20],[192.99456522  73.00543478] ; [74.00543478 27.99456522],0
d4,1,0.057918,3.596019,[150 117] ; [69 34],[158.03513514 108.96486486] ; [60.96486486 42.03513514],0
u1,1,0.059273,3.557615,[  7 260] ; [ 7 96],[ 10.1027027 256.8972973] ; [ 3.8972973 99.1027027],0
r4,1,0.072039,3.23594,[231  36] ; [96  7],[235.97027027  31.02972973] ; [91.02972973 11.97027027],0
p10,1,0.095408,2.780668,[193  70] ; [81 18],[199.06629834  63.93370166] ; [74.93370166 24.06629834],0
a8,1,0.106012,2.612682,[ 30 222] ; [18 79],[ 34.65902579 217.34097421] ; [13.34097421 83.65902579],0
v2,1,0.107098,2.59653,[117 135] ; [57 45],[123.86440678 128.13559322] ; [50.13559322 51.86440678],0
a6,1,0.107241,2.594412,[162 105] ; [53 50],[155.14864865 111.85135135] ; [59.85135135 43.14864865],0
n3,1,0.123962,2.36653,[49 11] ; [18  9],[46.20689655 13.79310345] ; [20.79310345  6.20689655],0
a1,1,0.133609,2.250057,[  7 260] ; [ 6 97],[  9.38108108 257.61891892] ; [ 3.61891892 99.38108108],0
p3,1,0.136764,2.213997,[108 159] ; [50 52],[114.32520325 152.67479675] ; [43.67479675 58.32520325],0
