Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,179.790997,[142  27] ; [ 71 261],[71.8502994 97.1497006] ; [141.1497006 190.8502994],1
s6,1,0.0,69.994233,[130  38] ; [125 206],[85.85170341 82.14829659] ; [169.14829659 161.85170341],1
s7,1,0.0,53.577709,[77 89] ; [ 50 270],[ 43.37860082 122.62139918] ; [ 83.62139918 236.37860082],1
s5,1,0.0,44.921894,[72 94] ; [ 52 278],[ 41.5 124.5] ; [ 82.5 247.5],1
s4,1,1e-06,24.679693,[ 44 125] ; [ 31 302],[ 25.24900398 143.75099602] ; [ 49.75099602 283.24900398],1
a7,1,0.001296,10.348062,[140  31] ; [230 106],[124.79289941  46.20710059] ; [245.20710059  90.79289941],0
u1,1,0.0074,7.173216,[ 32 141] ; [ 34 303],[ 22.38823529 150.61176471] ; [ 43.61176471 293.38823529],0
p10,1,0.009618,6.704374,[135  33] ; [230 101],[122.88577154  45.11422846] ; [242.11422846  88.88577154],0
n2,1,0.013112,6.153889,[34  5] ; [60 31],[28.2 10.8] ; [65.8 25.2],0
p9,1,0.014917,5.926268,[137  28] ; [243  89],[126.15694165  38.84305835] ; [253.84305835  78.15694165],0
r3,1,0.015023,5.913759,[165   6] ; [304  32],[158.18343195  12.81656805] ; [310.81656805  25.18343195],0
d4,1,0.016968,5.699667,[144  27] ; [251  84],[133.48814229  37.51185771] ; [261.51185771  73.48814229],0
p12,1,0.021292,5.302754,[ 12 158] ; [  9 323],[  7.11155378 162.88844622] ; [ 13.88844622 318.11155378],0
s1,1,0.022268,5.224687,[ 11 158] ; [  8 326],[  6.38369781 162.61630219] ; [ 12.61630219 321.38369781],0
p6,1,0.029668,4.728412,[ 56 111] ; [ 80 249],[ 45.79032258 121.20967742] ; [ 90.20967742 238.79032258],0
a8,1,0.04237,4.120349,[ 22 138] ; [ 24 282],[ 15.79399142 144.20600858] ; [ 30.20600858 275.79399142],0
a6,1,0.056454,3.63862,[107  64] ; [239  98],[116.46850394  54.53149606] ; [229.53149606 107.46850394],0
r4,1,0.089783,2.878267,[157  16] ; [288  49],[150.95098039  22.04901961] ; [294.04901961  42.95098039],0
r1,1,0.106514,2.605202,[139  33] ; [250  86],[131.70866142  40.29133858] ; [257.29133858  78.70866142],0
a2,1,0.118689,2.434537,[ 42 131] ; [ 62 275],[ 35.27843137 137.72156863] ; [ 68.72156863 268.27843137],0
p7,1,0.126413,2.33601,[99 64] ; [177 154],[91.06882591 71.93117409] ; [184.93117409 146.06882591],0
p4,1,0.131308,2.276967,[93 77] ; [158 174],[85. 85.] ; [166. 166.],0
n1,1,0.147077,2.10231,[10 29] ; [35 55],[13.60465116 25.39534884] ; [31.39534884 58.60465116],0
v4,1,0.151756,2.054507,[164   8] ; [308  27],[160.12623274  11.87376726] ; [311.87376726  23.12623274],0
u2,1,0.152978,2.042303,[34 25] ; [56 65],[29.5 29.5] ; [60.5 60.5],0
d3,1,0.22159,1.494043,[120  50] ; [219 117],[113.89328063  56.10671937] ; [225.10671937 110.89328063],0
d1,1,0.250446,1.320813,[94 79] ; [165 172],[87.85686275 85.14313725] ; [171.14313725 165.85686275],0
b4,1,0.290663,1.116548,[109  64] ; [196 141],[103.46078431  69.53921569] ; [201.53921569 135.46078431],0
v3,1,0.32082,0.985599,[ 60 107] ; [102 222],[ 55.09979633 111.90020367] ; [106.90020367 217.09979633],0
u3,1,0.351486,0.868085,[34 24] ; [63 60],[31.08287293 26.91712707] ; [65.91712707 57.08287293],0
p2,1,0.353647,0.860329,[137  32] ; [258  75],[132.97808765  36.02191235] ; [262.02191235  70.97808765],0
n5,1,0.37364,0.791523,[121  50] ; [224 111],[116.59090909  54.40909091] ; [228.40909091 106.59090909],0
n4,1,0.375296,0.786053,[127  46] ; [234 102],[122.69744597  50.30255403] ; [238.30255403  97.69744597],0
d2,1,0.385418,0.75335,[76 95] ; [135 199],[71.44752475 99.55247525] ; [139.55247525 194.44752475],0
a4,1,0.450767,0.568723,[75 97] ; [134 200],[ 71.04347826 100.95652174] ; [137.95652174 196.04347826],0
b5,1,0.468158,0.52632,[100  73] ; [206 131],[103.8  69.2] ; [202.2 134.8],0
a5,1,0.53626,0.382515,[117  55] ; [220 117],[113.87819253  58.12180747] ; [223.12180747 113.87819253],0
n6,1,0.579722,0.306684,[136  35] ; [260  76],[133.56213018  37.43786982] ; [262.43786982  73.56213018],0
a1,1,0.589226,0.291555,[  9 164] ; [ 14 323],[  7.80196078 165.19803922] ; [ 15.19803922 321.80196078],0
d5,1,0.596729,0.279957,[133  38] ; [255  82],[130.60629921  40.39370079] ; [257.39370079  79.60629921],0
b2,1,0.632452,0.22875,[26 61] ; [ 60 123],[27.71111111 59.28888889] ; [ 58.28888889 124.71111111],0
b3,1,0.632452,0.22875,[26 61] ; [ 60 123],[27.71111111 59.28888889] ; [ 58.28888889 124.71111111],0
p5,1,0.638996,0.220058,[ 13 156] ; [ 22 313],[ 11.73611111 157.26388889] ; [ 23.26388889 311.73611111],0
n3,1,0.688356,0.160871,[30 10] ; [63 25],[29.0625 10.9375] ; [63.9375 24.0625],0
p1,1,0.690518,0.158525,[ 12 158] ; [ 27 308],[ 13.12871287 156.87128713] ; [ 25.87128713 309.12871287],0
u4,1,0.705158,0.143162,[  1 172] ; [  3 334],[  1.35686275 171.64313725] ; [  2.64313725 334.35686275],0
a3,1,0.717118,0.131271,[113  59] ; [214 120],[111.1541502  60.8458498] ; [215.8458498 118.1541502],0
p3,1,0.760517,0.092905,[71 98] ; [136 199],[69.41071429 99.58928571] ; [137.58928571 197.41071429],0
p8,1,0.781864,0.076668,[74 93] ; [151 180],[75.45180723 91.54819277] ; [149.54819277 181.45180723],0
b1,1,0.808617,0.058666,[ 64 109] ; [121 216],[ 62.75490196 110.24509804] ; [122.24509804 214.75490196],0
p11,1,0.864304,0.029206,[127  46] ; [245  92],[126.18823529  46.81176471] ; [245.81176471  91.18823529],0
v1,1,0.890351,0.019006,[76 93] ; [151 180],[76.726 92.274] ; [150.274 180.726],0
