Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7e-06,20.255073,[31  8] ; [31 55],[19.344 19.656] ; [42.656 43.344],1
v4,1,0.607802,0.263388,[37  2] ; [85  7],[36.32061069  2.67938931] ; [85.67938931  6.32061069],0
p5,1,0.610015,0.260152,[ 2 37] ; [ 3 89],[ 1.48854962 37.51145038] ; [ 3.51145038 88.48854962],0
r4,1,0.612208,0.256972,[34  5] ; [77 15],[33.04580153  5.95419847] ; [77.95419847 14.04580153],0
a6,1,0.612618,0.25638,[23 15] ; [60 32],[24.26153846 13.73846154] ; [58.73846154 33.26153846],0
n2,1,0.66,0.193523,[4 1] ; [19  8],[3.59375 1.40625] ; [19.40625  7.59375],0
d5,1,0.716694,0.131682,[30  9] ; [68 24],[29.17557252  9.82442748] ; [68.82442748 23.17557252],0
u3,1,0.725622,0.123169,[6 4] ; [15 13],[5.52631579 4.47368421] ; [15.47368421 12.52631579],0
p9,1,0.747655,0.103512,[29  9] ; [71 19],[29.6875  8.3125] ; [70.3125 19.6875],0
u2,1,0.783921,0.075192,[5 4] ; [17 11],[5.35135135 3.64864865] ; [16.64864865 11.35135135],0
r1,1,0.814797,0.05487,[30  9] ; [69 23],[29.47328244  9.52671756] ; [69.52671756 22.47328244],0
p12,1,0.821023,0.05118,[ 2 36] ; [ 4 88],[ 1.75384615 36.24615385] ; [ 4.24615385 87.75384615],0
d1,1,0.835683,0.043022,[20 19] ; [49 43],[20.54198473 18.45801527] ; [48.45801527 43.54198473],0
s1,1,0.846457,0.037497,[ 3 36] ; [ 6 83],[ 2.7421875 36.2578125] ; [ 6.2578125 82.7421875],0
a1,1,0.849832,0.035847,[ 3 36] ; [ 8 84],[ 3.27480916 35.72519084] ; [ 7.72519084 84.27480916],0
s4,1,0.852134,0.034743,[ 6 33] ; [13 79],[ 5.65648855 33.34351145] ; [13.34351145 78.65648855],0
b3,1,0.855604,0.033114,[ 9 17] ; [18 31],[ 9.36 16.64] ; [17.64 31.36],0
b2,1,0.855604,0.033114,[ 9 17] ; [18 31],[ 9.36 16.64] ; [17.64 31.36],0
d2,1,0.877604,0.023718,[17 22] ; [41 50],[17.4 21.6] ; [40.6 50.4],0
s2,1,0.925571,0.008727,[19 20] ; [44 48],[18.75572519 20.24427481] ; [44.24427481 47.75572519],0
n6,1,0.942887,0.005133,[32  7] ; [75 17],[31.85496183  7.14503817] ; [75.14503817 16.85496183],0
s6,1,0.963506,0.002093,[24 15] ; [55 35],[23.88372093 15.11627907] ; [55.11627907 34.88372093],0
a8,1,0.973591,0.001096,[ 5 31] ; [12 73],[ 5.05785124 30.94214876] ; [11.94214876 73.05785124],0
