Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,52.894116,[51 10] ; [25 76],[28.61728395 32.38271605] ; [47.38271605 53.61728395],1
d3,1,0.0,39.818769,[42 20] ; [19 83],[23.06097561 38.93902439] ; [37.93902439 64.06097561],1
d5,1,0.0,39.347013,[59  3] ; [48 54],[40.45121951 21.54878049] ; [66.54878049 35.45121951],1
a4,1,0.0,26.217493,[42 19] ; [28 73],[26.35802469 34.64197531] ; [43.64197531 57.35802469],1
a3,1,0.000121,14.773091,[53  9] ; [57 44],[41.8404908 20.1595092] ; [68.1595092 32.8404908],1
a5,1,0.000206,13.775167,[48 14] ; [49 53],[36.67073171 25.32926829] ; [60.32926829 41.67073171],1
u1,1,0.002958,8.833496,[ 7 55] ; [  1 101],[ 3.02439024 58.97560976] ; [ 4.97560976 97.02439024],0
s5,1,0.003364,8.598574,[24 34] ; [19 78],[16.09032258 41.90967742] ; [26.90967742 70.09032258],0
v2,1,0.003831,8.362348,[30 28] ; [28 70],[21.56410256 36.43589744] ; [36.43589744 61.56410256],0
s2,1,0.007166,7.230969,[33 28] ; [33 68],[24.85185185 36.14814815] ; [41.14814815 59.85185185],0
s6,1,0.008501,6.924666,[39 21] ; [44 57],[30.93167702 29.06832298] ; [52.06832298 48.93167702],0
r3,1,0.027848,4.837483,[55  7] ; [76 26],[49.52439024 12.47560976] ; [81.47560976 20.52439024],0
n4,1,0.033633,4.513285,[48 13] ; [64 38],[41.91411043 19.08588957] ; [70.08588957 31.91411043],0
r2,1,0.050407,3.827853,[56  5] ; [82 20],[51.64417178  9.35582822] ; [86.35582822 15.64417178],0
p9,1,0.053116,3.74026,[45 15] ; [60 40],[39.375 20.625] ; [65.625 34.375],0
s7,1,0.062444,3.471248,[28 28] ; [34 64],[22.54545455 33.45454545] ; [39.45454545 58.54545455],0
a2,1,0.062906,3.459073,[ 9 53] ; [ 6 96],[ 5.67073171 56.32926829] ; [ 9.32926829 92.67073171],0
s8,1,0.081353,3.037653,[24 38] ; [26 75],[19.01840491 42.98159509] ; [30.98159509 70.01840491],0
p10,1,0.117133,2.455245,[40 21] ; [53 47],[35.23602484 25.76397516] ; [57.76397516 42.23602484],0
b1,1,0.125455,2.347858,[35 27] ; [45 57],[30.24390244 31.75609756] ; [49.75609756 52.24390244],0
s3,1,0.156485,2.007873,[35 27] ; [45 55],[30.61728395 31.38271605] ; [49.38271605 50.61728395],0
n2,1,0.194495,1.683234,[15  9] ; [34 10],[17.29411765  6.70588235] ; [31.70588235 12.29411765],0
p7,1,0.199631,1.645072,[20 40] ; [44 57],[23.85093168 36.14906832] ; [40.14906832 60.85093168],0
p3,1,0.222927,1.485427,[21 40] ; [26 76],[17.58895706 43.41104294] ; [29.41104294 72.58895706],0
s1,1,0.228562,1.449787,[ 2 59] ; [ 8 92],[ 3.78881988 57.21118012] ; [ 6.21118012 93.78881988],0
p1,1,0.235831,1.405341,[ 6 56] ; [ 5 97],[ 4.15853659 57.84146341] ; [ 6.84146341 95.15853659],0
a1,1,0.25375,1.30254,[ 3 59] ; [10 92],[ 4.91463415 57.08536585] ; [ 8.08536585 93.91463415],0
n6,1,0.274982,1.191726,[46 15] ; [68 33],[42.92592593 18.07407407] ; [71.07407407 29.92592593],0
r4,1,0.295756,1.093231,[45 17] ; [66 36],[41.96341463 20.03658537] ; [69.03658537 32.96341463],0
b5,1,0.312445,1.02031,[29 33] ; [56 46],[32.13414634 29.86585366] ; [52.86585366 49.13414634],0
u2,1,0.358784,0.842146,[2 6] ; [19 26],[3.16981132 4.83018868] ; [17.83018868 27.16981132],0
n1,1,0.377855,0.777669,[11 13] ; [15 28],[ 9.31343284 14.68656716] ; [16.68656716 26.31343284],0
p5,1,0.389851,0.739408,[ 5 55] ; [ 5 96],[ 3.72670807 56.27329193] ; [ 6.27329193 94.72670807],0
v1,1,0.394254,0.725782,[29 31] ; [41 58],[26.41509434 33.58490566] ; [43.58490566 55.41509434],0
p2,1,0.418278,0.655147,[38 22] ; [58 44],[35.55555556 24.44444444] ; [60.44444444 41.55555556],0
