Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,9e-06,19.671672,[194 113] ; [29 52],[176.44587629 130.55412371] ; [46.55412371 34.44587629],1
p10,1,5e-05,16.447293,[284  27] ; [59 20],[273.52051282  37.47948718] ; [69.47948718  9.52051282],1
p7,1,6.4e-05,15.990483,[227  74] ; [42 38],[212.51706037  88.48293963] ; [56.48293963 23.51706037],1
n5,1,0.00044,12.354793,[259  50] ; [53 27],[247.83547558  61.16452442] ; [64.16452442 15.83547558],1
a5,1,0.002506,9.136193,[247  64] ; [52 30],[236.61323155  74.38676845] ; [62.38676845 19.61323155],0
n4,1,0.002756,8.96254,[260  51] ; [55 25],[250.54987212  60.45012788] ; [64.45012788 15.54987212],0
n6,1,0.004246,8.175395,[278  30] ; [62 17],[270.59431525  37.40568475] ; [69.40568475  9.59431525],0
a3,1,0.010012,6.632701,[243  67] ; [53 29],[234.08163265  75.91836735] ; [61.91836735 20.08163265],0
d4,1,0.011259,6.423918,[278  32] ; [65 17],[271.25  38.75] ; [71.75 10.25],0
b1,1,0.024131,5.085167,[113 198] ; [41 41],[121.86768448 189.13231552] ; [32.13231552 49.86768448],0
d1,1,0.046661,3.957582,[211 100] ; [46 36],[203.37659033 107.62340967] ; [53.62340967 28.37659033],0
p12,1,0.048011,3.909587,[ 39 272] ; [ 4 78],[ 34.02798982 276.97201018] ; [ 8.97201018 73.02798982],0
s3,1,0.05076,3.816182,[276  32] ; [67 15],[270.88205128  37.11794872] ; [72.11794872  9.88205128],0
p3,1,0.057424,3.61025,[180 130] ; [38 44],[172.39795918 137.60204082] ; [45.60204082 36.39795918],0
a8,1,0.085823,2.951021,[ 53 236] ; [ 7 64],[ 48.16666667 240.83333333] ; [11.83333333 59.16666667],0
p9,1,0.09851,2.729502,[281  27] ; [68 12],[277.04123711  30.95876289] ; [71.95876289  8.04123711],0
p1,1,0.126315,2.337215,[ 25 285] ; [11 70],[ 28.54219949 281.45780051] ; [ 7.45780051 73.54219949],0
v3,1,0.13268,2.260865,[135 166] ; [28 51],[129.11315789 171.88684211] ; [33.88684211 45.11315789],0
r3,1,0.151405,2.058037,[301   9] ; [75  5],[298.87179487  11.12820513] ; [77.12820513  2.87179487],0
s1,1,0.203183,1.619347,[ 10 299] ; [ 5 74],[ 11.94587629 297.05412371] ; [ 3.05412371 75.94587629],0
b4,1,0.204774,1.607996,[173 138] ; [52 30],[178.05343511 132.94656489] ; [46.94656489 35.05343511],0
s4,1,0.275419,1.189558,[ 68 237] ; [23 59],[ 71.71834625 233.28165375] ; [19.28165375 62.71834625],0
v1,1,0.281498,1.159845,[175 124] ; [42 39],[170.74473684 128.25526316] ; [46.25526316 34.74473684],0
v4,1,0.28789,1.129463,[300   8] ; [78  4],[298.52307692   9.47692308] ; [79.47692308  2.52307692],0
p4,1,0.321382,0.983315,[218  92] ; [53 29],[214.31122449  95.68877551] ; [56.68877551 25.31122449],0
a2,1,0.325693,0.965949,[ 89 222] ; [19 63],[ 85.46564885 225.53435115] ; [22.53435115 59.46564885],0
a4,1,0.370539,0.801856,[150 161] ; [35 47],[146.39949109 164.60050891] ; [38.60050891 43.39949109],0
r4,1,0.400013,0.708286,[286  25] ; [73  9],[284.09414758  26.90585242] ; [74.90585242  7.09414758],0
p5,1,0.408089,0.684361,[ 45 265] ; [ 9 73],[ 42.70408163 267.29591837] ; [11.29591837 70.70408163],0
r1,1,0.423318,0.641085,[256  53] ; [64 17],[253.53846154  55.46153846] ; [66.46153846 14.53846154],0
v2,1,0.466113,0.531176,[178 123] ; [42 35],[175.18518519 125.81481481] ; [44.81481481 32.18518519],0
b5,1,0.484496,0.488726,[184 127] ; [52 30],[186.75826972 124.24173028] ; [49.24173028 32.75826972],0
p6,1,0.506514,0.441262,[142 166] ; [34 47],[139.35218509 168.64781491] ; [36.64781491 44.35218509],0
d5,1,0.508308,0.437548,[262  48] ; [66 15],[260.0511509  49.9488491] ; [67.9488491 13.0511509],0
s6,1,0.513552,0.426822,[268  38] ; [67 12],[266.25974026  39.74025974] ; [68.74025974 10.25974026],0
b2,1,0.53891,0.377563,[ 80 119] ; [14 26],[ 78.26778243 120.73221757] ; [15.73221757 24.26778243],0
b3,1,0.53891,0.377563,[ 80 119] ; [14 26],[ 78.26778243 120.73221757] ; [15.73221757 24.26778243],0
u2,1,0.614238,0.254049,[41 26] ; [15 12],[39.91489362 27.08510638] ; [16.08510638 10.91489362],0
u3,1,0.663061,0.189827,[46 22] ; [17 10],[45.09473684 22.90526316] ; [17.90526316  9.09473684],0
a7,1,0.665,0.187506,[230  80] ; [62 19],[231.50895141  78.49104859] ; [60.49104859 20.50895141],0
s7,1,0.666321,0.185936,[216  89] ; [55 20],[217.51315789  87.48684211] ; [53.48684211 21.51315789],0
a1,1,0.672627,0.178545,[ 19 292] ; [ 4 78],[ 18.20101781 292.79898219] ; [ 4.79898219 77.20101781],0
s8,1,0.707804,0.14048,[196 114] ; [50 32],[194.54081633 115.45918367] ; [51.45918367 30.54081633],0
