Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8.5e-05,15.435094,[78 40] ; [62 86],[62.10526316 55.89473684] ; [77.89473684 70.10526316],1
b3,1,0.00051,12.080063,[38 40] ; [19 65],[27.44444444 50.55555556] ; [29.55555556 54.44444444],1
b2,1,0.00051,12.080063,[38 40] ; [19 65],[27.44444444 50.55555556] ; [29.55555556 54.44444444],1
v3,1,0.001489,10.092332,[55 66] ; [ 41 111],[42.54945055 78.45054945] ; [53.45054945 98.54945055],0
s6,1,0.003612,8.469373,[81 42] ; [74 79],[69.07608696 53.92391304] ; [85.92391304 67.07608696],0
a3,1,0.004272,8.164521,[94 30] ; [93 63],[82.81428571 41.18571429] ; [104.18571429  51.81428571],0
p3,1,0.006374,7.441374,[38 87] ; [ 26 130],[28.46975089 96.53024911] ; [ 35.53024911 120.46975089],0
s8,1,0.014297,6.001132,[53 72] ; [ 44 111],[43.30357143 81.69642857] ; [ 53.69642857 101.30357143],0
r1,1,0.023885,5.102976,[102  23] ; [109  47],[93.86120996 31.13879004] ; [117.13879004  38.86120996],0
a5,1,0.033406,4.524865,[89 36] ; [92 64],[80.51601423 44.48398577] ; [100.48398577  55.51601423],0
s3,1,0.04241,4.118776,[71 52] ; [70 84],[62.6101083 60.3898917] ; [78.3898917 75.6101083],0
v4,1,0.048172,3.903987,[118   5] ; [138  16],[113.67509025   9.32490975] ; [142.32490975  11.67509025],0
r2,1,0.049884,3.845355,[118   5] ; [139  16],[113.70863309   9.29136691] ; [143.29136691  11.70863309],0
b5,1,0.059387,3.554416,[82 43] ; [85 71],[74.28825623 50.71174377] ; [92.71174377 63.28825623],0
u2,1,0.078292,3.1,[20 11] ; [28 34],[16. 15.] ; [32. 30.],0
s7,1,0.08,3.064907,[53 69] ; [ 50 101],[46.02930403 75.97069597] ; [56.97069597 94.02930403],0
p9,1,0.090822,2.859737,[107  17] ; [120  33],[101.61732852  22.38267148] ; [125.38267148  27.61732852],0
r4,1,0.096691,2.759298,[114  11] ; [132  24],[109.43060498  15.56939502] ; [136.56939502  19.43060498],0
s2,1,0.125649,2.345459,[58 66] ; [58 96],[51.74100719 72.25899281] ; [64.25899281 89.74100719],0
s5,1,0.148048,2.092252,[38 84] ; [ 35 115],[32.74264706 89.25735294] ; [ 40.25735294 109.74264706],0
p7,1,0.173605,1.851537,[63 55] ; [68 83],[57.46468401 60.53531599] ; [73.53531599 77.46468401],0
n5,1,0.19266,1.697156,[88 37] ; [97 57],[82.88530466 42.11469534] ; [102.11469534  51.88530466],0
p6,1,0.196522,1.668037,[23 96] ; [ 21 134],[19.10948905 99.89051095] ; [ 24.89051095 130.10948905],0
p10,1,0.215644,1.533122,[99 24] ; [115  40],[94.68345324 28.31654676] ; [119.31654676  35.68345324],0
a4,1,0.286895,1.134134,[51 74] ; [ 54 102],[46.70818505 78.29181495] ; [58.29181495 97.70818505],0
p5,1,0.322289,0.979635,[  7 117] ; [  5 150],[  5.33333333 118.66666667] ; [  6.66666667 148.33333333],0
d4,1,0.326501,0.962725,[99 26] ; [115  40],[95.53571429 29.46428571] ; [118.46428571  36.53571429],0
p1,1,0.350273,0.872467,[ 10 115] ; [  8 145],[  8.09352518 116.90647482] ; [  9.90647482 143.09352518],0
d5,1,0.38134,0.766378,[94 31] ; [110  46],[90.74733096 34.25266904] ; [113.25266904  42.74733096],0
u3,1,0.418937,0.653295,[18 13] ; [31 32],[16.15957447 14.84042553] ; [32.84042553 30.15957447],0
